variant,model,scope,stratum,effect,ci_lo,ci_hi,ci_method,bca_lo,bca_hi,bca_method,jackknife_min,jackknife_max,unit_of_resampling,n_independent_clusters,n_lower_level_obs,n_settings,method,assumptions
budget60,gpc,toniot_scanning_natural_cur,q1000,-0.002121733354128462,-0.004589743210050369,0.00034627650179344487,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,toniot_scanning_natural_cur,q2000,-0.005863237269023955,-0.01239467063121479,0.0006681960931668798,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,toniot_scanning_natural_cur,q4000,-0.011223533006883724,-0.019987484861100822,-0.0024595811526666265,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_m2_centroid,all,0.027076095354713774,0.0021374495608668734,0.052014741148560674,cluster_t,0.012329818487330512,0.04422156242425596,bca,0.02025056897521133,0.03171000093166035,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_m2_centroid,q1000,0.06215447103335418,0.009766006753338254,0.11454293531337012,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_m2_centroid,q2000,0.023110785151195058,-0.005915253471010674,0.05213682377340079,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_m2_centroid,q4000,-0.004036970120407926,-0.016449493417168566,0.008375553176352715,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_natural_cur,all,-0.006298125165410573,-0.011985957482360898,-0.0006102928484602484,cluster_t,-0.009955919693336226,-0.002973096425613591,bca,-0.0075880856509400255,-0.004990931790907216,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_natural_cur,q1000,-0.005048071031325834,-0.0180635793315468,0.007967437268895133,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_natural_cur,q2000,-0.010466067044174448,-0.019896174454631765,-0.0010359596337171286,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_dos_natural_cur,q4000,-0.0033802374207314396,-0.014628185465239783,0.007867710623776905,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_m2_centroid,all,0.00769030659210459,-0.0008938863091993154,0.016274499493408496,cluster_t,0.0033144429695149543,0.014296903462533275,bca,0.004931120848499032,0.00958650057449041,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_m2_centroid,q1000,0.018367277708099806,0.006677718219569461,0.030056837196630153,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_m2_centroid,q2000,0.006262635920084946,-0.02787977065119011,0.04040504249136,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_m2_centroid,q4000,-0.0015589938518709829,-0.011686269745388595,0.008568282041646629,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_natural_cur,all,0.0027752156253018456,-0.005105882281518533,0.010656313532122225,cluster_t,-0.0022154984876876296,0.007765929738291322,bca,0.0009621194861203848,0.004443543962933562,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_natural_cur,q1000,0.004652343136031921,-0.010724154969257764,0.020028841241321607,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_natural_cur,q2000,-0.0017810638133865932,-0.01170868964695325,0.008146562020180062,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,unsw_recon_natural_cur,q4000,0.005454367553260209,0.0007714072069526954,0.010137327899567724,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,gpc,dataset_equal_mean,all,0.011191946173233672,,,descriptive,,,,0.005499806845904241,0.014630036786192261,none (descriptive),4,8,72,dataset-equal-weighted mean of case-study effects; jackknife columns hold the leave-one-dataset-out range,descriptive summary of fixed case studies; no population inference
budget60,gpc,heterogeneity,all,0.06934239739713469,-0.0064028345433453804,0.06293956285378931,range,,,,,0.023496356895723103,none (descriptive),8,8,72,"between-case heterogeneity: effect=range, ci=[min,max], jackknife_max=SD of case effects","descriptive; case studies are fixed, not sampled"
budget60,svc,ember_m1,all,-0.015352191301541867,-0.027137132256452333,-0.0035672503466314016,cluster_t,-0.020263401584248296,-0.003149899166133624,bca,-0.01950966450899952,-0.013895227586120744,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m1,q1000,-0.028354191550381196,-0.05642869761115431,-0.000279685489608085,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m1,q2000,-0.006190677404948082,-0.013394531695570453,0.0010131768856742893,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m1,q4000,-0.01151170494929633,-0.021791477784242307,-0.0012319321143503537,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m2,all,0.0005366481195847826,-0.004280723552035657,0.005354019791205223,cluster_t,-0.004117876309661267,0.0027408464708777755,bca,-0.00041544637521189354,0.002123470159610758,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m2,q1000,-0.0007024234904549178,-0.011558480356044242,0.010153633375134405,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m2,q2000,0.0011727569137122802,-0.0034705027986106068,0.005816016626035167,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,ember_m2,q4000,0.0011396109354969862,-0.0063535175321756746,0.008632739403169647,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_m2_centroid,all,0.06679486160045153,0.06014298620899499,0.07344673699190807,cluster_t,0.0613220558971714,0.07001479669976238,bca,0.06548885617679236,0.06896117524554121,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_m2_centroid,q1000,0.09263823773667448,0.07385199631760615,0.11142447915574281,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_m2_centroid,q2000,0.05963469803409684,0.05223393289446595,0.06703546317372774,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_m2_centroid,q4000,0.04811164903058325,0.04233854867430322,0.05388474938686328,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_natural_cur,all,-0.03514493827780551,-0.03876657792265099,-0.03152329863296003,cluster_t,-0.03811584171243267,-0.03340216853480621,bca,-0.035877671056177195,-0.033976750499946425,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_natural_cur,q1000,-0.029140241767247395,-0.05715803692268889,-0.0011224466118058933,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_natural_cur,q2000,-0.022426468096352646,-0.030278447714341183,-0.014574488478364107,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,toniot_scanning_natural_cur,q4000,-0.05386810496981649,-0.0807725352877466,-0.02696367465188638,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_m2_centroid,all,0.014339150407294976,0.007702216960433688,0.020976083854156263,cluster_t,0.01125419196261372,0.020798074477239442,bca,0.01208506389874554,0.015281841354062138,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_m2_centroid,q1000,0.0513006222090435,0.028238100188972035,0.07436314422911497,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_m2_centroid,q2000,0.005988736144452068,-0.013011129637634932,0.024988601926539067,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_m2_centroid,q4000,-0.014271907131610636,-0.024717955621571946,-0.003825858641649327,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_natural_cur,all,-0.0069500601946646,-0.01318358921307414,-0.0007165311762550594,cluster_t,-0.01010884066714048,-0.0018859061134278783,bca,-0.009015209817438578,-0.005940007175606321,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_natural_cur,q1000,-0.007438566421404372,-0.01207492689794492,-0.0028022059448638255,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_natural_cur,q2000,-0.006667330934395912,-0.019852298557098424,0.0065176366883065995,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_dos_natural_cur,q4000,-0.006744283228193514,-0.013965042704473261,0.00047647624808623296,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_m2_centroid,all,-0.005108165692508376,-0.017342839176746207,0.007126507791729454,cluster_t,-0.017004333171146233,0.0008166591303086414,bca,-0.006962892469880478,-0.0010252834130010033,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_m2_centroid,q1000,0.0069090693261276035,-0.01133165882508981,0.02514979747734502,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_m2_centroid,q2000,-0.00890112555185132,-0.02271814141484968,0.00491589031114704,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_m2_centroid,q4000,-0.013332440851801412,-0.02463103927204121,-0.002033842431561614,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_natural_cur,all,-0.002718778594571205,-0.00881244133509983,0.003374884145957421,cluster_t,-0.006639997567799378,0.0010329352256288925,bca,-0.004468713661121457,-0.0011474730042160088,qsplit_seed,5,135,9,"t-interval on 5 qsplit-cluster nested means (Ibragimov-Muller, conditional sensitivity)","qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_natural_cur,q1000,0.0011470413210573599,-0.011033882992525171,0.01332796563463989,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_natural_cur,q2000,-0.0036703923614043927,-0.01698493700373792,0.009644152280929137,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,unsw_recon_natural_cur,q4000,-0.005632984743366583,-0.015917714651028383,0.004651745164295216,cluster_t,,,,,,qsplit_seed,5,45,3,t-interval on qsplit-cluster means within size stratum,"qsplit clusters ~independent given fixed benchmark pools (audited overlap <=1.2% EMBER, <=7.8% netflow OOD); cluster means approx normal; master seed and size are fixed strata inside clusters; CONDITIONAL pipeline-realization uncertainty -- not inference about a population of datasets or shifts"
budget60,svc,dataset_equal_mean,all,0.0020495657582799667,,,descriptive,,,,-0.002542232876067715,0.005202011541366137,none (descriptive),4,8,72,dataset-equal-weighted mean of case-study effects; jackknife columns hold the leave-one-dataset-out range,descriptive summary of fixed case studies; no population inference
budget60,svc,heterogeneity,all,0.10193979987825705,-0.03514493827780551,0.06679486160045153,range,,,,,0.029728514254015508,none (descriptive),8,8,72,"between-case heterogeneity: effect=range, ci=[min,max], jackknife_max=SD of case effects","descriptive; case studies are fixed, not sampled"
