setting,qs,seed,dim,scope,group,n_kernels,rho_ktaA_svc,rho_rank_svc,rho_ktaA_gpc,rho_rank_gpc
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,4,quantum,unsw_recon_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.39999999999999997,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,6,all,unsw_recon_m2_centroid,11,0.3234632537805257,0.16856535760393596,0.9157199156321926,0.7972685832618591
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,6,classical,unsw_recon_m2_centroid,7,0.8829187134416479,0.8829187134416479,0.8829187134416479,0.8829187134416479
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,6,quantum,unsw_recon_m2_centroid,4,0.39999999999999997,-1.0,0.39999999999999997,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,8,all,unsw_recon_m2_centroid,11,0.41952353926806063,0.11441551070947109,0.8272727272727273,0.5363636363636364
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,8,classical,unsw_recon_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,8,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,10,all,unsw_recon_m2_centroid,11,0.7699336604071668,0.16856535760393596,0.9181818181818183,0.5363636363636364
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,10,classical,unsw_recon_m2_centroid,7,0.9369749612033814,0.8829187134416479,0.8928571428571429,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,10,quantum,unsw_recon_m2_centroid,4,1.0,-0.7999999999999999,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,12,all,unsw_recon_m2_centroid,11,0.7243754556493464,0.2414584852164488,0.8519384289712437,0.5056960728118078
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,12,classical,unsw_recon_m2_centroid,7,0.7207499701564473,0.6666937223947137,0.7500000000000002,0.7857142857142859
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,42,999,12,quantum,unsw_recon_m2_centroid,4,1.0,-0.7999999999999999,0.7378647873726218,-0.7378647873726218
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,4,all,unsw_recon_m2_centroid,11,0.8467018741435838,0.8009342052709576,0.9430548384868849,0.9066082746806284
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,4,classical,unsw_recon_m2_centroid,7,0.9549937104572925,0.9549937104572925,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,4,quantum,unsw_recon_m2_centroid,4,0.39999999999999997,-0.39999999999999997,0.9486832980505139,-0.9486832980505139
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,6,all,unsw_recon_m2_centroid,11,0.9066082746806284,0.4783611499571155,0.9545454545454546,0.7545454545454545
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,6,classical,unsw_recon_m2_centroid,7,0.9285714285714288,0.9285714285714288,0.8928571428571429,0.8928571428571429
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,6,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,8,all,unsw_recon_m2_centroid,11,0.8315940429997515,0.5209410959021431,0.9636363636363637,0.6454545454545455
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,8,classical,unsw_recon_m2_centroid,7,0.9543135154205278,0.9543135154205278,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,8,quantum,unsw_recon_m2_centroid,4,0.316227766016838,-0.316227766016838,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,10,all,unsw_recon_m2_centroid,11,0.8966109552498207,0.4092224359858156,0.9272727272727275,0.43636363636363645
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,10,classical,unsw_recon_m2_centroid,7,0.8420413371357598,0.8420413371357598,0.9642857142857145,0.8928571428571429
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,12,all,unsw_recon_m2_centroid,11,0.9020524542048464,0.02277910237891026,0.8909090909090911,0.5272727272727273
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,12,classical,unsw_recon_m2_centroid,7,0.9369749612033814,0.8829187134416479,0.8571428571428573,0.8928571428571429
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,42,12,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,4,all,unsw_recon_m2_centroid,11,0.9107766105652605,0.7505897695110689,0.9430548384868849,0.8610500699228079
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,4,classical,unsw_recon_m2_centroid,7,0.9549937104572925,0.9549937104572925,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,4,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.9486832980505139,-0.9486832980505139
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,6,all,unsw_recon_m2_centroid,11,0.870161710874372,0.41457966329616674,0.9636363636363637,0.7090909090909092
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,6,classical,unsw_recon_m2_centroid,7,0.8468812149338255,0.8829187134416479,0.9285714285714288,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,6,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,8,all,unsw_recon_m2_centroid,11,0.9241989846421229,0.43681046537811774,0.9886130432447054,0.6879288918430899
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,8,classical,unsw_recon_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,8,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.9486832980505139,-0.9486832980505139
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,10,all,unsw_recon_m2_centroid,11,0.9178177876042186,0.3653006119817785,0.8636363636363636,0.48181818181818187
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,10,classical,unsw_recon_m2_centroid,7,0.9274260335029679,0.981980506061966,0.8928571428571429,0.8571428571428573
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,12,all,unsw_recon_m2_centroid,11,0.9749455818173591,0.2779050490227052,0.9363636363636365,0.6000000000000001
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,12,classical,unsw_recon_m2_centroid,7,0.9369749612033814,0.9910312089651149,1.0,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,123,12,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,4,all,unsw_recon_m2_centroid,11,0.8572247806462147,0.7097452484920271,0.9703897613415771,0.8974966337290643
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,4,classical,unsw_recon_m2_centroid,7,0.981980506061966,0.981980506061966,0.9549937104572925,0.9549937104572925
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,4,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,6,all,unsw_recon_m2_centroid,11,0.881818181818182,0.4272727272727273,0.961278120390013,0.7972685832618591
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,6,classical,unsw_recon_m2_centroid,7,0.8571428571428573,0.8571428571428573,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,6,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,0.9486832980505139,-0.9486832980505139
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,8,all,unsw_recon_m2_centroid,11,0.6759067201114033,0.3264583478089091,0.9727272727272729,0.690909090909091
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,8,classical,unsw_recon_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,8,quantum,unsw_recon_m2_centroid,4,0.316227766016838,-0.316227766016838,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,10,all,unsw_recon_m2_centroid,11,0.6255772980187957,0.06392760709681124,0.7614999375457329,0.3669879217087868
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,10,classical,unsw_recon_m2_centroid,7,0.9274260335029679,0.981980506061966,0.8829187134416479,0.8829187134416479
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,12,all,unsw_recon_m2_centroid,11,0.9293873770595387,0.4692495090055514,0.7972685832618591,0.49202861138446163
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,12,classical,unsw_recon_m2_centroid,7,0.9369749612033814,0.9910312089651149,0.702731220902536,0.792824967172092
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,123,999,12,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,4,all,unsw_recon_m2_centroid,11,0.5284751751907181,0.30523997187739754,0.6788172508915258,0.5785892004243207
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,4,classical,unsw_recon_m2_centroid,7,0.900937462695559,0.900937462695559,0.9549937104572925,0.9549937104572925
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,4,quantum,unsw_recon_m2_centroid,4,0.39999999999999997,-1.0,0.39999999999999997,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,6,all,unsw_recon_m2_centroid,11,0.46363636363636374,0.21818181818181823,0.9,0.690909090909091
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,6,classical,unsw_recon_m2_centroid,7,0.8571428571428573,0.9285714285714288,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,6,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,8,all,unsw_recon_m2_centroid,11,0.6055300708194984,0.1651445647689541,0.9454545454545454,0.5727272727272729
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,8,classical,unsw_recon_m2_centroid,7,0.8153742483272114,0.8894991799933215,0.8928571428571429,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,8,quantum,unsw_recon_m2_centroid,4,0.19999999999999998,-0.39999999999999997,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,10,all,unsw_recon_m2_centroid,11,0.6330541649476574,0.10092167846991638,0.9363636363636365,0.45454545454545453
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,10,classical,unsw_recon_m2_centroid,7,0.7412493166611013,0.7412493166611013,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,12,all,unsw_recon_m2_centroid,11,0.7523252395030131,0.009174698042719672,0.9454545454545454,0.3727272727272728
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,12,classical,unsw_recon_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.8571428571428573,0.8928571428571429
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,42,12,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,4,all,unsw_recon_m2_centroid,11,0.6104799437547951,0.4601378680539873,0.831058892258546,0.6621073592169735
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,4,classical,unsw_recon_m2_centroid,7,0.900937462695559,0.900937462695559,0.9549937104572925,0.9549937104572925
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,4,quantum,unsw_recon_m2_centroid,4,0.19999999999999998,-1.0,0.316227766016838,-0.9486832980505139
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,6,all,unsw_recon_m2_centroid,11,0.43636363636363645,0.19090909090909092,0.8909090909090911,0.6545454545454547
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,6,classical,unsw_recon_m2_centroid,7,0.9285714285714288,0.9285714285714288,1.0,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,6,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,8,all,unsw_recon_m2_centroid,11,0.5068545991247178,0.11872269889407801,0.8154918651649874,0.3963563813930386
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,8,classical,unsw_recon_m2_centroid,7,0.7092081432669755,0.7637626158259735,0.8829187134416479,0.8829187134416479
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,8,quantum,unsw_recon_m2_centroid,4,0.39999999999999997,-0.7999999999999999,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,10,all,unsw_recon_m2_centroid,11,0.7890240316738918,0.22936745106799178,0.9454545454545454,0.5272727272727273
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,10,classical,unsw_recon_m2_centroid,7,0.7412493166611013,0.7412493166611013,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,12,all,unsw_recon_m2_centroid,11,0.7608220194556026,0.086560589039859,0.9272727272727275,0.5363636363636364
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,12,classical,unsw_recon_m2_centroid,7,0.9910312089651149,0.9910312089651149,1.0,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,123,12,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,4,all,unsw_recon_m2_centroid,11,0.4829169704328976,0.2505701261680129,0.6788172508915258,0.6332590461337052
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,4,classical,unsw_recon_m2_centroid,7,0.900937462695559,0.900937462695559,0.9549937104572925,0.9549937104572925
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,4,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,0.39999999999999997,-0.19999999999999998
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,6,all,unsw_recon_m2_centroid,11,0.6666736168667458,0.40183067317995635,0.9636363636363637,0.6727272727272727
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,6,classical,unsw_recon_m2_centroid,7,0.8829187134416479,0.9549937104572925,0.9285714285714288,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,6,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,8,all,unsw_recon_m2_centroid,11,0.26940920133656165,0.13698772949316693,0.6636363636363638,0.4000000000000001
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,8,classical,unsw_recon_m2_centroid,7,0.7092081432669755,0.7637626158259735,0.8571428571428573,0.8928571428571429
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,8,quantum,unsw_recon_m2_centroid,4,0.19999999999999998,-0.39999999999999997,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,10,all,unsw_recon_m2_centroid,11,0.697277051246695,0.23854214911071148,0.9454545454545454,0.6636363636363638
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,10,classical,unsw_recon_m2_centroid,7,0.7412493166611013,0.7412493166611013,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,12,all,unsw_recon_m2_centroid,11,0.9449938984001262,0.3486385256233475,0.9272727272727275,0.5363636363636364
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,12,classical,unsw_recon_m2_centroid,7,0.9636241116594316,0.9636241116594316,1.0,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,999,999,12,quantum,unsw_recon_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,4,all,unsw_recon_m2_centroid,11,0.013794014696151088,0.06897007348075543,0.9157199156321926,0.8610500699228079
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,4,classical,unsw_recon_m2_centroid,7,0.43643578047198484,0.43643578047198484,0.7748062179181807,0.7748062179181807
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,4,quantum,unsw_recon_m2_centroid,4,-0.7999999999999999,0.39999999999999997,0.39999999999999997,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,6,all,unsw_recon_m2_centroid,11,0.7562661989798207,0.5330309956665001,0.9636363636363637,0.9090909090909091
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,6,classical,unsw_recon_m2_centroid,7,0.9642857142857145,1.0,0.8928571428571429,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,6,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,8,all,unsw_recon_m2_centroid,11,0.6272727272727273,0.23636363636363636,0.9,0.6454545454545455
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,8,classical,unsw_recon_m2_centroid,7,1.0,0.9642857142857145,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,8,quantum,unsw_recon_m2_centroid,4,1.0,-0.7999999999999999,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,10,all,unsw_recon_m2_centroid,11,0.4727272727272727,0.05454545454545456,0.9090909090909091,0.5454545454545455
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,10,classical,unsw_recon_m2_centroid,7,0.7500000000000002,0.6785714285714287,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,12,all,unsw_recon_m2_centroid,11,0.7608220194556026,0.22323520331332056,0.9272727272727275,0.5545454545454546
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,12,classical,unsw_recon_m2_centroid,7,0.8829187134416479,0.8829187134416479,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,42,12,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-0.7999999999999999,0.7999999999999999,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,4,all,unsw_recon_m2_centroid,11,0.7788762791893026,0.7097452484920271,0.9818181818181818,0.9
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,4,classical,unsw_recon_m2_centroid,7,0.9549937104572925,0.9549937104572925,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,4,quantum,unsw_recon_m2_centroid,4,0.4472135954999579,-0.8944271909999159,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,6,all,unsw_recon_m2_centroid,11,0.8883849927775,0.615035764230577,0.9545454545454546,0.9090909090909091
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,6,classical,unsw_recon_m2_centroid,7,0.9642857142857145,1.0,0.8928571428571429,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,6,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,8,all,unsw_recon_m2_centroid,11,0.730601223963557,0.31963803548405617,0.9272727272727275,0.6818181818181819
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,8,classical,unsw_recon_m2_centroid,7,0.9910312089651149,0.9549937104572925,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,8,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,10,all,unsw_recon_m2_centroid,11,0.6514823280368335,0.12300715284611541,0.9406490758530798,0.5479509179726677
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,10,classical,unsw_recon_m2_centroid,7,0.9285714285714288,0.8214285714285715,0.9910312089651149,0.9910312089651149
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,10,quantum,unsw_recon_m2_centroid,4,0.7999999999999999,-1.0,0.9486832980505139,-0.9486832980505139
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,12,all,unsw_recon_m2_centroid,11,0.7818181818181819,0.20000000000000004,0.9454545454545454,0.5272727272727273
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,12,classical,unsw_recon_m2_centroid,7,0.9642857142857145,0.8571428571428573,1.0,0.8928571428571429
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,123,12,quantum,unsw_recon_m2_centroid,4,1.0,-0.7999999999999999,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,4,all,unsw_recon_m2_centroid,11,0.5655546025421946,0.5379665731498925,0.9636363636363637,0.9090909090909091
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,4,classical,unsw_recon_m2_centroid,7,0.8728715609439697,0.8728715609439697,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,4,quantum,unsw_recon_m2_centroid,4,0.0,-0.6000000000000001,0.39999999999999997,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,6,all,unsw_recon_m2_centroid,11,0.6849386474658347,0.41096318847950086,0.9703897613415771,0.8337151470681156
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,6,classical,unsw_recon_m2_centroid,7,0.8829187134416479,0.8829187134416479,0.9910312089651149,0.9910312089651149
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,6,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,1.0,-0.7999999999999999
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,8,all,unsw_recon_m2_centroid,11,0.615035764230577,0.26423758759535904,0.8545454545454546,0.6000000000000001
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,8,classical,unsw_recon_m2_centroid,7,0.9642857142857145,0.8928571428571429,0.9642857142857145,1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,8,quantum,unsw_recon_m2_centroid,4,1.0,-0.7999999999999999,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,10,all,unsw_recon_m2_centroid,11,0.7061521737462181,0.2779050490227052,0.8454545454545455,0.5363636363636364
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,10,classical,unsw_recon_m2_centroid,7,1.0,0.8928571428571429,0.9642857142857145,0.9642857142857145
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,10,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-1.0
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,12,all,unsw_recon_m2_centroid,11,0.7517103785040387,0.19590028045862823,0.9181818181818183,0.5181818181818182
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,12,classical,unsw_recon_m2_centroid,7,0.7857142857142859,0.7500000000000002,0.8928571428571429,0.8571428571428573
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,2024,999,12,quantum,unsw_recon_m2_centroid,4,0.9486832980505139,-0.9486832980505139,1.0,-0.7999999999999999
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,4,all,unsw_recon_natural_cur,11,0.5839466221370627,0.7034947495037054,0.22727272727272727,0.13636363636363638
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,4,classical,unsw_recon_natural_cur,7,0.8420413371357598,0.8420413371357598,-0.14285714285714288,-0.07142857142857144
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,4,quantum,unsw_recon_natural_cur,4,-0.7999999999999999,0.39999999999999997,0.19999999999999998,0.39999999999999997
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,6,all,unsw_recon_natural_cur,11,0.6942987397062713,0.9701790336292931,0.692484712318872,0.4236913042477308
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,6,classical,unsw_recon_natural_cur,7,-0.05613608914238399,0.9543135154205278,0.43244998209386837,-0.12613124477737828
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,6,quantum,unsw_recon_natural_cur,4,0.0,0.6000000000000001,0.7999999999999999,1.0
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,8,all,unsw_recon_natural_cur,11,0.5272727272727273,0.5,0.5090909090909091,0.27272727272727276
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,8,classical,unsw_recon_natural_cur,7,0.07142857142857144,0.10714285714285716,0.25,0.07142857142857144
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,8,quantum,unsw_recon_natural_cur,4,-0.39999999999999997,0.0,1.0,0.19999999999999998
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,10,all,unsw_recon_natural_cur,11,-0.43636363636363645,-0.44545454545454555,-0.022831288248861156,-0.009132515299544463
unsw_recon__natural_cur__ms123__q1000_id500_ood500,7,42,10,classical,unsw_recon_natural_cur,7,-0.8928571428571429,-0.7857142857142859,-0.7455777916396408,-0.6546536707079773
