run,group,dataset,dim,scope,n_kernels,rho_spec_train_eff_rank,rho_kta_ood,rho_kta_survival,partial_rho_eff_rank,partial_rho_kta_ood
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8091131748397087,0.7140399009295348,-0.05496423647931925,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.39860139860139865,0.2797202797202798,0.6993006993006995,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,6,all,35,0.5975611869531868,0.7248390564707787,0.3215588465565589,0.5717449012731439,0.7062207027549554
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.7857348960466838,0.7961386998404922,0.20807607587617097,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,6,quantum,12,0.027972027972027972,0.46153846153846156,0.04895104895104895,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,8,all,35,0.3945340842599926,0.690399608903987,0.3332866971119937,0.37502569229836596,0.6876880435295734
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.6532957130658775,0.6944052992557698,0.28727180711009026,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.4125874125874127,0.6083916083916086,0.3916083916083916,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,10,all,35,0.4885154061624651,0.6591036414565827,0.4980392156862746,0.3515437675889864,0.6211463266708104
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.7025691699604744,0.7055335968379446,0.4930830039525692,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,10,quantum,12,-0.4125874125874127,0.5034965034965035,0.34965034965034975,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,12,all,35,0.484593837535014,0.2773109243697479,0.3092436974789916,0.458508674355378,0.29813280316797147
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.6561264822134387,0.6837944664031621,0.40909090909090917,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s123,unsw_dos_natural_cur,unsw_dos,12,quantum,12,0.04195804195804196,-0.1398601398601399,-0.27272727272727276,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,4,all,35,0.7170828284810191,0.5569984013049591,0.3311123997681873,0.6570801195413508,0.5423052501804586
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8132959798814603,0.7215522260533687,-0.04611983300547306,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.4125874125874127,0.25874125874125875,0.7062937062937064,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,6,all,35,0.6023270983668412,0.7345110531631949,0.33277275576515736,0.5738616039867357,0.716722190204121
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.7857348960466838,0.8095150190039604,0.21303026815893697,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,6,quantum,12,0.027972027972027972,0.46153846153846156,0.04895104895104895,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,8,all,35,0.40070086923599246,0.690399608903987,0.3332866971119937,0.38281301179854715,0.6876880435295734
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.6671640072022268,0.6944052992557698,0.28727180711009026,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.4125874125874127,0.6083916083916086,0.3916083916083916,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,10,all,35,0.48375350140056034,0.7238095238095239,0.5086834733893558,0.41171737312515067,0.7055889513491407
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.7193675889328064,0.766798418972332,0.5247035573122529,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,10,quantum,12,-0.4125874125874127,0.5034965034965035,0.34965034965034975,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,12,all,35,0.484593837535014,0.2773109243697479,0.3092436974789916,0.458508674355378,0.29813280316797147
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.6561264822134387,0.6837944664031621,0.40909090909090917,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s42,unsw_dos_natural_cur,unsw_dos,12,quantum,12,0.04195804195804196,-0.1398601398601399,-0.27272727272727276,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,4,all,35,0.7176440359382534,0.553911760290171,0.3341990407829755,0.6541800583551026,0.5389969576057131
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8132959798814603,0.7215522260533687,-0.04611983300547306,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.4125874125874127,0.25874125874125875,0.7062937062937064,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,6,all,35,0.5975611869531868,0.7272220121776058,0.3215588465565589,0.5717449012731439,0.70884982731064
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.7857348960466838,0.8015883113515349,0.20807607587617097,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,6,quantum,12,0.027972027972027972,0.46153846153846156,0.04895104895104895,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,8,all,35,0.3945340842599926,0.690399608903987,0.3332866971119937,0.37502569229836596,0.6876880435295734
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.6532957130658775,0.6944052992557698,0.28727180711009026,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.4125874125874127,0.6083916083916086,0.3916083916083916,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,10,all,35,0.484593837535014,0.6621848739495799,0.49943977591036415,0.34247472642430093,0.6236495295252551
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.6956521739130435,0.7124505928853756,0.49703557312252966,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,10,quantum,12,-0.4125874125874127,0.5034965034965035,0.34965034965034975,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,12,all,35,0.4918767507002802,0.27254901960784317,0.31344537815126056,0.4612391261424505,0.29327177978444646
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.6699604743083005,0.6907114624505929,0.42193675889328064,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs7__s999,unsw_dos_natural_cur,unsw_dos,12,quantum,12,0.04195804195804196,-0.1398601398601399,-0.27272727272727276,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,4,all,35,0.765739899629771,0.6298760432842655,0.2910567974082063,0.8046712784636447,0.6119686904937158
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8695652173913043,0.8586956521739131,0.1660079051383399,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.6223776223776225,-0.16083916083916086,0.6083916083916086,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,6,all,35,0.6433077963599879,0.7496848371959859,0.5723897691359893,0.6073687634850743,0.7496797359107373
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.8370506103725044,0.8860849360688818,0.492324441840396,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,6,quantum,12,-0.034965034965034975,0.5034965034965035,0.5524475524475525,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,8,all,35,0.29635854341736695,0.7011204481792718,0.288515406162465,0.2916117769070368,0.6907348918356193
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.6897233201581028,0.7974308300395258,0.5247035573122529,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.7552447552447553,0.5174825174825175,-0.10489510489510491,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,10,all,35,0.29775910364145664,0.7596638655462186,0.5285714285714287,0.35068313693566944,0.7628737787156072
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.6887351778656127,0.8211462450592886,0.6778656126482214,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,10,quantum,12,-0.7202797202797203,0.6573426573426573,0.44055944055944063,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,12,all,35,0.19048953054627557,0.8011765549446295,0.6344982157166383,0.2778407293527609,0.7990147083355503
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.6345441261173348,0.8332098104624817,0.6503583099458042,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s123,unsw_dos_natural_cur,unsw_dos,12,quantum,12,-0.8461538461538463,0.8671328671328673,0.6713286713286714,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,4,all,35,0.765739899629771,0.6298760432842655,0.2910567974082063,0.8046712784636447,0.6119686904937158
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8695652173913043,0.8586956521739131,0.1660079051383399,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.6223776223776225,-0.16083916083916086,0.6083916083916086,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,6,all,35,0.6433077963599879,0.7496848371959859,0.5723897691359893,0.6073687634850743,0.7496797359107373
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.8370506103725044,0.8860849360688818,0.492324441840396,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,6,quantum,12,-0.034965034965034975,0.5034965034965035,0.5524475524475525,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,8,all,35,0.29635854341736695,0.7011204481792718,0.288515406162465,0.2916117769070368,0.6907348918356193
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.6897233201581028,0.7974308300395258,0.5247035573122529,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.7552447552447553,0.5174825174825175,-0.10489510489510491,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,10,all,35,0.3016806722689076,0.7621848739495799,0.5350140056022409,0.3595568534770244,0.7657284339535887
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.6887351778656127,0.8211462450592886,0.6778656126482214,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,10,quantum,12,-0.7202797202797203,0.6573426573426573,0.44055944055944063,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,12,all,35,0.19469150548479633,0.8022970815949018,0.6395405856428633,0.2877383287914819,0.7994238758216132
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.6345441261173348,0.8332098104624817,0.6503583099458042,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s42,unsw_dos_natural_cur,unsw_dos,12,quantum,12,-0.8461538461538463,0.8671328671328673,0.6713286713286714,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,4,all,35,0.7534141064767766,0.6351985448730586,0.28377337418143694,0.7926790793217152,0.6173454048636362
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8616600790513835,0.8626482213438734,0.1600790513833992,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.6223776223776225,-0.16083916083916086,0.6083916083916086,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,6,all,35,0.6442888757879879,0.7496848371959859,0.5791171709279892,0.6086652270317247,0.7496797359107373
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.8405176839065917,0.8860849360688818,0.5081739208533665,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,6,quantum,12,-0.034965034965034975,0.5034965034965035,0.5524475524475525,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,8,all,35,0.29635854341736695,0.7011204481792718,0.288515406162465,0.2916117769070368,0.6907348918356193
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.6897233201581028,0.7974308300395258,0.5247035573122529,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.7552447552447553,0.5174825174825175,-0.10489510489510491,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,10,all,35,0.29187675070028013,0.7577030812324931,0.5246498599439776,0.3459335805936867,0.7608916916309542
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.6956521739130435,0.8152173913043478,0.6778656126482214,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,10,quantum,12,-0.7202797202797203,0.6573426573426573,0.44055944055944063,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,12,all,35,0.19469150548479633,0.8022970815949018,0.6395405856428633,0.2877383287914819,0.7994238758216132
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.6345441261173348,0.8332098104624817,0.6503583099458042,,
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800__qs999__s999,unsw_dos_natural_cur,unsw_dos,12,quantum,12,-0.8461538461538463,0.8671328671328673,0.6713286713286714,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,4,all,35,0.7636672171055505,0.7769837342907612,0.6241942213236081,0.718859260323545,0.7689044829161396
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8466714611247053,0.9081034454310034,0.5593283087242786,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.43356643356643365,0.5314685314685316,0.8181818181818183,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,6,all,35,0.662650628420907,0.5923228027407177,0.5362846946290132,0.6704317975551709,0.566473957744351
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.770524610356699,0.7952526145401616,0.7022753188103417,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,6,quantum,12,0.32867132867132864,-0.2517482517482518,0.07692307692307693,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,8,all,35,0.49768875680866176,0.662277636417493,0.49838913501976306,0.5409933006377372,0.6460244421786725
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.8010872495609032,0.7946627373805876,0.6963182816972935,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.31468531468531474,0.2937062937062937,-0.16083916083916086,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,10,all,35,0.5843438557428959,0.6041069844691489,0.6590512856088023,0.6556663745129416,0.5988850519478859
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.7827623806770242,0.8055516651777476,0.7584868384914709,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,10,quantum,12,0.3426573426573427,0.013986013986013986,0.2657342657342658,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,12,all,35,0.415353374722713,0.7622049618436026,0.6111928411181102,0.46583634845163113,0.7530730870591357
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.8227443548307809,0.7906059034702034,0.703090428226785,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s123,unsw_dos_natural_cur,unsw_dos,12,quantum,12,-0.5944055944055945,0.7692307692307694,0.3636363636363637,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,4,all,35,0.7636672171055505,0.7769837342907612,0.6241942213236081,0.718859260323545,0.7689044829161396
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8466714611247053,0.9081034454310034,0.5593283087242786,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.43356643356643365,0.5314685314685316,0.8181818181818183,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,6,all,35,0.662650628420907,0.5923228027407177,0.5362846946290132,0.6704317975551709,0.566473957744351
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.770524610356699,0.7952526145401616,0.7022753188103417,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,6,quantum,12,0.32867132867132864,-0.2517482517482518,0.07692307692307693,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,8,all,35,0.49768875680866176,0.662277636417493,0.49838913501976306,0.5409933006377372,0.6460244421786725
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.8010872495609032,0.7946627373805876,0.6963182816972935,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.31468531468531474,0.2937062937062937,-0.16083916083916086,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,10,all,35,0.5843438557428959,0.6041069844691489,0.6590512856088023,0.6556663745129416,0.5988850519478859
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.7827623806770242,0.8055516651777476,0.7584868384914709,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,10,quantum,12,0.3426573426573427,0.013986013986013986,0.2657342657342658,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,12,all,35,0.41602465739423733,0.7628519475316555,0.612130556502632,0.46616148102780997,0.7535424144585827
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.8250124586792797,0.7918933246280446,0.7058824391815528,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s42,unsw_dos_natural_cur,unsw_dos,12,quantum,12,-0.5944055944055945,0.7692307692307694,0.3636363636363637,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,4,all,35,0.7636672171055505,0.7769837342907612,0.6241942213236081,0.718859260323545,0.7689044829161396
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.8466714611247053,0.9081034454310034,0.5593283087242786,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,4,quantum,12,0.43356643356643365,0.5314685314685316,0.8181818181818183,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,6,all,35,0.662650628420907,0.5923228027407177,0.5362846946290132,0.6704317975551709,0.566473957744351
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.770524610356699,0.7952526145401616,0.7022753188103417,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,6,quantum,12,0.32867132867132864,-0.2517482517482518,0.07692307692307693,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,8,all,35,0.49768875680866176,0.662277636417493,0.49838913501976306,0.5409933006377372,0.6460244421786725
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.8010872495609032,0.7946627373805876,0.6963182816972935,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,8,quantum,12,-0.31468531468531474,0.2937062937062937,-0.16083916083916086,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,10,all,35,0.5843438557428959,0.6041069844691489,0.6590512856088023,0.6556663745129416,0.5988850519478859
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,10,classical,23,0.7827623806770242,0.8055516651777476,0.7584868384914709,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,10,quantum,12,0.3426573426573427,0.013986013986013986,0.2657342657342658,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,12,all,35,0.415353374722713,0.7622049618436026,0.6111928411181102,0.46583634845163113,0.7530730870591357
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,12,classical,23,0.8227443548307809,0.7906059034702034,0.703090428226785,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs123__s999,unsw_dos_natural_cur,unsw_dos,12,quantum,12,-0.5944055944055945,0.7692307692307694,0.3636363636363637,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,4,all,35,0.48009188418659066,0.7032826401762023,0.11616032423122016,0.39731181337117016,0.6671985337185479
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,4,classical,23,0.811533259530963,0.719652198935352,0.16935914412488273,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,4,quantum,12,-0.5122838552504279,0.5964948999491283,-0.014035174116450078,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,6,all,35,0.48717953021928,0.5772734151577318,0.1768250121187033,0.3604942340401989,0.5399753654958996
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,6,classical,23,0.6996544076524962,0.7125193401835886,0.2543298200377532,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,6,quantum,12,-0.34965034965034975,0.15384615384615385,-0.2657342657342658,,
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,8,all,35,0.3088578986012807,0.4248549386300087,0.18640878621303453,0.0433837923158783,0.3373690763002216
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs2024__s123,unsw_dos_natural_cur,unsw_dos,8,classical,23,0.5741324651271684,0.42861273131898475,0.254783697759721,,
