case,run,group,quantum_kernel,quantum_stratum,tier,shots,projection_condition,n_replicates,median_self_disagreement_from_exact,q025_self_disagreement_from_exact,q975_self_disagreement_from_exact,median_exact_accuracy_upper,q025_exact_accuracy_upper,q975_exact_accuracy_upper,median_shot_accuracy_upper,q025_shot_accuracy_upper,q975_shot_accuracy_upper,median_accuracy_upper_change,q025_accuracy_upper_change,q975_accuracy_upper_change,median_realized_accuracy_advantage_change,q025_realized_accuracy_advantage_change,q975_realized_accuracy_advantage_change,median_realized_bacc_advantage_change,q025_realized_bacc_advantage_change,q975_realized_bacc_advantage_change,median_shot_quantum_ood_bacc,q025_shot_quantum_ood_bacc,q975_shot_quantum_ood_bacc,witness_identity_stability
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,128,independent_square_psd,30,0.052,0.046,0.0962999999999998,0.01,0.01,0.01,0.022,0.01345,0.0721499999999998,0.011999999999999999,0.0034500000000000004,0.06214999999999979,0.0030000000000000027,-0.041299999999999996,0.008550000000000006,0.0030241935483870663,-0.04152825780849975,0.008569348438300073,0.9034658218125959,0.8589133704557091,0.909010976702509,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,128,nystrom_psd,30,0.054,0.048,0.08304999999999992,0.01,0.01,0.01,0.018,0.01,0.04744999999999989,0.007999999999999998,0.0,0.037449999999999886,-0.0020000000000000018,-0.020800000000000016,0.0071,-0.001952124935995947,-0.020858134920634923,0.007098854326676901,0.898489503328213,0.879583493343574,0.9075404825908858,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,128,pre_psd,30,0.064,0.052,0.10055,0.01,0.01,0.01,0.024,0.018,0.032,0.014,0.007999999999999998,0.022,-0.009000000000000008,-0.04455000000000004,0.004550000000000001,-0.008864567332309226,-0.04390841013824892,0.004569092421914977,0.8915770609318997,0.8565332181259601,0.9050107206861239,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,512,independent_square_psd,30,0.048,0.04345,0.15554999999999994,0.01,0.01,0.01,0.016,0.008,0.14734999999999995,0.006,-0.002,0.13734999999999994,0.0040000000000000036,-0.09184999999999997,0.012550000000000009,0.004064260112647211,-0.09250032002048132,0.012569604454685088,0.9045058883768562,0.8079413082437276,0.9130112327188941,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,512,nystrom_psd,30,0.052,0.04545,0.08494999999999997,0.01,0.01,0.01,0.016,0.006,0.07254999999999999,0.006,-0.004,0.06255,0.0,-0.02350000000000002,0.008000000000000007,6.40040962621713e-05,-0.023651113671275044,0.00803251408090122,0.9005056323604711,0.8767905145929339,0.9084741423451101,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,512,pre_psd,30,0.054,0.05,0.08404999999999997,0.01,0.01,0.01,0.018,0.01145,0.03624999999999996,0.007999999999999998,0.0014500000000000003,0.02624999999999996,-0.0020000000000000018,-0.02515000000000002,0.0071,-0.0018881208397337201,-0.025103206605222826,0.007116455453148998,0.8985535074244753,0.8753384216589861,0.9075580837173579,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,independent_square_psd,30,0.048,0.0418,0.07329999999999999,0.01,0.01,0.01,0.012,0.006,0.06184999999999998,0.002,-0.004,0.05184999999999998,0.0040000000000000036,-0.02420000000000002,0.008000000000000007,0.004064260112647267,-0.024453565028161806,0.008064516129032251,0.9045058883768562,0.8759880632360472,0.9085061443932412,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,nystrom_psd,30,0.048,0.028,0.054549999999999994,0.01,0.01,0.01,0.01,0.006,0.031099999999999996,0.0,-0.004,0.021099999999999994,0.0040000000000000036,-0.01200000000000001,0.00965,0.004064260112647267,-0.012050371223758332,0.009675019201228869,0.9045058883768562,0.8883912570404506,0.9101166474654377,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,2048,pre_psd,30,0.05,0.040350000000000004,0.056549999999999996,0.01,0.01,0.01,0.014,0.00745,0.046549999999999994,0.004,-0.0025499999999999997,0.03654999999999999,0.0020000000000000018,-0.01110000000000001,0.008550000000000006,0.0020801331285202895,-0.011166314644137226,0.008578149001536136,0.9025217613927292,0.8892753136200717,0.909019777265745,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,8192,independent_square_psd,30,0.048,0.0249,0.05,0.01,0.01,0.01,0.01,0.006,0.022,0.0,-0.004,0.011999999999999999,0.006000000000000005,0.0,0.009100000000000002,0.0060003840245775875,-2.6401689708160915e-05,0.009111783154121856,0.9064420122887865,0.9004152265745008,0.9095534114183308,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,8192,nystrom_psd,30,0.048,0.0229,0.052,0.01,0.01,0.01,0.01,0.006,0.018,0.0,-0.004,0.007999999999999998,0.0040000000000000036,0.0014500000000000014,0.012550000000000009,0.004080261136712782,0.0013512864823348905,0.012528801843317994,0.9045218894009217,0.9017929147465438,0.9129704301075269,0.0
04_unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,zmap_r2__as0.5,product_map,full_115,8192,pre_psd,30,0.048,0.024,0.05254999999999999,0.01,0.01,0.01,0.01,0.006,0.02055,0.0,-0.004,0.010549999999999997,0.0040000000000000036,-0.0005500000000000004,0.012550000000000009,0.004064260112647267,-0.0004904313876088111,0.012459197388632843,0.9045058883768562,0.8999511968766001,0.9129008256528418,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,128,independent_square_psd,30,0.089,0.07545,0.11854999999999999,0.044,0.044,0.044,0.051000000000000004,0.0269,0.06764999999999999,0.007000000000000003,-0.017099999999999997,0.023649999999999994,-0.0030000000000000027,-0.05654999999999994,0.008000000000000007,-0.0040865384615385025,-0.06098958333333334,0.006979166666666641,0.831650641025641,0.7747475961538461,0.8427163461538462,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,128,nystrom_psd,30,0.086,0.072,0.11854999999999999,0.044,0.044,0.044,0.04,0.026,0.05,-0.003999999999999997,-0.018,0.006000000000000005,-0.006000000000000005,-0.05709999999999994,0.007649999999999998,-0.007772435897435925,-0.061562500000000006,0.006670673076923076,0.8279647435897436,0.7741746794871796,0.8424078525641026,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,128,pre_psd,30,0.115,0.0769,0.12054999999999999,0.044,0.044,0.044,0.032,0.02545,0.06565,-0.011999999999999997,-0.018549999999999997,0.021649999999999996,-0.051999999999999935,-0.05799999999999994,0.00474999999999999,-0.05625000000000002,-0.0625,0.003986378205128176,0.7794871794871795,0.7732371794871795,0.8397235576923077,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,512,independent_square_psd,30,0.08,0.068,0.14569999999999986,0.044,0.044,0.044,0.036,0.024,0.09274999999999975,-0.008,-0.019999999999999997,0.04874999999999976,-0.0040000000000000036,-0.07579999999999995,0.008000000000000007,-0.005689102564102599,-0.07857371794871795,0.00677483974358972,0.8300480769230769,0.7571634615384616,0.8425120192307692,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,512,nystrom_psd,30,0.084,0.07289999999999999,0.12149999999999998,0.044,0.044,0.044,0.035,0.02545,0.06564999999999988,-0.008999999999999998,-0.018549999999999997,0.02164999999999988,-0.0050000000000000044,-0.05709999999999994,0.006000000000000005,-0.006730769230769262,-0.060068108974358984,0.004531249999999953,0.8290064102564103,0.7756690705128205,0.8402684294871795,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,512,pre_psd,30,0.082,0.07089999999999999,0.11655,0.044,0.044,0.044,0.036,0.02345,0.04454999999999999,-0.008,-0.02055,0.0005499999999999976,-0.006000000000000005,-0.053649999999999934,0.006550000000000003,-0.007932692307692335,-0.05796875000000001,0.00517628205128195,0.8278044871794872,0.7777684294871795,0.8409134615384615,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,independent_square_psd,30,0.083,0.07345,0.1271,0.044,0.044,0.044,0.035,0.02545,0.10749999999999997,-0.008999999999999998,-0.018549999999999997,0.06349999999999997,-0.0040000000000000036,-0.05254999999999994,0.0040000000000000036,-0.00560897435897445,-0.05682291666666669,0.002608173076923037,0.8301282051282051,0.7789142628205128,0.8383453525641026,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,nystrom_psd,30,0.082,0.0769,0.114,0.044,0.044,0.044,0.035,0.024,0.0642,-0.008999999999999998,-0.019999999999999997,0.020199999999999992,-0.0040000000000000036,-0.051999999999999935,0.003099999999999997,-0.00560897435897445,-0.05625000000000002,0.0019631410256410117,0.8301282051282051,0.7794871794871795,0.8377003205128205,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,2048,pre_psd,30,0.084,0.07345,0.114,0.044,0.044,0.044,0.036,0.02345,0.06874999999999999,-0.008,-0.02055,0.02474999999999999,-0.008000000000000007,-0.05399999999999994,0.004550000000000001,-0.009695512820512842,-0.05833333333333335,0.004254807692307677,0.8260416666666667,0.7774038461538462,0.8399919871794872,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,8192,independent_square_psd,30,0.082,0.06745000000000001,0.112,0.044,0.044,0.044,0.034,0.024,0.06,-0.009999999999999995,-0.019999999999999997,0.016,-0.0040000000000000036,-0.051999999999999935,0.002749999999999988,-0.005769230769230749,-0.05625000000000002,0.001466346153846053,0.8299679487179488,0.7794871794871795,0.8372035256410255,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,8192,nystrom_psd,30,0.082,0.058,0.11255,0.044,0.044,0.044,0.035,0.024,0.04454999999999999,-0.008999999999999998,-0.019999999999999997,0.0005499999999999976,-0.0040000000000000036,-0.051999999999999935,0.013299999999999994,-0.00560897435897445,-0.05625000000000002,0.012179487179487119,0.8301282051282051,0.7794871794871795,0.8479166666666667,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,customary_30,8192,pre_psd,30,0.082,0.0598,0.114,0.044,0.044,0.044,0.036,0.024,0.05764999999999999,-0.008,-0.019999999999999997,0.013649999999999995,-0.006000000000000005,-0.051999999999999935,0.01455000000000001,-0.007451923076923106,-0.05625000000000002,0.01380208333333328,0.8282852564102564,0.7794871794871795,0.8495392628205128,0.1
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,128,independent_square_psd,30,0.089,0.07545,0.11854999999999999,0.034,0.034,0.034,0.042,0.02545,0.05764999999999999,0.008,-0.008550000000000004,0.02364999999999999,-0.0030000000000000027,-0.05654999999999994,0.008000000000000007,-0.0040865384615385025,-0.06098958333333334,0.006979166666666641,0.831650641025641,0.7747475961538461,0.8427163461538462,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,128,nystrom_psd,30,0.086,0.072,0.11854999999999999,0.034,0.034,0.034,0.03,0.02545,0.04,-0.0040000000000000036,-0.008550000000000004,0.005999999999999998,-0.006000000000000005,-0.05709999999999994,0.007649999999999998,-0.007772435897435925,-0.061562500000000006,0.006670673076923076,0.8279647435897436,0.7741746794871796,0.8424078525641026,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,128,pre_psd,30,0.115,0.0769,0.12054999999999999,0.034,0.034,0.034,0.032,0.02545,0.05564999999999999,-0.0020000000000000018,-0.008550000000000004,0.02164999999999999,-0.051999999999999935,-0.05799999999999994,0.00474999999999999,-0.05625000000000002,-0.0625,0.003986378205128176,0.7794871794871795,0.7732371794871795,0.8397235576923077,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,512,independent_square_psd,30,0.08,0.068,0.14569999999999986,0.034,0.034,0.034,0.026,0.01945,0.08239999999999975,-0.008000000000000004,-0.014550000000000002,0.04839999999999975,-0.0040000000000000036,-0.07579999999999995,0.008000000000000007,-0.005689102564102599,-0.07857371794871795,0.00677483974358972,0.8300480769230769,0.7571634615384616,0.8425120192307692,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,512,nystrom_psd,30,0.084,0.07289999999999999,0.12149999999999998,0.034,0.034,0.034,0.026,0.02,0.05309999999999988,-0.008000000000000004,-0.014000000000000002,0.019099999999999877,-0.0050000000000000044,-0.05709999999999994,0.006000000000000005,-0.006730769230769262,-0.060068108974358984,0.004531249999999953,0.8290064102564103,0.7756690705128205,0.8402684294871795,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,512,pre_psd,30,0.082,0.07089999999999999,0.11655,0.034,0.034,0.034,0.026,0.02145,0.03654999999999999,-0.008000000000000004,-0.012550000000000004,0.0025499999999999924,-0.006000000000000005,-0.053649999999999934,0.006550000000000003,-0.007932692307692335,-0.05796875000000001,0.00517628205128195,0.8278044871794872,0.7777684294871795,0.8409134615384615,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,independent_square_psd,30,0.083,0.07345,0.1271,0.034,0.034,0.034,0.024,0.016,0.10584999999999997,-0.010000000000000002,-0.018000000000000002,0.07184999999999997,-0.0040000000000000036,-0.05254999999999994,0.0040000000000000036,-0.00560897435897445,-0.05682291666666669,0.002608173076923037,0.8301282051282051,0.7789142628205128,0.8383453525641026,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,nystrom_psd,30,0.082,0.0769,0.114,0.034,0.034,0.034,0.024,0.01745,0.06054999999999999,-0.010000000000000002,-0.016550000000000002,0.026549999999999994,-0.0040000000000000036,-0.051999999999999935,0.003099999999999997,-0.00560897435897445,-0.05625000000000002,0.0019631410256410117,0.8301282051282051,0.7794871794871795,0.8377003205128205,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,2048,pre_psd,30,0.084,0.07345,0.114,0.034,0.034,0.034,0.024,0.01545,0.06365,-0.010000000000000002,-0.018550000000000004,0.02964999999999999,-0.008000000000000007,-0.05399999999999994,0.004550000000000001,-0.009695512820512842,-0.05833333333333335,0.004254807692307677,0.8260416666666667,0.7774038461538462,0.8399919871794872,0.0
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,8192,independent_square_psd,30,0.082,0.06745000000000001,0.112,0.034,0.034,0.034,0.022,0.01745,0.05564999999999999,-0.012000000000000004,-0.016550000000000002,0.02164999999999999,-0.0040000000000000036,-0.051999999999999935,0.002749999999999988,-0.005769230769230749,-0.05625000000000002,0.001466346153846053,0.8299679487179488,0.7794871794871795,0.8372035256410255,0.03333333333333333
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,8192,nystrom_psd,30,0.082,0.058,0.11255,0.034,0.034,0.034,0.022,0.01945,0.036,-0.012000000000000004,-0.014550000000000002,0.001999999999999995,-0.0040000000000000036,-0.051999999999999935,0.013299999999999994,-0.00560897435897445,-0.05625000000000002,0.012179487179487119,0.8301282051282051,0.7794871794871795,0.8479166666666667,0.06666666666666667
05_unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,zz_r2_full__as0.5,entangling_zz,full_115,8192,pre_psd,30,0.082,0.0598,0.114,0.034,0.034,0.034,0.020999999999999998,0.01545,0.04964999999999999,-0.013000000000000003,-0.018550000000000004,0.01564999999999999,-0.006000000000000005,-0.051999999999999935,0.01455000000000001,-0.007451923076923106,-0.05625000000000002,0.01380208333333328,0.8282852564102564,0.7794871794871795,0.8495392628205128,0.06666666666666667
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,128,independent_square_psd,30,0.062,0.05345,0.07709999999999999,0.054,0.054,0.054,0.044,0.034,0.056549999999999996,-0.010000000000000002,-0.019999999999999997,0.0025499999999999993,-0.018000000000000016,-0.029650000000000027,-0.010000000000000009,-0.017880286084577257,-0.029508672138754154,-0.00987135794172694,0.8881262100193603,0.8764978239651834,0.8961351381622107,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,128,nystrom_psd,30,0.063,0.0569,0.07454999999999999,0.054,0.054,0.054,0.036,0.02945,0.045099999999999994,-0.018000000000000002,-0.02455,-0.008900000000000007,-0.018000000000000016,-0.027100000000000023,-0.011450000000000012,-0.017824285188562883,-0.026980431686906947,-0.011264780236483734,0.8881822109153747,0.8790260644170307,0.8947417158674539,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,128,pre_psd,30,0.066,0.054,0.078,0.054,0.054,0.054,0.043,0.0349,0.053099999999999994,-0.011,-0.019100000000000002,-0.0009000000000000065,-0.020000000000000018,-0.03310000000000003,-0.013450000000000014,-0.019856317701083093,-0.03300172802764833,-0.0132916126658025,0.8861501784028545,0.8730047680762892,0.8927148834381351,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,512,independent_square_psd,30,0.064,0.0569,0.17074999999999999,0.054,0.054,0.054,0.036,0.03,0.17764999999999997,-0.018000000000000002,-0.024,0.12365,-0.018000000000000016,-0.11329999999999998,-0.013450000000000014,-0.01784028544456695,-0.11335221363541816,-0.0132684122945966,0.8881662106593706,0.7926542824685194,0.8927380838093409,0.06666666666666667
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,512,nystrom_psd,30,0.064,0.06,0.08929999999999998,0.054,0.054,0.054,0.034,0.03,0.09639999999999997,-0.019999999999999997,-0.024,0.04239999999999998,-0.018000000000000016,-0.050750000000000045,-0.013450000000000014,-0.01783228531656489,-0.050751412022592216,-0.0132684122945966,0.8881742107873727,0.8552550840813453,0.8927380838093409,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,512,pre_psd,30,0.062,0.056,0.07,0.054,0.054,0.054,0.034,0.02945,0.039099999999999996,-0.019999999999999997,-0.02455,-0.014900000000000005,-0.018000000000000016,-0.02255000000000002,-0.01200000000000001,-0.01784028544456695,-0.022400558408934422,-0.011824189187026879,0.8881662106593706,0.8836059376950032,0.8941823069169107,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,2048,independent_square_psd,30,0.066,0.06,0.102,0.054,0.054,0.054,0.035,0.03,0.1142,-0.019,-0.024,0.06019999999999999,-0.018000000000000016,-0.06455000000000005,-0.013450000000000014,-0.01784028544456695,-0.06456483303732855,-0.0132684122945966,0.8881662106593706,0.8414416630666091,0.8927380838093409,0.03333333333333333
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,2048,nystrom_psd,30,0.064,0.05035,0.066,0.054,0.054,0.054,0.034,0.02945,0.07055,-0.019999999999999997,-0.02455,0.016550000000000002,-0.016000000000000014,-0.03055000000000003,-0.008700000000000025,-0.01582425318805092,-0.030530288484615645,-0.008554936878989968,0.8901822429158867,0.8754762076193219,0.8974515592249476,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,2048,pre_psd,30,0.064,0.06,0.06964999999999999,0.054,0.054,0.054,0.033,0.02745,0.05984999999999998,-0.020999999999999998,-0.02655,0.005849999999999984,-0.016000000000000014,-0.02165000000000002,-0.011450000000000012,-0.01584825357205699,-0.021581345301524772,-0.01126038016608263,0.8901582425318806,0.8844251508024128,0.8947461159378549,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,8192,independent_square_psd,30,0.062,0.042,0.066,0.054,0.054,0.054,0.034,0.03,0.06255,-0.019999999999999997,-0.024,0.008549999999999999,-0.015000000000000013,-0.02055000000000002,-0.0009000000000000065,-0.014884238147810314,-0.020484127746043836,-0.0008092129474070175,0.8911222579561273,0.8855223683578938,0.9051972831565306,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,8192,nystrom_psd,30,0.062,0.03745,0.066,0.054,0.054,0.054,0.034,0.03,0.062,-0.019999999999999997,-0.024,0.008,-0.016000000000000014,-0.02310000000000002,-0.002350000000000011,-0.01582425318805092,-0.023032768524296268,-0.002297036752587975,0.8901822429158867,0.8829737275796413,0.9037094593513496,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,customary_30,8192,pre_psd,30,0.062,0.0429,0.06455,0.054,0.054,0.054,0.032,0.03,0.0571,-0.022,-0.024,0.003099999999999995,-0.016000000000000014,-0.024550000000000023,-0.008000000000000007,-0.01582425318805092,-0.024497391958271244,-0.007920126722027465,0.8901822429158867,0.8815091041456663,0.8980863693819101,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,128,independent_square_psd,30,0.062,0.05345,0.07709999999999999,0.046,0.046,0.046,0.038,0.02945,0.046549999999999994,-0.008,-0.01655,0.0005499999999999976,-0.018000000000000016,-0.029650000000000027,-0.010000000000000009,-0.017880286084577257,-0.029508672138754154,-0.00987135794172694,0.8881262100193603,0.8764978239651834,0.8961351381622107,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,128,nystrom_psd,30,0.063,0.0569,0.07454999999999999,0.046,0.046,0.046,0.032,0.024,0.038,-0.013999999999999999,-0.022,-0.008,-0.018000000000000016,-0.027100000000000023,-0.011450000000000012,-0.017824285188562883,-0.026980431686906947,-0.011264780236483734,0.8881822109153747,0.8790260644170307,0.8947417158674539,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,128,pre_psd,30,0.066,0.054,0.078,0.046,0.046,0.046,0.036,0.03,0.04454999999999999,-0.010000000000000002,-0.016,-0.0014500000000000042,-0.020000000000000018,-0.03310000000000003,-0.013450000000000014,-0.019856317701083093,-0.03300172802764833,-0.0132916126658025,0.8861501784028545,0.8730047680762892,0.8927148834381351,0.0
06_unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_recon_m2_centroid,zz_r2_full__as0.5,entangling_zz,full_115,512,independent_square_psd,30,0.064,0.0569,0.17074999999999999,0.046,0.046,0.046,0.03,0.026,0.176,-0.016,-0.02,0.13,-0.018000000000000016,-0.11329999999999998,-0.013450000000000014,-0.01784028544456695,-0.11335221363541816,-0.0132684122945966,0.8881662106593706,0.7926542824685194,0.8927380838093409,0.03333333333333333
