dim,kernel,family,representation,spec_train_eff_rank,kta_train,setting,qs,seed
4,poly3,classical_ext_plain,plain,6.161754608042887,0.0995267211809399,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
4,laplacian_med,classical_ext_plain,plain,17.608102859309902,0.1047314364229839,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
4,matern15_med,classical_ext_plain,plain,7.421589838571115,0.1038722603040009,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
4,matern25_med,classical_ext_plain,plain,6.049976918928693,0.1035168422045717,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,linear,classical_ext_plain,plain,4.441639104479373,0.0839522870356704,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,rbf_gscale,classical_ext_plain,plain,10.823567496960184,0.0888875439793905,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,poly2,classical_ext_plain,plain,6.588996210633839,0.0839686918341941,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,poly3,classical_ext_plain,plain,9.733738337889069,0.0844586203401107,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,laplacian_med,classical_ext_plain,plain,17.918711090824942,0.0891671115954887,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,matern15_med,classical_ext_plain,plain,7.576234329162563,0.0872955776604528,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
6,matern25_med,classical_ext_plain,plain,6.216915023248133,0.086309558245053,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,linear,classical_ext_plain,plain,5.755849709530729,0.0924276318527828,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,rbf_gscale,classical_ext_plain,plain,12.327465894040117,0.0975544611870211,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,poly2,classical_ext_plain,plain,7.768416159581081,0.0948616205177275,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,poly3,classical_ext_plain,plain,11.52774164691875,0.0961014607890366,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,laplacian_med,classical_ext_plain,plain,18.2115369006566,0.0995998509392612,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,matern15_med,classical_ext_plain,plain,8.690671438141678,0.0960678792992403,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
8,matern25_med,classical_ext_plain,plain,7.222412136611256,0.0959203065473274,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,linear,classical_ext_plain,plain,6.868824472064429,0.0968260218612086,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,rbf_gscale,classical_ext_plain,plain,13.879351645632608,0.0934322648943533,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,poly2,classical_ext_plain,plain,8.56795249710818,0.0943869609110037,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,poly3,classical_ext_plain,plain,12.93827946481306,0.0951089361946891,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,laplacian_med,classical_ext_plain,plain,20.858779193139167,0.0967100823248794,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,matern15_med,classical_ext_plain,plain,9.41691060951229,0.0933956551614054,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
10,matern25_med,classical_ext_plain,plain,7.741010478435088,0.0928769314946365,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,linear,classical_ext_plain,plain,7.6515831045796,0.0996083937219667,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,rbf_gscale,classical_ext_plain,plain,13.771794387295389,0.0918831852002116,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,poly2,classical_ext_plain,plain,8.580397150883257,0.0947282074612509,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,poly3,classical_ext_plain,plain,13.143360395726488,0.0948921946604243,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,laplacian_med,classical_ext_plain,plain,23.279254811403355,0.0987088874834207,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,matern15_med,classical_ext_plain,plain,10.450639030809931,0.0923250066427216,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
12,matern25_med,classical_ext_plain,plain,8.54671882182144,0.0917590750160035,m2_hist_byteent__ms999__q1000_id500_ood500,7,42
4,linear,classical_ext_plain,plain,3.0686979853307994,0.0956799493346371,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,rbf_gscale,classical_ext_plain,plain,6.803042932318824,0.103415415577018,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,poly2,classical_ext_plain,plain,4.428849697684518,0.1008726528526411,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,poly3,classical_ext_plain,plain,6.161754260257892,0.0995267130321741,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,laplacian_med,classical_ext_plain,plain,17.608085266724522,0.1047314589107511,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,matern15_med,classical_ext_plain,plain,7.42158924321814,0.1038722657614348,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,matern25_med,classical_ext_plain,plain,6.049976520103402,0.1035168449110438,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,linear,classical_ext_plain,plain,4.441639027809159,0.0839522961970442,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,rbf_gscale,classical_ext_plain,plain,10.823563263728342,0.0888875280730035,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,poly2,classical_ext_plain,plain,6.588994984578725,0.0839686936369472,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,poly3,classical_ext_plain,plain,9.733735960040873,0.0844586191475867,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,laplacian_med,classical_ext_plain,plain,17.91869438062038,0.0891670687243327,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,matern15_med,classical_ext_plain,plain,7.576234685092091,0.0872955682161646,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
6,matern25_med,classical_ext_plain,plain,6.216915416813961,0.0863095528862956,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,linear,classical_ext_plain,plain,5.755847160281433,0.0924277018826537,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,rbf_gscale,classical_ext_plain,plain,12.327439699737605,0.097554503879397,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,poly2,classical_ext_plain,plain,7.7684080909405795,0.0948616960700141,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,poly3,classical_ext_plain,plain,11.52772328801381,0.0961015073282582,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,laplacian_med,classical_ext_plain,plain,18.211505309640387,0.0995998387501754,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,matern15_med,classical_ext_plain,plain,8.690677274063187,0.0960679430685744,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
8,matern25_med,classical_ext_plain,plain,7.222418839100271,0.095920388567247,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,linear,classical_ext_plain,plain,6.868824179032706,0.0968260459897707,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,rbf_gscale,classical_ext_plain,plain,13.87935504631576,0.0934322798247617,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,poly2,classical_ext_plain,plain,8.56795382459482,0.0943869892176618,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,poly3,classical_ext_plain,plain,12.938281637861763,0.0951089553723845,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,laplacian_med,classical_ext_plain,plain,20.858795691532706,0.0967101040641956,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,matern15_med,classical_ext_plain,plain,9.41690903438398,0.093395675214331,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
10,matern25_med,classical_ext_plain,plain,7.741009009092617,0.0928769530930458,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,linear,classical_ext_plain,plain,7.651592716542078,0.0996083202649294,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,rbf_gscale,classical_ext_plain,plain,13.771831763968535,0.091883018748493,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,poly2,classical_ext_plain,plain,8.580414749218269,0.094728125349214,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,poly3,classical_ext_plain,plain,13.143392787562778,0.0948920786192795,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,laplacian_med,classical_ext_plain,plain,23.27932641235171,0.0987085428767005,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,matern15_med,classical_ext_plain,plain,10.4506455424893,0.0923248964215648,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
12,matern25_med,classical_ext_plain,plain,8.546720582278114,0.0917589602279472,m2_hist_byteent__ms999__q1000_id500_ood500,7,999
4,linear,classical_ext_plain,plain,3.082632516927648,0.1010365887292199,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,rbf_gscale,classical_ext_plain,plain,8.467947706320436,0.0971529912877846,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,poly2,classical_ext_plain,plain,5.126801602912579,0.1014329416530589,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,poly3,classical_ext_plain,plain,7.176148702306384,0.0983819687390249,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,laplacian_med,classical_ext_plain,plain,16.055114782456204,0.0956414969281133,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,matern15_med,classical_ext_plain,plain,6.725509764549782,0.0997298741579219,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,matern25_med,classical_ext_plain,plain,5.550574476852451,0.1005616529822733,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,linear,classical_ext_plain,plain,4.6025807842745845,0.0868394611947612,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,rbf_gscale,classical_ext_plain,plain,11.998144406371654,0.0817364147360193,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,poly2,classical_ext_plain,plain,7.130646923224907,0.0853623493670976,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,poly3,classical_ext_plain,plain,10.395342669540362,0.0822673403672709,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,laplacian_med,classical_ext_plain,plain,17.407734545239435,0.0815014934957139,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,matern15_med,classical_ext_plain,plain,7.705616513791523,0.0839380045414355,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
6,matern25_med,classical_ext_plain,plain,6.374002659020015,0.0846588179123577,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,linear,classical_ext_plain,plain,5.70877666333858,0.083588956707444,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,rbf_gscale,classical_ext_plain,plain,13.018038572184224,0.0784522249075943,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,poly2,classical_ext_plain,plain,7.959039854077268,0.0818666026328161,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,poly3,classical_ext_plain,plain,11.767270561667852,0.0801389151676739,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,laplacian_med,classical_ext_plain,plain,19.03043158887299,0.0787543287169301,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,matern15_med,classical_ext_plain,plain,8.336131189917669,0.0791932385495921,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
8,matern25_med,classical_ext_plain,plain,6.912214375456369,0.0796363936073807,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,linear,classical_ext_plain,plain,6.83123599827397,0.0896784101475088,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,rbf_gscale,classical_ext_plain,plain,14.445658988480494,0.0818596665994154,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,poly2,classical_ext_plain,plain,8.683704270169628,0.0848917458796814,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,poly3,classical_ext_plain,plain,13.172947642748992,0.0841102044819353,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,laplacian_med,classical_ext_plain,plain,22.426353705649664,0.080884700062103,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,matern15_med,classical_ext_plain,plain,9.600141096431331,0.0821235423826313,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
10,matern25_med,classical_ext_plain,plain,7.867091550146984,0.0820535795880014,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,linear,classical_ext_plain,plain,7.580771091893372,0.090209745440709,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,rbf_gscale,classical_ext_plain,plain,14.242501878142038,0.0808319761609422,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,poly2,classical_ext_plain,plain,8.695373378049117,0.0846941638555503,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,poly3,classical_ext_plain,plain,13.447333249011278,0.0839202230114371,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,laplacian_med,classical_ext_plain,plain,24.9385530410415,0.0789467925852218,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,matern15_med,classical_ext_plain,plain,10.771186850094868,0.081178960422376,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
12,matern25_med,classical_ext_plain,plain,8.766296899965257,0.0811073267636187,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,123
4,linear,classical_ext_plain,plain,3.082632511178256,0.10103658924675,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,rbf_gscale,classical_ext_plain,plain,8.467947414392706,0.0971529801122088,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,poly2,classical_ext_plain,plain,5.126801447884075,0.1014329316196199,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,poly3,classical_ext_plain,plain,7.176148492447314,0.0983819605073057,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,laplacian_med,classical_ext_plain,plain,16.05510045848415,0.0956415001088858,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,matern15_med,classical_ext_plain,plain,6.725512066379271,0.0997298614080434,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,matern25_med,classical_ext_plain,plain,5.550576396331914,0.1005616404197986,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,linear,classical_ext_plain,plain,4.602579878581008,0.0868394628351937,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,rbf_gscale,classical_ext_plain,plain,11.998142190980264,0.0817364226112398,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,poly2,classical_ext_plain,plain,7.130645664373649,0.0853623562524483,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,poly3,classical_ext_plain,plain,10.39534077469371,0.0822673453169142,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,laplacian_med,classical_ext_plain,plain,17.407740328716546,0.0815014753339178,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,matern15_med,classical_ext_plain,plain,7.705615077072255,0.0839380155560381,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
6,matern25_med,classical_ext_plain,plain,6.374001300502147,0.0846588290870397,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,linear,classical_ext_plain,plain,5.708777488030038,0.083588978583778,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,rbf_gscale,classical_ext_plain,plain,13.018046966410443,0.078452254234455,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,poly2,classical_ext_plain,plain,7.959043258317415,0.0818666334340089,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,poly3,classical_ext_plain,plain,11.767276519893835,0.0801389424074263,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,laplacian_med,classical_ext_plain,plain,19.030416815082276,0.0787543541761894,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,matern15_med,classical_ext_plain,plain,8.336134459766669,0.0791932707939347,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
8,matern25_med,classical_ext_plain,plain,6.912216919203413,0.0796364271180857,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,linear,classical_ext_plain,plain,6.831236075316128,0.0896784102931053,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,rbf_gscale,classical_ext_plain,plain,14.445658724202474,0.081859676405252,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,poly2,classical_ext_plain,plain,8.683704341642333,0.084891757628263,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,poly3,classical_ext_plain,plain,13.172947866331192,0.0841102140237849,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,laplacian_med,classical_ext_plain,plain,22.426370740778044,0.0808847011034877,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,matern15_med,classical_ext_plain,plain,9.600142938994887,0.0821235544187974,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
10,matern25_med,classical_ext_plain,plain,7.867093136994363,0.0820535940663016,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,linear,classical_ext_plain,plain,7.580779430156426,0.0902097145445893,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,rbf_gscale,classical_ext_plain,plain,14.242538620763852,0.0808318820524212,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,poly2,classical_ext_plain,plain,8.6953874874724,0.0846940672842761,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,poly3,classical_ext_plain,plain,13.447361696624746,0.0839201487933976,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,laplacian_med,classical_ext_plain,plain,24.93859439916249,0.0789467709898945,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,matern15_med,classical_ext_plain,plain,10.771193558292651,0.0811788655585365,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
12,matern25_med,classical_ext_plain,plain,8.76630056497889,0.0811072025438137,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,42
4,linear,classical_ext_plain,plain,3.0826322558529027,0.1010365921139912,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,rbf_gscale,classical_ext_plain,plain,8.467948544774114,0.0971529940594454,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,poly2,classical_ext_plain,plain,5.126801757678733,0.1014329442317348,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,poly3,classical_ext_plain,plain,7.176148731185791,0.0983819697409021,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,laplacian_med,classical_ext_plain,plain,16.055116323206445,0.0956414997923002,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,matern15_med,classical_ext_plain,plain,6.725509181204135,0.0997298810667391,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,matern25_med,classical_ext_plain,plain,5.550574016750332,0.1005616600244183,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,linear,classical_ext_plain,plain,4.602580453663372,0.0868394856952342,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,rbf_gscale,classical_ext_plain,plain,11.998143727254632,0.0817364342167555,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,poly2,classical_ext_plain,plain,7.130646578020107,0.0853623726859435,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,poly3,classical_ext_plain,plain,10.395342038207422,0.0822673595577198,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,laplacian_med,classical_ext_plain,plain,17.407746920665723,0.0815014951363255,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,matern15_med,classical_ext_plain,plain,7.705615352800783,0.0839380291981146,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
6,matern25_med,classical_ext_plain,plain,6.374001619466842,0.0846588439680965,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,linear,classical_ext_plain,plain,5.708776956862244,0.0835889843502295,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,rbf_gscale,classical_ext_plain,plain,13.01804135853564,0.078452252836649,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,poly2,classical_ext_plain,plain,7.959041105093799,0.0818666348509476,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,poly3,classical_ext_plain,plain,11.76727263540638,0.080138942026733,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,laplacian_med,classical_ext_plain,plain,19.030439808789268,0.0787543422338779,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,matern15_med,classical_ext_plain,plain,8.336133064326797,0.0791932692000869,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
8,matern25_med,classical_ext_plain,plain,6.912215917273598,0.0796364266980125,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,linear,classical_ext_plain,plain,6.831236733047265,0.0896784331888574,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,rbf_gscale,classical_ext_plain,plain,14.445659383640244,0.0818596884974989,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,poly2,classical_ext_plain,plain,8.683704252048463,0.0848917738049819,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,poly3,classical_ext_plain,plain,13.172947905536413,0.0841102281681754,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,laplacian_med,classical_ext_plain,plain,22.426398523615926,0.0808846799363154,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,matern15_med,classical_ext_plain,plain,9.600143967589684,0.0821235675848311,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
10,matern25_med,classical_ext_plain,plain,7.867093846716546,0.0820536072181075,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,linear,classical_ext_plain,plain,7.580775214790147,0.0902098221799941,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,rbf_gscale,classical_ext_plain,plain,14.242527921363507,0.0808320113616485,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,poly2,classical_ext_plain,plain,8.695382797169163,0.0846942062989695,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,poly3,classical_ext_plain,plain,13.447355927652918,0.0839202651316846,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,laplacian_med,classical_ext_plain,plain,24.938573226753885,0.0789468225723732,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,matern15_med,classical_ext_plain,plain,10.77116227379499,0.0811789986464733,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
12,matern25_med,classical_ext_plain,plain,8.766274308987656,0.081107351208943,m2_hist_byteent__ms999__q2000_id1000_ood1000,2024,999
4,linear,classical_ext_plain,plain,3.1495977695442883,0.1123183959035351,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
4,rbf_gscale,classical_ext_plain,plain,7.164715102473014,0.1121960595149895,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
4,poly2,classical_ext_plain,plain,4.528423838182426,0.1115771930180549,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
4,poly3,classical_ext_plain,plain,6.305033427856652,0.1105747906936522,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
4,laplacian_med,classical_ext_plain,plain,18.099110955097355,0.1113618051955532,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
4,matern15_med,classical_ext_plain,plain,7.474904336582891,0.1123022316924208,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
4,matern25_med,classical_ext_plain,plain,6.102517757226813,0.1124013372494197,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,linear,classical_ext_plain,plain,4.495417177993286,0.0928604450505139,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,rbf_gscale,classical_ext_plain,plain,11.390779750282602,0.0938891174688071,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,poly2,classical_ext_plain,plain,6.715678559250816,0.0916720759515724,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,poly3,classical_ext_plain,plain,9.884274652844322,0.0912896024681781,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,laplacian_med,classical_ext_plain,plain,18.018961349486663,0.096632727738881,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,matern15_med,classical_ext_plain,plain,7.973011246443014,0.093403902132231,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
6,matern25_med,classical_ext_plain,plain,6.557813853977454,0.0929260870910004,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,linear,classical_ext_plain,plain,5.7566679786946,0.095514628084397,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,rbf_gscale,classical_ext_plain,plain,12.849478719229186,0.0972143472703083,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,poly2,classical_ext_plain,plain,7.821945631294032,0.0971510498055751,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,poly3,classical_ext_plain,plain,11.591243937915545,0.0973253104878021,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,laplacian_med,classical_ext_plain,plain,19.02293474679302,0.1009236357612273,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,matern15_med,classical_ext_plain,plain,9.0179916288925,0.0965399750590716,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
8,matern25_med,classical_ext_plain,plain,7.509299595216122,0.0966648335265949,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,linear,classical_ext_plain,plain,6.872319703852607,0.1024994855129591,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,rbf_gscale,classical_ext_plain,plain,14.19609592526543,0.0926300529969496,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,poly2,classical_ext_plain,plain,8.557136774434971,0.0990982902195026,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,poly3,classical_ext_plain,plain,12.871530210229489,0.0970376364258421,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,laplacian_med,classical_ext_plain,plain,21.52667772963019,0.1003573790643514,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,matern15_med,classical_ext_plain,plain,9.60639245627116,0.095058205711905,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
10,matern25_med,classical_ext_plain,plain,7.905707140416302,0.0951547962332197,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,linear,classical_ext_plain,plain,7.675688361369982,0.1026512644734925,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,rbf_gscale,classical_ext_plain,plain,14.188862002027903,0.0914344041541136,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,poly2,classical_ext_plain,plain,8.614561028109318,0.098191671565739,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,poly3,classical_ext_plain,plain,13.270738401158034,0.0964241036140169,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,laplacian_med,classical_ext_plain,plain,24.84173275152782,0.1005394566033607,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,matern15_med,classical_ext_plain,plain,10.854783065790112,0.0931955959140624,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
12,matern25_med,classical_ext_plain,plain,8.846484868214242,0.0930108376525652,m2_hist_byteent__ms999__q2000_id1000_ood1000,999,123
