run,group,model,shots,same_selection,ood_exact_selection,ood_shots_selection,selection_regret
m2_hist_byteent__ms42__q1000_id500_ood500__qs7__s42,ember_m2,svc,8192,False,0.747819686034789,0.7634859419756446,-0.015666255940855578
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,gpc,128,False,0.7318037461922353,0.7444098775034027,-0.01260613131116739
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,gpc,512,True,0.7318037461922353,0.7318037461922353,0.0
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,gpc,2048,True,0.7318037461922353,0.7318037461922353,0.0
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,gpc,8192,True,0.7318037461922353,0.7318037461922353,0.0
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,svc,128,False,0.7511828375137728,0.7295028841791431,0.021679953334629687
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,svc,512,False,0.7511828375137728,0.7281904206364638,0.02299241687730902
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,svc,2048,False,0.7511828375137728,0.7461760321472553,0.005006805366517542
m2_hist_byteent__ms42__q1000_id500_ood500__qs999__s42,ember_m2,svc,8192,False,0.7511828375137728,0.7493356666018536,0.001847170911919216
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,gpc,128,False,0.7849514018990889,0.7675937935341308,0.017357608364958033
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,gpc,512,False,0.7849514018990889,0.7717090198715792,0.013242382027509603
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,gpc,2048,False,0.7849514018990889,0.7675937935341308,0.017357608364958033
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,gpc,8192,True,0.7849514018990889,0.7849514018990889,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,svc,128,False,0.7766088613472963,0.7866727514371267,-0.01006389008983033
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,svc,512,False,0.7766088613472963,0.7850634897759844,-0.008454628428688049
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,svc,2048,False,0.7766088613472963,0.7850634897759844,-0.008454628428688049
m2_hist_byteent__ms999__q1000_id500_ood500__qs123__s42,ember_m2,svc,8192,False,0.7766088613472963,0.7866727514371267,-0.01006389008983033
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,gpc,128,False,0.7730130220026942,0.7806466097889537,-0.007633587786259555
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,gpc,512,False,0.7730130220026942,0.7726281352235551,0.0003848867791390598
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,gpc,2048,True,0.7730130220026942,0.7730130220026942,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,gpc,8192,True,0.7730130220026942,0.7730130220026942,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,svc,128,False,0.7672878311629996,0.7735903521714029,-0.006302521008403339
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,svc,512,False,0.7672878311629996,0.7737667586118417,-0.006478927448842153
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,svc,2048,False,0.7672878311629996,0.7737667586118417,-0.006478927448842153
m2_hist_byteent__ms999__q1000_id500_ood500__qs2024__s42,ember_m2,svc,8192,False,0.7672878311629996,0.7770222592853936,-0.009734428122394001
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,gpc,128,False,0.7209912909836065,0.7484310963114754,-0.027439805327868938
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,gpc,512,True,0.7209912909836065,0.7209912909836065,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,gpc,2048,True,0.7209912909836065,0.7209912909836065,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,gpc,8192,False,0.7209912909836065,0.7287077356557377,-0.007716444672131173
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,svc,128,False,0.7465740266393442,0.7492315573770492,-0.002657530737704916
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,svc,512,False,0.7465740266393442,0.7492315573770492,-0.002657530737704916
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,svc,2048,False,0.7465740266393442,0.7492315573770492,-0.002657530737704916
m2_hist_byteent__ms999__q1000_id500_ood500__qs42__s42,ember_m2,svc,8192,False,0.7465740266393442,0.7458055840163935,0.0007684426229507269
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,gpc,128,False,0.7623257749115873,0.7784720999823974,-0.016146325070810152
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,gpc,512,True,0.7623257749115873,0.7623257749115873,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,gpc,2048,False,0.7623257749115873,0.7784720999823974,-0.016146325070810152
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,gpc,8192,True,0.7623257749115873,0.7623257749115873,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,svc,128,False,0.7701348994255173,0.776159767006449,-0.006024867580931681
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,svc,512,False,0.7701348994255173,0.776159767006449,-0.006024867580931681
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,svc,2048,False,0.7701348994255173,0.776159767006449,-0.006024867580931681
m2_hist_byteent__ms999__q1000_id500_ood500__qs7__s42,ember_m2,svc,8192,False,0.7701348994255173,0.7758717255284762,-0.005736826102958892
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,gpc,128,False,0.8105029489921576,0.8087205910946917,0.001782357897465836
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,gpc,512,True,0.8105029489921576,0.8105029489921576,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,gpc,2048,False,0.8105029489921576,0.8087205910946917,0.001782357897465836
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,gpc,8192,True,0.8105029489921576,0.8105029489921576,0.0
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,svc,128,False,0.7970380452394841,0.8073433145375591,-0.01030526929807507
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,svc,512,False,0.7970380452394841,0.7924525244669129,0.004585520772571128
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,svc,2048,False,0.7970380452394841,0.7924525244669129,0.004585520772571128
m2_hist_byteent__ms999__q1000_id500_ood500__qs999__s42,ember_m2,svc,8192,False,0.7970380452394841,0.8073433145375591,-0.01030526929807507
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9559247167274822,0.9559247167274822,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,512,False,0.9559247167274822,0.9278535305038088,0.02807118622367344
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9559247167274822,0.9559247167274822,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9559247167274822,0.9559247167274822,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,128,False,0.9336310095384418,0.939280455796684,-0.005649446258242152
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,512,False,0.9336310095384418,0.947410537097497,-0.013779527559055205
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,2048,False,0.9336310095384418,0.9216279367518084,0.012003072786633373
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9336310095384418,0.9216279367518084,0.012003072786633373
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,128,False,0.9463382625952244,0.958213302605467,-0.011875040010242643
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9463382625952244,0.9463382625952244,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,2048,False,0.9463382625952244,0.9581492862172716,-0.011811023622047223
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9463382625952244,0.9463382625952244,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,128,False,0.956052749503873,0.9680558222905064,-0.012003072786633373
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,512,False,0.956052749503873,0.9680558222905064,-0.012003072786633373
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,2048,True,0.956052749503873,0.956052749503873,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,8192,True,0.956052749503873,0.956052749503873,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,128,False,0.9579433270932336,0.9419110705771292,0.016032256516104404
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9579433270932336,0.9579433270932336,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9579433270932336,0.9579433270932336,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9579433270932336,0.9579433270932336,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,128,False,0.9538952623241972,0.9359029744475912,0.017992287876606006
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,512,False,0.9538952623241972,0.938039008624138,0.015856253700059164
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,2048,True,0.9538952623241972,0.9538952623241972,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,8192,True,0.9538952623241972,0.9538952623241972,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,128,False,0.9537469317033258,0.9434069724535143,0.010339959249811459
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9537469317033258,0.9537469317033258,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9537469317033258,0.9537469317033258,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9537469317033258,0.9537469317033258,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,128,False,0.9275721551074104,0.9298904237057002,-0.0023182685982897633
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,512,False,0.9275721551074104,0.949318958463686,-0.021746803356275546
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,2048,False,0.9275721551074104,0.9446824212671062,-0.017110266159695797
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9275721551074104,0.9429898445396352,-0.015417689432224768
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9715909090909092,0.9715909090909092,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9715909090909092,0.9715909090909092,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9715909090909092,0.9715909090909092,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9715909090909092,0.9715909090909092,0.0
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,128,False,0.957883923985619,0.9531972265023112,0.004686697483307745
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,512,False,0.957883923985619,0.9531972265023112,0.004686697483307745
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,2048,False,0.957883923985619,0.9531972265023112,0.004686697483307745
toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,8192,False,0.957883923985619,0.9637904468412944,-0.0059065228556755
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,128,False,0.9280543276314946,0.9475623037990905,-0.01950797616759581
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9280543276314946,0.9280543276314946,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9280543276314946,0.9280543276314946,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,8192,False,0.9280543276314946,0.9475623037990905,-0.01950797616759581
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,128,False,0.935934396822346,0.9452399256839004,-0.009305528861554335
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,512,False,0.935934396822346,0.9414920878980076,-0.005557691075661619
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,2048,False,0.935934396822346,0.9371035940803384,-0.0011691972579923604
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,8192,False,0.935934396822346,0.9414920878980076,-0.005557691075661619
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9580238217213116,0.9580238217213116,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9580238217213116,0.9580238217213116,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9580238217213116,0.9580238217213116,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9580238217213116,0.9580238217213116,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,128,False,0.9434874487704918,0.953733350409836,-0.010245901639344135
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,512,False,0.9434874487704918,0.941438268442623,0.002049180327868827
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,2048,False,0.9434874487704918,0.9659323770491804,-0.022444928278688603
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9434874487704918,0.9678855020491804,-0.024398053278688603
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,128,True,0.952435823570834,0.952435823570834,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,512,True,0.952435823570834,0.952435823570834,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.952435823570834,0.952435823570834,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.952435823570834,0.952435823570834,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,128,False,0.9641188144164906,0.9382081812944114,0.025910633122079196
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,512,False,0.9641188144164906,0.9382081812944114,0.025910633122079196
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,2048,False,0.9641188144164906,0.9601818065424748,0.003937007874015852
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9641188144164906,0.9601818065424748,0.003937007874015852
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9338819751103976,0.9338819751103976,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,512,False,0.9338819751103976,0.9366920915295064,-0.002810116419108777
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9338819751103976,0.9338819751103976,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9338819751103976,0.9338819751103976,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,128,False,0.9503813729425934,0.9645925331192292,-0.014211160176635818
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,512,False,0.9503813729425934,0.9607788036932958,-0.01039743075070243
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,2048,True,0.9503813729425934,0.9503813729425934,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9503813729425934,0.965034122842232,-0.014652749899638606
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9378562826174228,0.9378562826174228,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9378562826174228,0.9378562826174228,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9378562826174228,0.9378562826174228,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9378562826174228,0.9378562826174228,0.0
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,128,False,0.9591328783621036,0.9031312725812928,0.056001605780810815
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,512,False,0.9591328783621036,0.9468486551585708,0.01228422320353284
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,2048,False,0.9591328783621036,0.9390606182256124,0.020072260136491216
toniot_scanning__m2_centroid__ms42__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9591328783621036,0.9390606182256124,0.020072260136491216
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9519807923169268,0.9519807923169268,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9519807923169268,0.9519807923169268,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9519807923169268,0.9519807923169268,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9519807923169268,0.9519807923169268,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,128,False,0.9460184073629452,0.9556622649059624,-0.00964385754301722
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,512,True,0.9460184073629452,0.9460184073629452,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,2048,True,0.9460184073629452,0.9460184073629452,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs123__s42,toniot_scanning_m2_centroid,svc,8192,True,0.9460184073629452,0.9460184073629452,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9558607003392868,0.9558607003392868,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9558607003392868,0.9558607003392868,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9558607003392868,0.9558607003392868,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9558607003392868,0.9558607003392868,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,128,False,0.9256289610140196,0.9416970744510594,-0.016068113437039844
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,512,False,0.9256289610140196,0.9556686511747008,-0.0300396901606812
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,2048,True,0.9256289610140196,0.9256289610140196,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs2024__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9256289610140196,0.961830228538506,-0.03620126752448638
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,128,True,0.9577651878880994,0.9577651878880994,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,512,True,0.9577651878880994,0.9577651878880994,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9577651878880994,0.9577651878880994,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9577651878880994,0.9577651878880994,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,128,False,0.945954164266052,0.9360476281928174,0.009906536073234662
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,512,False,0.945954164266052,0.9478586518148646,-0.0019044875488125612
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,2048,False,0.945954164266052,0.9478586518148646,-0.0019044875488125612
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs42__s42,toniot_scanning_m2_centroid,svc,8192,False,0.945954164266052,0.9556686511747008,-0.009714486908648734
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,128,False,0.9381305828674248,0.9368453184242658,0.0012852644431590177
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,512,False,0.9381305828674248,0.9382109118951224,-8.032902769761208e-05
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,2048,False,0.9381305828674248,0.9368453184242658,0.0012852644431590177
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9381305828674248,0.9381305828674248,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,128,False,0.9529111239637555,0.9577790630422208,-0.004867939078465278
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,512,False,0.9529111239637555,0.9604299209562368,-0.007518796992481258
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,2048,True,0.9529111239637555,0.9529111239637555,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs7__s42,toniot_scanning_m2_centroid,svc,8192,False,0.9529111239637555,0.9095013173960542,0.043409806567701326
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,128,False,0.9509974120332416,0.9325440838436933,0.018453328189548368
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,512,False,0.9509974120332416,0.9625066306601726,-0.011509218626930995
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,2048,True,0.9509974120332416,0.9509974120332416,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,gpc,8192,True,0.9509974120332416,0.9509974120332416,0.0
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,128,False,0.930357975277684,0.9571217308836056,-0.02676375560592159
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,512,False,0.930357975277684,0.9697240037935412,-0.03936602851585713
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,2048,False,0.930357975277684,0.9501776213209884,-0.01981964604330433
toniot_scanning__m2_centroid__ms999__q1000_id500_ood500__qs999__s42,toniot_scanning_m2_centroid,svc,8192,False,0.930357975277684,0.9501776213209884,-0.01981964604330433
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,128,True,0.9785521496047812,0.9785521496047812,0.0
toniot_scanning__natural_cur__ms123__q1000_id500_ood500__qs123__s42,toniot_scanning_natural_cur,gpc,512,True,0.9785521496047812,0.9785521496047812,0.0
