source,setting,qs,model,scope,predictor,kind,rho,n_cells,group
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.7990972916769016,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,classical,kta_train,honest,-0.0451467396427628,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,classical,kta_id,honest,-0.05718587021416622,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,classical,spec_train_eff_rank,honest,0.8103839765875923,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,classical,ood_novelty_ratio,label_free,-0.1926260891424546,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_ood,diagnostic,0.12180451127819547,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.20601503759398496,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_train,honest,-0.14285714285714285,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,quantum,kta_id,honest,-0.23609022556390977,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,quantum,spec_train_eff_rank,honest,0.431578947368421,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,gpc,quantum,ood_novelty_ratio,label_free,-0.33684210526315783,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,all,kta_ood,diagnostic,0.5453607304233205,40,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,all,kta_drop_id_to_ood,diagnostic,-0.7226756763204605,40,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,all,kta_train,honest,-0.24683366278062202,40,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,all,kta_id,honest,-0.26081246010267173,40,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,all,spec_train_eff_rank,honest,0.520311476161661,40,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,all,ood_novelty_ratio,label_free,-0.2958063621236417,40,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,classical,kta_ood,diagnostic,0.7657014456498596,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,classical,kta_drop_id_to_ood,diagnostic,-0.7935314589003949,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,classical,kta_train,honest,-0.06694246430534137,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,classical,kta_id,honest,-0.08800301487331394,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,classical,spec_train_eff_rank,honest,0.8085747093060895,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,classical,ood_novelty_ratio,label_free,-0.21511848080143406,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_ood,diagnostic,0.5578947368421052,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.6150375939849623,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_train,honest,0.09624060150375939,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,quantum,kta_id,honest,0.07669172932330826,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,quantum,spec_train_eff_rank,honest,0.07669172932330826,20,toniot_scanning_natural_cur
netflow,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,svc,quantum,ood_novelty_ratio,label_free,0.009022556390977442,20,toniot_scanning_natural_cur
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,all,kta_ood,diagnostic,0.8829158496497279,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,all,kta_drop_id_to_ood,diagnostic,-0.6039028077988842,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,all,kta_train,honest,0.5236889037025588,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,all,kta_id,honest,0.1461675585755261,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,all,spec_train_eff_rank,honest,0.4588610584036574,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,all,ood_novelty_ratio,label_free,-0.04859742961625322,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,classical,kta_ood,diagnostic,0.7714285714285714,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.5699248120300752,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,classical,kta_train,honest,0.8736842105263156,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,classical,kta_id,honest,0.8045112781954886,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,classical,spec_train_eff_rank,honest,0.8090225563909773,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,classical,ood_novelty_ratio,label_free,-0.2827067669172932,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,quantum,kta_ood,diagnostic,0.8424220227189027,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.16923656706406526,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,quantum,kta_train,honest,0.7468973826427413,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,quantum,kta_id,honest,0.6972546563039488,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,quantum,spec_train_eff_rank,honest,-0.6483640924854411,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,gpc,quantum,ood_novelty_ratio,label_free,0.6980068188242337,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,all,kta_ood,diagnostic,0.3228805959760329,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,all,kta_drop_id_to_ood,diagnostic,-0.05971272435032187,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,all,kta_train,honest,0.62576306257059,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,all,kta_id,honest,0.4686885533912057,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,all,spec_train_eff_rank,honest,-0.10318283657390526,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,all,ood_novelty_ratio,label_free,0.007229370715369158,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,classical,kta_ood,diagnostic,0.6195272286367649,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,classical,kta_drop_id_to_ood,diagnostic,-0.6641573952906955,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,classical,kta_train,honest,0.2851792004835902,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,classical,kta_id,honest,0.2534085733740125,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,classical,spec_train_eff_rank,honest,0.6263352201602458,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,classical,ood_novelty_ratio,label_free,-0.6444898642228616,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,quantum,kta_ood,diagnostic,0.8096315309268796,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.0504138592677518,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,quantum,kta_train,honest,0.8487587052839407,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,quantum,kta_id,honest,0.8043644113018907,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,quantum,spec_train_eff_rank,honest,-0.7765239218555201,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,svc,quantum,ood_novelty_ratio,label_free,0.7765239218555201,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,all,kta_ood,diagnostic,0.6860601880846877,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,all,kta_drop_id_to_ood,diagnostic,-0.31445598280287085,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,all,kta_train,honest,0.5335710886950533,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,all,kta_id,honest,0.3501149721986007,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,all,spec_train_eff_rank,honest,0.1338150496797654,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,all,ood_novelty_ratio,label_free,0.08586309288708648,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,classical,kta_ood,diagnostic,0.7286417892573832,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.7527291211336604,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,classical,kta_train,honest,0.30636075230139975,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,classical,kta_id,honest,0.23861513139937032,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,classical,spec_train_eff_rank,honest,0.7723000782831355,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,classical,ood_novelty_ratio,label_free,-0.9092967783294618,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,quantum,kta_ood,diagnostic,0.7142857142857143,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.21052631578947367,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,quantum,kta_train,honest,0.7714285714285714,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,quantum,kta_id,honest,0.6962406015037594,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,quantum,spec_train_eff_rank,honest,-0.6631578947368421,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,gpc,quantum,ood_novelty_ratio,label_free,0.7398496240601502,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,all,kta_ood,diagnostic,0.5461555865137268,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,all,kta_drop_id_to_ood,diagnostic,-0.2423078027901086,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,all,kta_train,honest,0.4929775266536255,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,all,kta_id,honest,0.36877011475423666,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,all,spec_train_eff_rank,honest,0.23338215670051565,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,all,ood_novelty_ratio,label_free,0.002348854234103418,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,classical,kta_ood,diagnostic,0.6318025685002907,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,classical,kta_drop_id_to_ood,diagnostic,-0.395919496707265,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,classical,kta_train,honest,0.7349540082554403,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,classical,kta_id,honest,0.6955137518784714,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,classical,spec_train_eff_rank,honest,0.5377527263705956,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,classical,ood_novelty_ratio,label_free,-0.45659681421029413,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,quantum,kta_ood,diagnostic,0.5015065928324108,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.1762050191032795,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,quantum,kta_train,honest,0.5948801926991059,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,quantum,kta_id,honest,0.5813259604603921,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,quantum,spec_train_eff_rank,honest,-0.3072292640775129,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,svc,quantum,ood_novelty_ratio,label_free,0.4728921025506817,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,all,kta_ood,diagnostic,0.8125733275405446,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5344593156663905,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,all,kta_train,honest,0.42946283142645175,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,all,kta_id,honest,0.35299086122488776,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,all,spec_train_eff_rank,honest,0.21956369358485844,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,all,ood_novelty_ratio,label_free,-0.1349284578525754,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,classical,kta_ood,diagnostic,0.853273379248217,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.6772010946414421,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,classical,kta_train,honest,0.5304741908024628,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,classical,kta_id,honest,0.48156522285613657,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,classical,spec_train_eff_rank,honest,0.9036872385159688,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,classical,ood_novelty_ratio,label_free,-0.5229497341953357,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,quantum,kta_ood,diagnostic,0.9119641407838086,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.5079008209810816,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,quantum,kta_train,honest,0.5650866911952478,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,quantum,kta_id,honest,0.28517690541011836,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,quantum,spec_train_eff_rank,honest,-0.6644095184093259,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,gpc,quantum,ood_novelty_ratio,label_free,0.5786307130880766,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,all,kta_ood,diagnostic,0.6956161498305381,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,all,kta_drop_id_to_ood,diagnostic,-0.3244881549291267,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,all,kta_train,honest,0.5383488845581392,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,all,kta_id,honest,0.46696717825909384,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,all,spec_train_eff_rank,honest,0.05318079313912944,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,all,ood_novelty_ratio,label_free,-0.008436881621002711,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,classical,kta_ood,diagnostic,0.7028628040980276,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,classical,kta_drop_id_to_ood,diagnostic,-0.5925775397547773,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,classical,kta_train,honest,0.42632661887913154,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,classical,kta_id,honest,0.42303452143604936,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,classical,spec_train_eff_rank,honest,0.6880483656041582,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,classical,ood_novelty_ratio,label_free,-0.48723042157615026,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,quantum,kta_ood,diagnostic,0.8736842105263156,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.26616541353383455,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,quantum,kta_train,honest,0.6631578947368421,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,quantum,kta_id,honest,0.41503759398496237,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,quantum,spec_train_eff_rank,honest,-0.6406015037593984,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,svc,quantum,ood_novelty_ratio,label_free,0.613533834586466,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,all,kta_ood,diagnostic,0.9110183414497092,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,all,kta_drop_id_to_ood,diagnostic,-0.5851118726827139,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,all,kta_train,honest,0.5388620485312665,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,all,kta_id,honest,0.1500070361423216,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,all,spec_train_eff_rank,honest,0.3213096302610703,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,all,ood_novelty_ratio,label_free,-0.18528073569798947,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,classical,kta_ood,diagnostic,0.8736842105263156,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,classical,kta_drop_id_to_ood,diagnostic,-0.7774436090225564,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,classical,kta_train,honest,0.6812030075187969,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,classical,kta_id,honest,0.43909774436090226,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,classical,spec_train_eff_rank,honest,0.8932330827067668,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,classical,ood_novelty_ratio,label_free,-0.4481203007518797,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,quantum,kta_ood,diagnostic,0.825563909774436,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,quantum,kta_drop_id_to_ood,diagnostic,-0.306766917293233,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,quantum,kta_train,honest,0.7954887218045112,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,quantum,kta_id,honest,0.7563909774436091,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,quantum,spec_train_eff_rank,honest,-0.7142857142857143,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,gpc,quantum,ood_novelty_ratio,label_free,0.6706766917293233,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,all,kta_ood,diagnostic,0.6525556196520738,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,all,kta_drop_id_to_ood,diagnostic,-0.21542220182702956,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,all,kta_train,honest,0.5531516493972484,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,all,kta_id,honest,0.41601359411651195,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,all,spec_train_eff_rank,honest,0.005068757690047754,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,all,ood_novelty_ratio,label_free,0.0024405129618748447,40,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,classical,kta_ood,diagnostic,0.8063182217452354,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,classical,kta_drop_id_to_ood,diagnostic,-0.8243701222320691,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,classical,kta_train,honest,0.3550207095743947,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,classical,kta_id,honest,0.18578414251032943,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,classical,spec_train_eff_rank,honest,0.7950357839409644,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,classical,ood_novelty_ratio,label_free,-0.6242948918363296,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,quantum,kta_ood,diagnostic,0.7635550827808776,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,quantum,kta_drop_id_to_ood,diagnostic,-0.33132567694633747,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,quantum,kta_train,honest,0.7063261022174193,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,quantum,kta_id,honest,0.7289164892819424,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,quantum,spec_train_eff_rank,honest,-0.7259044376733395,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,svc,quantum,ood_novelty_ratio,label_free,0.6280127603937397,20,unsw_dos_m2_centroid
netflow,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,gpc,all,kta_ood,diagnostic,0.8121246818415199,40,unsw_dos_m2_centroid
