setting,model,p1_ood_mean,p1_ood_std,p1_id_mean,p1_n_runs,p2_ood_mean,p2_n_folds,p3_ood_mean,p3_cfg,fam,n_candidates,group
toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,svc,0.7933451177582138,0.00524271211083212,0.9426308911267678,15,0.9344076841477698,5,0.937954262418472,rbf_gscale__svc__d12,classical_orig,10,toniot_scanning_m2_centroid
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,0.9457132114026212,0.019942150665607852,0.9310535565277004,15,0.9449578940654961,5,0.9477184885957144,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,0.956286455379941,0.01314483555491436,0.9309196345837657,15,0.9586107014526721,5,0.958610701452672,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.9360020247624946,0.02438914114755639,0.9411913821032348,15,0.9435946141172831,5,0.943594614117283,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,0.9486902473335642,0.003748224758121582,0.9377908560568533,15,0.9531732262764369,5,0.953173226276437,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.9389820512268926,0.017723641591052715,0.9308777097904912,15,0.9431067564921772,5,0.9431067564921772,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,0.9499058757246855,0.009634946514147204,0.9350336343878467,15,0.951924413102488,5,0.951924413102488,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,0.8396297667650547,0.14057876122277077,0.9374536996291092,15,0.929406205622316,5,0.9294062056223159,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,0.9305598021158353,0.05755051422639902,0.9415908425571522,15,0.9272553979098271,5,0.9431026548075929,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.9524706736269539,0.014075753999342435,0.9376524105193151,15,0.9559183005866071,5,0.9559183005866071,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,0.9524689796209118,0.004492214790247964,0.9332985928724844,15,0.9542798272518477,5,0.9542798272518477,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.9512753337756339,0.012349643739269207,0.9367175463981847,15,0.9578266541899614,5,0.9578266541899615,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,0.9051871218073099,0.09244050570724234,0.9305061052911138,15,0.949518509948095,5,0.9495185099480948,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,0.8651313271833182,0.13094435900873505,0.9466823195408894,15,0.9256566410433271,5,0.9309798349596771,rbf_gscale__gpc__d10,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,0.9501438746884205,0.020285420738904672,0.9400315363629693,15,0.9542504650473556,5,0.9542504650473554,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.9512991989073494,0.023351699721548172,0.9570023097894612,15,0.9558875479574042,5,0.9558875479574042,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,0.9507622225616552,0.02417432668754744,0.944685143786235,15,0.9600556549262022,5,0.9600556549262022,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.9617355083770931,0.019854152816963837,0.9505151148045774,15,0.9634127393276891,5,0.9662974915109238,rbf_gscale__gpc__d8,classical_orig,10,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,0.9512666657468658,0.005012632356452586,0.9407323020268111,15,0.9499022881729168,5,0.9515924624729146,rbf_gscale__svc__d8,classical_orig,10,toniot_scanning_natural_cur
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,0.8047428409288927,0.1051615899298053,0.882612844294394,15,0.8733790821932088,5,0.8733790821932088,rbf_gscale__gpc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,svc,0.690580020477771,0.029968651993174885,0.8803225450414693,15,0.90459432242348,5,0.9065255260003172,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.9062938565820134,0.009585085364089271,0.8827067133817575,15,0.9074947981201793,5,0.9108490849090989,rbf_gscale__gpc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,svc,0.9157940708106395,0.006948923761091746,0.8824747470645237,15,0.9265011757010473,5,0.9265011757010473,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.9176089612371292,0.008127970073911014,0.887206695028641,15,0.9177047253456323,5,0.9177047253456322,rbf_gscale__gpc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,svc,0.9355869121452477,0.015086348735058036,0.8883735799256282,15,0.9336670435214385,5,0.9412444181212251,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,0.8526156767390262,0.014847003452400068,0.8833019258373979,15,0.8637368896168056,5,0.8727412242016361,rbf_gscale__gpc__d6,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,svc,0.9071406676812261,0.013829753888265418,0.8833323802707258,15,0.9054833436092474,5,0.9079748969870958,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.8966505815790385,0.014325574591666638,0.8891040126893535,15,0.9065655199209264,5,0.9065655199209263,rbf_gscale__gpc__d8,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,svc,0.9141224225053667,0.01282203454124117,0.8900246660164471,15,0.9227903566916528,5,0.9227903566916529,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9063440123030212,0.007429766172324227,0.8870530456698673,15,0.9090752836680064,5,0.9113105777856535,rbf_gscale__gpc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,svc,0.9221919469277423,0.010242062729467939,0.8867823268025911,15,0.9325425306947563,5,0.9325425306947565,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,0.8168461656163071,0.07943072100928962,0.894319332651241,15,0.8612626693161627,5,0.8671377345222137,rbf_gscale__gpc__d6,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,svc,0.862765185631061,0.07288444876502512,0.8915068242884832,15,0.8965756316119087,5,0.8965756316119087,rbf_gscale__svc__d6,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.8640668356022323,0.0795164789789266,0.8867527090660873,15,0.9093502016174547,5,0.9093502016174548,rbf_gscale__gpc__d8,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,svc,0.8436633750821676,0.09786978083888026,0.8822531976118326,15,0.9186155112189158,5,0.9201719314523792,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.921862427583646,0.0070197090027962865,0.8939905672763034,15,0.9234912714231072,5,0.9234912714231073,rbf_gscale__gpc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,svc,0.9278494126240648,0.010842922616843593,0.8927306377145128,15,0.9361506603590204,5,0.9361506603590205,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_m2_centroid
unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,0.7559699051811823,0.036907936794460576,0.8922086116708052,15,0.7334972672652724,5,0.7607065523929779,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,svc,0.7599784867523259,0.01966879540807525,0.8925349258105466,15,0.7402103152589572,5,0.7698791377995647,linear__svc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.7633586766502825,0.00491446122873466,0.8905096905803805,15,0.7630770343374761,5,0.7713036834681154,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,svc,0.7628478060352925,0.008088367513085717,0.8913559064496526,15,0.760016847988126,5,0.7644660005304987,rbf_gscale__svc__d10,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.7760738802229141,0.007284076504385948,0.8961107762649498,15,0.7908157280817912,5,0.7908157280817911,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,svc,0.7840253924117732,0.010962611477890094,0.8991554680845335,15,0.7713427669291476,5,0.7840253924117732,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,0.7444675479467467,0.024962945688748857,0.8760052550334276,15,0.762028611027603,5,0.762028611027603,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,svc,0.7587363219084822,0.020357459650350733,0.8816630004574642,15,0.7805396433166776,5,0.7805396433166776,linear__svc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.7853864430512606,0.014352477194783131,0.8909272829099192,15,0.7854868464154713,5,0.7892868464154712,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,svc,0.7905305720665826,0.006742855367020546,0.893383669507919,15,0.7843318521485079,5,0.7921083498443603,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.7835656257801509,0.01057813982478272,0.8931000884554431,15,0.7935647910290207,5,0.7935647910290207,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,0.7875551753226125,0.0035069509555704878,0.8969321998441655,15,0.784009164951672,5,0.7887868045893636,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,0.732396828819876,0.012913799908179674,0.8803269493509832,15,0.7655603133867019,5,0.765560313386702,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,0.7423386831607239,0.01014427913811844,0.8828790327292978,15,0.7415839157502673,5,0.7586388868476075,linear__svc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7657220466545652,0.011587625222954898,0.8908916711413973,15,0.775329056817478,5,0.775329056817478,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,0.7581145504821282,0.014038764181058094,0.8902660957826017,15,0.7359279731401555,5,0.7581947509833813,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.7842881608609136,0.013681316135171626,0.9011489388911171,15,0.7923066965363108,5,0.7923066965363108,linear__gpc__d4,classical_orig,10,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,0.7856228294664152,0.005828451490014601,0.9029516074155446,15,0.7730822576350901,5,0.7856228294664152,rbf_gscale__svc__d12,classical_orig,10,unsw_dos_natural_cur
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,0.8874658447697031,0.021234605185493294,0.8939510838392319,15,0.8664033998886957,5,0.8827888627190349,rbf_gscale__gpc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q1000_id500_ood500,svc,0.92518455681795,0.008641786339652884,0.8901280761534788,15,0.9225121377205762,5,0.9257961236653689,rbf_gscale__svc__d6,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,0.9116167301003331,0.00822526328692427,0.8831103352469252,15,0.9119753029942569,5,0.911975302994257,rbf_gscale__gpc__d8,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,svc,0.9236277586787804,0.008981847459336147,0.8828223934514031,15,0.9175953615274468,5,0.9242229610355737,rbf_gscale__svc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,0.926823681171199,0.008495045852491025,0.8922573212785213,15,0.926823681171199,5,0.926823681171199,rbf_gscale__gpc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,svc,0.9435498458012629,0.014191325424517327,0.888006490775814,15,0.9501114554878726,5,0.9501114554878726,rbf_gscale__svc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,0.874439493469069,0.03421926718903831,0.882365175011215,15,0.8569030656170776,5,0.8694634520905077,rbf_gscale__gpc__d4,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q1000_id500_ood500,svc,0.8645673314171723,0.08512369689917748,0.8779455090034956,15,0.9036781437851384,5,0.9036781437851384,rbf_gscale__svc__d10,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,0.8909789702437617,0.012360754313755279,0.901828267199664,15,0.8904013817463999,5,0.8948034214739988,rbf_gscale__gpc__d4,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,svc,0.9089584653374231,0.013174010800667376,0.9036059952861025,15,0.9089584653374232,5,0.9089584653374231,rbf_gscale__svc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,0.9162561439576374,0.00870150038997441,0.8985578204517732,15,0.917401829742956,5,0.9174018297429561,rbf_gscale__gpc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,svc,0.9345603215330379,0.01035574051656214,0.8958246154157642,15,0.9383116022088632,5,0.9383116022088631,rbf_gscale__svc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,0.8709698671917881,0.03549442740415581,0.889876655767066,15,0.8779907915898878,5,0.8779907915898878,rbf_gscale__gpc__d4,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q1000_id500_ood500,svc,0.8718396540745385,0.05431325991992464,0.8850721605763855,15,0.902081457232924,5,0.9033052897611042,rbf_gscale__svc__d6,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,0.8626450609455352,0.0906350987988783,0.8889810671816629,15,0.897425534896055,5,0.9038929810163396,rbf_gscale__gpc__d10,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,svc,0.9214410842565196,0.01375237080662272,0.8853497146519974,15,0.9271927469717219,5,0.9271927469717218,rbf_gscale__svc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,0.9231458091592095,0.0044967543015496094,0.8910935732473114,15,0.9211468897807586,5,0.9232471490720292,rbf_gscale__gpc__d10,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,svc,0.9407582763629665,0.01154963854678219,0.8886827321376258,15,0.9458212664111706,5,0.9458212664111706,rbf_gscale__svc__d12,classical_orig,10,unsw_recon_m2_centroid
unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,0.7477950106039228,0.02005835070480223,0.8874445578845174,15,0.7776383225876693,5,0.7776383225876695,linear__gpc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,0.7524921832913675,0.023303189230030354,0.8909898003007053,15,0.7945730685668841,5,0.794573068566884,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.7664380267373647,0.027310106498674123,0.8925496819550854,15,0.7944369898970597,5,0.7944369898970597,linear__gpc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,0.7570421495618348,0.030503229751333114,0.8903426842469698,15,0.7995891076646509,5,0.7995891076646509,linear__svc__d10,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.7961173573640358,0.014797043247833454,0.9025756132986936,15,0.806537180314239,5,0.8065371803142389,linear__gpc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8014708910851298,0.005226505700461432,0.901271224437851,15,0.7993564114304017,5,0.8099833034898019,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,0.7350166863601219,0.03444561479362477,0.8820963371536867,15,0.741797928285588,5,0.753396780333195,rbf_gscale__gpc__d4,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,0.7386685025724634,0.03568380509544968,0.884790097102207,15,0.7696766981593124,5,0.7696766981593124,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.7802721327071717,0.03118037320272003,0.8942023095082704,15,0.7846954119839683,5,0.7906743344005229,rbf_gscale__gpc__d10,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,0.781887572702473,0.017996380829922103,0.8975744842026557,15,0.7967867801073082,5,0.7967867801073081,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.786478385419612,0.02201241760246456,0.8964202898380011,15,0.7936227360114662,5,0.7936227360114662,linear__gpc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,0.7758132850938789,0.029053843233877098,0.9000655483676882,15,0.7901488112059168,5,0.7925139257661534,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,0.7654635472804567,0.016244150770813384,0.8904249301188366,15,0.7423336197947903,5,0.7633264476636425,rbf_gscale__gpc__d4,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,0.7452558733628443,0.04844885205787366,0.888758272121035,15,0.7804041894009976,5,0.7804041894009976,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7653409925337709,0.02700132060022863,0.8953672743982201,15,0.778832537444657,5,0.7788325374446571,linear__gpc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,0.7563193635501164,0.022404863230548636,0.89571006707225,15,0.7834202399311758,5,0.7834202399311759,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.783626352412215,0.014631156050759327,0.9012137048369335,15,0.7880014958142699,5,0.7880014958142699,linear__gpc__d12,classical_orig,10,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,0.7908901582759172,0.009804790378281594,0.9032871670263398,15,0.7872283816903962,5,0.7932621489041293,linear__svc__d12,classical_orig,10,unsw_recon_natural_cur
