variant_name,master_seed,size_tag,family,dim,cfg,n_runs,id_bal_acc_mean,id_bal_acc_std,ood_bal_acc_mean,ood_bal_acc_std,id_f1_pos_mean,id_f1_pos_std,ood_f1_pos_mean,ood_f1_pos_std
m1_hist_byteent,123,size_q1000_id500_ood500,quantum,4,pauli_xz_r1_full__d4,15,0.6903293115126711,0.026098447187821575,0.6620786562378681,0.057781993541531795,0.7052116170130619,0.026881794234087965,0.6620664580116032,0.08332102904385294
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,12,rbf_gscale,15,0.7157475280363808,0.011204758539534999,0.7463760801940182,0.01996294453321135,0.7285681351404575,0.01151981945507403,0.7524558387814134,0.01895877027964508
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,10,rbf_gscale,15,0.7050717647094803,0.01129391846597994,0.7288157364144133,0.009040166171092925,0.7178490023260313,0.011518777998352436,0.7413720522046356,0.016202531153566457
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,8,rbf_gscale,15,0.6958729573457026,0.007317345410897761,0.7130510129819919,0.016373018909020386,0.707509679863627,0.00604437568370996,0.7270957787550505,0.02511131892906003
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,6,rbf_gscale,15,0.6930063357797346,0.007321979054598682,0.7099100991818514,0.013055455779615822,0.7048137104879039,0.006555010066443852,0.7270700896475277,0.022397061401504374
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,12,linear,15,0.6863413156515455,0.012964888848375157,0.7079188153705892,0.008112479446285568,0.706183216685798,0.009237805692265413,0.7308655300650183,0.020336936349909886
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,10,linear,15,0.6824931037640182,0.01444032303407794,0.7035948478592656,0.012825234614472342,0.7033121529480325,0.006364615337893463,0.7285753964468541,0.02200364488553919
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,8,linear,15,0.6818770521092367,0.01172001147770306,0.7029940772467811,0.012140365445254719,0.6990457099020264,0.01410340712295177,0.7212743548168711,0.028161141630198536
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,6,linear,15,0.6692936425978608,0.016396792181049242,0.7005648607863807,0.016302746163073544,0.6839158834510013,0.015117474237602839,0.711517883836383,0.021279080413663845
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,4,rbf_gscale,15,0.6773665153373407,0.013256031452241508,0.6888486575762282,0.018236236728946795,0.6887637360337708,0.013374511422885578,0.7071759806270641,0.022904865149211202
m1_hist_byteent,123,size_q2000_id1000_ood1000,classical,4,linear,15,0.6455177827124472,0.07106816156435698,0.6743822244780989,0.042239149593162766,0.5902222573993556,0.20213548689068458,0.6662705112666153,0.07133237059011414
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,10,zz_r1_full__d10,15,0.7921690368084852,0.014842163659140675,0.7562633089552322,0.02942979193022628,0.7991720644631268,0.011933214623751583,0.7149203406950991,0.034193456690374234
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,12,zz_r1_full__d12,15,0.7978494848007359,0.01597098531734306,0.7550022597002256,0.03163665956010293,0.8033225939021633,0.013259885137850725,0.7103590822227777,0.036519391472218075
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,12,zmap_r2__d12,15,0.7722301439473724,0.014220253769430449,0.7522393328660545,0.016793657066477136,0.7841324964817168,0.009289167147681321,0.7304583925134881,0.02352128111402588
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,8,zz_r1_full__d8,15,0.7785951863045819,0.015093600089600683,0.7495332736288295,0.028039734748557324,0.786103373497131,0.012398939612517472,0.7188094505270625,0.03578068096545599
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,6,zz_r1_full__d6,15,0.7666591309290179,0.015665842962228248,0.7486409177459934,0.03249780676452172,0.7752733891277032,0.01274357022638555,0.7256837837704956,0.03591273047522081
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,8,zz_r2_full__d8,15,0.7945647995510844,0.017314270455037625,0.7463861204201099,0.03582008856138348,0.8000826304501681,0.01506844389459557,0.7064814399715356,0.04785131988049317
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,6,zz_r2_full__d6,15,0.7789628831220711,0.015913991055890697,0.7452980034056434,0.03092023175415378,0.7862617625183549,0.014658581231177591,0.7180053513783421,0.036469014246561314
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,10,zz_r2_full__d10,15,0.7944731434982827,0.020887159948102283,0.7440699849190222,0.03209422799989893,0.7971427041052038,0.020425023392234433,0.6839917843334515,0.04798982220749583
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,4,zz_r2_full__d4,15,0.7524985146398234,0.01502039682934348,0.7338349154829481,0.02097194299244107,0.7589722581226365,0.013460592349479997,0.718022664245977,0.028844791171346668
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,12,zz_r2_full__d12,15,0.7976651281306508,0.01767675483049098,0.7300726104647539,0.03640145466195093,0.7992662207371711,0.017291313278249662,0.661370742029117,0.06175934954797433
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,6,zmap_r2__d6,15,0.7244816403279384,0.01923958499902822,0.7298059682148317,0.016203024038740525,0.7294162404735196,0.016518514536662327,0.7241528037551472,0.02313588229711109
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,12,pauli_xz_r1_full__d12,15,0.7661466361476247,0.009273566113294445,0.7229428991313684,0.0595735969468743,0.774339708438874,0.0064002962123354025,0.6812977258480991,0.1000454205733042
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,10,zmap_r2__d10,15,0.7680070458283932,0.01626612926218631,0.7220458389976202,0.05867613229848042,0.7789795222092332,0.011340343684285385,0.6855633201103862,0.08824837658185113
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,10,pauli_xz_r1_full__d10,15,0.761153586696575,0.010997988546465933,0.721902498920723,0.061275982882846414,0.7691447156955563,0.007755518247327005,0.6804762460404471,0.10298805956163133
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,6,pauli_xz_r1_full__d6,15,0.7071257950023959,0.011772317855589569,0.7165610078366583,0.009239453414352429,0.7156836242143128,0.011569714169702287,0.7205903824454492,0.014349156402613566
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,4,zz_r1_full__d4,15,0.7453455275012042,0.011991154199777771,0.7039764340279897,0.0513294292400863,0.7515353128561302,0.007605929168636815,0.6825003196811547,0.09125451571504961
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,8,zmap_r2__d8,15,0.7318602440609413,0.023085146716668527,0.6954487643582792,0.059473303555296474,0.7344353181978029,0.023069372874719093,0.6632764694844873,0.10462543131519633
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,8,pauli_xz_r1_full__d8,15,0.7155923312227854,0.025863539061335424,0.6901997291093395,0.06493976722478513,0.7207994229312829,0.026664695460714493,0.6657985602209394,0.0946966318537634
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,4,zmap_r2__d4,15,0.7133340497188317,0.017882219964383377,0.6869690944696658,0.05954080389369544,0.7141269528775257,0.015331194710599481,0.6694836430405009,0.08518208796120684
m1_hist_byteent,123,size_q2000_id1000_ood1000,quantum,4,pauli_xz_r1_full__d4,15,0.686535186233224,0.0120454866775723,0.6157298941559614,0.0829242180429666,0.6867249553165149,0.018687680159287096,0.5762703036236211,0.13550142958721176
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,12,rbf_gscale,15,0.7119231366419032,0.010932338841009527,0.7410898493635668,0.03215325477254686,0.7274846991145788,0.003859973595655554,0.7516415703555508,0.019000016999477485
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,10,rbf_gscale,15,0.7040921911059702,0.019077701993552167,0.7283677768441906,0.03890404215397896,0.7179703046152061,0.01469996405376002,0.7374564425852135,0.029972672127631682
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,8,rbf_gscale,15,0.6858895380548321,0.010363481150689196,0.705572079392707,0.021869764496218632,0.6983574203743357,0.01130688041270886,0.720035868468604,0.02619578767141055
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,6,rbf_gscale,15,0.6833596942287463,0.013017974099979882,0.7003212116372899,0.02250673154026151,0.6948416745175396,0.014127805520560734,0.7193232976387871,0.026491525899425
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,10,linear,15,0.6825573378851769,0.011947183136090356,0.6964917941625087,0.021286618269095836,0.7049015867846975,0.014682368621486872,0.7216158065947752,0.023042785971792684
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,12,linear,15,0.6777350510519133,0.011313982681793512,0.6853712559926258,0.012263255329990782,0.7037711047939158,0.0166877294995652,0.7165415077556481,0.015031688642533849
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,4,rbf_gscale,15,0.6722414285094873,0.008885781392316636,0.6847244182395475,0.008352455293650137,0.6858961254400391,0.009842670788706822,0.7034177592309935,0.015506657025315625
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,8,linear,15,0.6798248060710015,0.009535104831583022,0.6827907621087128,0.00999893086882618,0.6988936169951788,0.011756414364169993,0.707928116654206,0.01804778022673293
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,6,linear,15,0.6716488042163943,0.005491033558069848,0.6726499916529072,0.01777409503297524,0.6885046016211149,0.011197820009588336,0.697465588969307,0.01222880955898923
m1_hist_byteent,123,size_q4000_id1800_ood1800,classical,4,linear,15,0.6139961838252026,0.05119275693627243,0.6631477403238805,0.03799687066968152,0.5617138886187018,0.15304814959552912,0.6475997298817845,0.08645157478821504
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,10,zz_r1_full__d10,15,0.789564846655137,0.005072217625360219,0.7534109006927415,0.013838134872108181,0.7981954568061453,0.00648608313423758,0.7203768689524223,0.01385680652284753
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,12,zz_r1_full__d12,15,0.7967112116546802,0.005173489293838158,0.752016776816312,0.010048649605638659,0.8040225253182202,0.007853719086222694,0.7139530082724075,0.010563526920686541
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,8,zz_r2_full__d8,15,0.7881418828728347,0.0049720389862097465,0.750765826558789,0.010291479748996628,0.7972689478099068,0.00615950872292297,0.7191975725554307,0.011833365504962081
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,8,zz_r1_full__d8,15,0.785715445156221,0.005152291136555194,0.7502496538553918,0.0080489261703639,0.7953873414194734,0.0077397949463610975,0.7231123711058631,0.012074950701616368
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,10,zz_r2_full__d10,15,0.7972069366293094,0.0049631350178514985,0.7487760106729201,0.01263844867957093,0.8034945780061497,0.007128579987312762,0.7044775698872806,0.012703451683814176
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,6,zz_r2_full__d6,15,0.7749656064406912,0.003764544125011475,0.7464267084633477,0.01291222608163158,0.7859752690836995,0.0070586742101988575,0.7263314120593519,0.013649392981175752
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,12,zz_r2_full__d12,15,0.8015378012662672,0.005736866719696639,0.7460078442116058,0.01134133897598883,0.8062347248271735,0.007412931696297891,0.6964841591461683,0.008688017617288765
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,12,zmap_r2__d12,15,0.7680905393793238,0.004730695696672461,0.7450721669906614,0.00567866238488294,0.7787146908665694,0.006871990246384077,0.7283799064435469,0.014880951693752285
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,10,zmap_r2__d10,15,0.766509975221649,0.005130540163502526,0.7429425343357706,0.006117279380244547,0.7769147056161827,0.006420491508426576,0.7274159594654733,0.013465240254896855
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,12,pauli_xz_r1_full__d12,15,0.7612357184307217,0.0072021399393405175,0.740702345210663,0.008102566683350104,0.7696955438671645,0.006872855572062196,0.7222051135018314,0.008197383213274562
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,10,pauli_xz_r1_full__d10,15,0.7584194815249957,0.00861639166821294,0.7380004289491482,0.013217223732608667,0.7671239835033568,0.008164912224084449,0.7218025328984671,0.014514248508021804
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,6,zz_r1_full__d6,15,0.7703860498528372,0.003299701005888625,0.7303025916335696,0.012479570280495962,0.7813842782537823,0.0046684275465341644,0.7167514908975716,0.005739444667724955
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,8,zmap_r2__d8,15,0.7354609175756568,0.01950836340524015,0.7270800954830646,0.010099901327293466,0.7413263297531075,0.023949604874347434,0.71637720393746,0.018963154978699666
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,4,zz_r2_full__d4,15,0.7532462105687595,0.01743896639437411,0.726196679649843,0.029994333388740132,0.7619261703562521,0.017962166451238035,0.7131221043317326,0.022733778063319804
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,6,zmap_r2__d6,15,0.7061801392409838,0.0207668875984486,0.7207603111094198,0.023772485976715295,0.7132842558100877,0.02185384006003882,0.7194614358562835,0.025089008162724465
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,8,pauli_xz_r1_full__d8,15,0.7263760260039571,0.02375196204489455,0.7173734704766396,0.013090397180243208,0.7322364794221023,0.02707400807887401,0.7096892419395432,0.025844179487481314
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,4,zz_r1_full__d4,15,0.741143554227056,0.02287682059507663,0.712617314652383,0.013950803585321317,0.74775546236637,0.027105360780953835,0.7020580650130726,0.02123876313093559
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,4,zmap_r2__d4,15,0.700022714348141,0.020976012251001312,0.7080129547987356,0.01922971633646905,0.7070562490043589,0.022181285528452263,0.7083639599058554,0.02884147964669982
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,6,pauli_xz_r1_full__d6,15,0.6882164227929333,0.012665895739863103,0.6977023370127361,0.020024389087922295,0.6979651922421007,0.014198560266854413,0.7115019447732638,0.022073783441954084
m1_hist_byteent,123,size_q4000_id1800_ood1800,quantum,4,pauli_xz_r1_full__d4,15,0.6752562927694821,0.01006519992948272,0.686302251553913,0.012424596807205375,0.6855492017665464,0.011542363068317742,0.7034237990693174,0.01707396521652023
m1_hist_byteent,999,size_q1000_id500_ood500,classical,12,rbf_gscale,15,0.7183019093973145,0.029764391431758727,0.7369777487607304,0.011662151515030087,0.7326946655766526,0.027172055943006694,0.7440408044331259,0.01657615129115601
m1_hist_byteent,999,size_q1000_id500_ood500,classical,10,rbf_gscale,15,0.7069650926817712,0.02322354323354033,0.718141465857167,0.030224868174086886,0.7249364925652076,0.02591403244624758,0.7373420584615755,0.012957138569432963
m1_hist_byteent,999,size_q1000_id500_ood500,classical,8,rbf_gscale,15,0.7040878037234939,0.02038481421017954,0.7180704005560449,0.031837165537624244,0.7232173701534579,0.02115009714632068,0.7359783210888036,0.015750986110110197
m1_hist_byteent,999,size_q1000_id500_ood500,classical,6,linear,15,0.6690400045453225,0.030402662052550048,0.7051551417523021,0.017326966802137054,0.6980526902909513,0.025473447802096056,0.7181678577058354,0.020313292652094635
m1_hist_byteent,999,size_q1000_id500_ood500,classical,6,rbf_gscale,15,0.7032180755364379,0.028494112556024777,0.6937075667054334,0.02456696523578469,0.7238072424708574,0.029534100072344905,0.7160117056640523,0.026086708286195245
m1_hist_byteent,999,size_q1000_id500_ood500,classical,4,linear,15,0.684870989887259,0.023452509418082017,0.6911752684139612,0.017931367367893664,0.7043430970976987,0.019066576576593646,0.7067590093722682,0.021652162243076506
m1_hist_byteent,999,size_q1000_id500_ood500,classical,4,rbf_gscale,15,0.6785608554317295,0.023548920587339067,0.6905078487734614,0.022171566056608187,0.6896784823379147,0.013698019785109948,0.7039926060491014,0.03062498475140261
m1_hist_byteent,999,size_q1000_id500_ood500,classical,12,linear,15,0.7010758013390809,0.026474740327944155,0.6679161884431922,0.04697950657325793,0.7393281370242163,0.01353140756784974,0.7127267941718789,0.026880662622463195
m1_hist_byteent,999,size_q1000_id500_ood500,classical,10,linear,15,0.6993098715997871,0.03131943242855153,0.6526392893087614,0.04817186554731461,0.7395572501316908,0.016951469092821712,0.7036455761259142,0.020595234496948903
m1_hist_byteent,999,size_q1000_id500_ood500,classical,8,linear,15,0.684480570467732,0.035766531907693765,0.6434200413166136,0.052352364517487995,0.720870055223084,0.020729923420173598,0.6838549235628612,0.030421233614777336
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,12,pauli_xz_r1_full__d12,15,0.7457378395988011,0.030587844533472214,0.7675182848531356,0.02187777577804708,0.7502910591634618,0.03610475654004348,0.7421947909583899,0.02592832153164393
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,12,zmap_r2__d12,15,0.7439875256490622,0.03203682929544543,0.7535967025253697,0.01965889611948982,0.7476035701986603,0.04153824453395812,0.7283137700913914,0.028227109226942087
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,12,zz_r1_full__d12,15,0.7733588153688674,0.023229851908834306,0.7466953560421733,0.013677478330158891,0.7758856791791424,0.024093054454006165,0.6903600752952994,0.021462103047690216
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,6,zz_r1_full__d6,15,0.7432072031967303,0.02130851551752607,0.7396919528873643,0.023850397272714992,0.7400918163519082,0.028231376521512006,0.7082815071682766,0.0343420201621439
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,8,zz_r1_full__d8,15,0.7527534815085809,0.017855554224459984,0.7370732898529326,0.01116250674970823,0.7572380908802303,0.022592583266027737,0.6989513044104426,0.011214659270100551
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,10,zz_r1_full__d10,15,0.7616026694305896,0.020226960547295895,0.735674017568222,0.013189767223256179,0.766275653766263,0.019721855244356667,0.6865716586762228,0.019970689578020423
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,10,zmap_r2__d10,15,0.7214944450618278,0.02669133834365413,0.7330992422099631,0.026494053127435534,0.7235222600751791,0.02722713315342181,0.7193246533378331,0.026992972283203867
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,10,pauli_xz_r1_full__d10,15,0.7167342569609522,0.020562439117011676,0.7320185236891821,0.031430066743734116,0.723940723302814,0.018983383754627044,0.7236081034370488,0.0325537855090982
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,8,zz_r2_full__d8,15,0.7597056694086668,0.01587909296393373,0.7290019426310475,0.013091431097066711,0.7617686936961259,0.01828762045495007,0.6757151937785026,0.01777449034116235
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,6,zz_r2_full__d6,15,0.7518994449900033,0.02016335959848456,0.7289843100117661,0.0233366692892591,0.7544878461424555,0.019491042869492055,0.6946841254980479,0.03544147687079249
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,8,pauli_xz_r1_full__d8,15,0.7038951245012673,0.020332271342003234,0.7244487023194883,0.020999249915734722,0.7153411813244117,0.021210485788496193,0.7165179514744355,0.022663450757111583
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,8,zmap_r2__d8,15,0.7082918619820887,0.016550438765780252,0.721482615010933,0.018685177514639238,0.7133886455302761,0.02251082682759607,0.7180696803872734,0.018090726535024467
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,4,zz_r1_full__d4,15,0.7080219023994977,0.023554536060209467,0.7201679063093674,0.025889886940362452,0.7075470340841382,0.02412998769537223,0.7039574287080553,0.032089451573419435
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,6,zmap_r2__d6,15,0.7095243106732606,0.01917629906697219,0.719170761289295,0.01937895450082561,0.7183965892881718,0.01940752051827792,0.7216729947217243,0.02183961360209033
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,6,pauli_xz_r1_full__d6,15,0.7009707004684157,0.01754460359431947,0.7173213188255828,0.014813872042006862,0.7120117931638823,0.01309034805769377,0.7177812138534365,0.02184026149689251
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,4,zz_r2_full__d4,15,0.7144396776363509,0.02094492272167999,0.7129080661722891,0.024887018004334856,0.7148908622609026,0.016248545541349958,0.7018928820071346,0.027642748122571715
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,10,zz_r2_full__d10,15,0.7657879614280036,0.02546852808713984,0.7091880991236419,0.026730379299768306,0.7645963781190388,0.025475501601656795,0.6299263421180801,0.04616390251504471
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,4,zmap_r2__d4,15,0.6819460219807714,0.02506588926928862,0.7085344664668575,0.027578673535665094,0.692329080362384,0.011554340366108716,0.7147205651335473,0.026698406614411526
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,4,pauli_xz_r1_full__d4,15,0.6798189281765928,0.0229092018407613,0.6980671421840208,0.030818407723072472,0.6875647886519712,0.011650149206382061,0.7052857642072363,0.028313678195143455
m1_hist_byteent,999,size_q1000_id500_ood500,quantum,12,zz_r2_full__d12,15,0.7670041574736016,0.02277206897245629,0.6908441551633068,0.019122171429393823,0.7612044878878954,0.02296761308760348,0.5919463103750507,0.028416852779034257
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,12,rbf_gscale,15,0.7197142069518766,0.017560379670255994,0.7505392340540193,0.009060455227436811,0.7385437445017942,0.017913354333651377,0.7545437948873275,0.017098025374650556
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,10,rbf_gscale,15,0.7197238607864949,0.010594116319072215,0.7386626598523616,0.018964640673672997,0.738616802392235,0.013395527871789437,0.7477205625588184,0.020908047382493997
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,8,rbf_gscale,15,0.6973872851445784,0.012774345004384203,0.7212826336199382,0.011331331862444874,0.7181085750999313,0.01133561002363531,0.7389067098770572,0.00678163746750176
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,6,rbf_gscale,15,0.6839343758742618,0.011869253929045014,0.702315521047472,0.01316922680695632,0.7019946426305764,0.011847427345597352,0.7177463348057063,0.019365227242942692
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,12,linear,15,0.6920686608729583,0.011344429971376633,0.6962311911034227,0.04103827460701438,0.724636878833428,0.01631095470111283,0.7277786397343303,0.029569193966359146
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,6,linear,15,0.6704650925456779,0.010383041325491988,0.6818240816949969,0.05507822018041768,0.6968219391488454,0.007873342919501558,0.7063973378170179,0.03936301500507843
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,8,linear,15,0.6814440255646161,0.010455621887721783,0.6809894018469786,0.044065829839242725,0.7065685095245978,0.014386593737207248,0.7047817804192953,0.03344190148311079
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,10,linear,15,0.6919355247590089,0.013609292327944097,0.6790206313059433,0.04639994702708872,0.7191328456668011,0.013873732690989056,0.7140966997497586,0.03204345955524056
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,4,linear,15,0.6538857841961027,0.057633982056097446,0.6708696922476997,0.04049110421644056,0.662950886813762,0.0751661055142404,0.6918220216830135,0.030227797214428778
m1_hist_byteent,999,size_q2000_id1000_ood1000,classical,4,rbf_gscale,15,0.6784227636483469,0.009803365348256623,0.6508024380016688,0.05652603300974027,0.6907475746264116,0.012670919894567314,0.6548142721855454,0.08701658810597278
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,12,zz_r1_full__d12,15,0.7906948151760034,0.00941031313222954,0.7622689468989866,0.01267763487150969,0.8019832714026166,0.011824339015066503,0.7239688836584295,0.020101143869227647
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,10,zz_r1_full__d10,15,0.7897464500186134,0.0105842101540779,0.7571371590294286,0.015099562791408972,0.8015194598133628,0.011430574800092286,0.7190219416047324,0.025058379821062474
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,12,pauli_xz_r1_full__d12,15,0.764905998014462,0.011000678867313696,0.7555500376061958,0.015007454464890047,0.7760562473241536,0.014008830309013492,0.7365948415154462,0.02079355772853112
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,10,zmap_r2__d10,15,0.7629927272689225,0.01085768092636113,0.7540920352062563,0.005837802340622972,0.7733685260440303,0.014274639269182415,0.7374153310232903,0.013336689081523679
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,12,zmap_r2__d12,15,0.7702953961824428,0.008421987133918816,0.7540212389257571,0.01207516186556828,0.7813271817160019,0.011211329511892127,0.7356907800774167,0.01649676858154853
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,8,zz_r2_full__d8,15,0.7923673786480117,0.010811923345204599,0.7533443533914582,0.01929601444274018,0.8036823072781687,0.011548421719307854,0.7179569381977668,0.029753530538038236
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,8,zz_r1_full__d8,15,0.7858153352172182,0.008304336754304793,0.7528252526415946,0.011656298690992715,0.7967595462752496,0.010559199829866733,0.7274689139654111,0.014340360873334622
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,10,zz_r2_full__d10,15,0.790100530944244,0.011287980134108635,0.752009452555479,0.01774156105218432,0.7991166448727424,0.012861628705761014,0.7025167104006994,0.031172209790745087
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,10,pauli_xz_r1_full__d10,15,0.7581919278819922,0.01278540327851282,0.7512384047894624,0.015462733731545856,0.7687467058947092,0.016788533342363906,0.7347917616305822,0.023973407689726455
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,6,zz_r2_full__d6,15,0.7856084506896802,0.006706303721591028,0.7458044019365454,0.010878290978722503,0.7960879117549413,0.008474493628775195,0.7213104306094406,0.009361838987450294
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,8,zmap_r2__d8,15,0.7371855635655193,0.012652318220141864,0.7419015947282908,0.011947602655658956,0.7490704809853671,0.01590580623638504,0.7372770224488713,0.010115890758245816
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,12,zz_r2_full__d12,15,0.7926201389658624,0.012095856862235703,0.7386713111421145,0.022427840120215495,0.7991076259405999,0.015811078724758836,0.6765748020872203,0.04156129880315387
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,6,zz_r1_full__d6,15,0.7785967349007026,0.007926184047885108,0.7385872838032961,0.019950781801701255,0.7913049385727063,0.009882371748640857,0.7215024690593218,0.0192634958413504
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,4,zz_r1_full__d4,15,0.7404397842572029,0.013748102882109068,0.7344178623327865,0.023466019394254856,0.7509098460436479,0.01987552764754275,0.731596395182079,0.02785210967941284
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,6,zmap_r2__d6,15,0.7171192563744161,0.010856562871109665,0.7333607460779779,0.00868279410819147,0.7328684281720784,0.014465242135904718,0.7434152854170065,0.018638087544945458
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,8,pauli_xz_r1_full__d8,15,0.7231489668465003,0.012912596661379627,0.7311325269477533,0.015509586045120597,0.7354001607001563,0.015633435038724487,0.7289227986835028,0.017163858827975213
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,4,zz_r2_full__d4,15,0.756965476057834,0.012224065447303289,0.7301603062092478,0.014599027203202568,0.7672931186104407,0.019491287719833657,0.7184009916770118,0.02011152443699241
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,6,pauli_xz_r1_full__d6,15,0.7109463691156521,0.008853589030670286,0.6970809770985166,0.056014139540882614,0.7276786185187551,0.01635918600719192,0.6966655703247843,0.08803230715362347
m1_hist_byteent,999,size_q2000_id1000_ood1000,quantum,4,zmap_r2__d4,15,0.7104782655166251,0.01802921470480378,0.6905226756501669,0.0418324901695759,0.7194939446175155,0.021541552600519646,0.6874924257472035,0.06900277396133872
