group,setting,qs,seed,model,p1_ood_quantum,p1_ood_classical,delta
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,42,999,svc,0.8163388197511039,0.81985146527499,-0.003512645523886082
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,42,svc,0.7968567497079954,0.7989527832445319,-0.0020960335365365346
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,123,svc,0.7968567497079954,0.7989527832445319,-0.0020960335365365346
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,123,999,svc,0.7968567497079954,0.7989527832445319,-0.0020960335365365346
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,svc,0.8320343400029715,0.8101984026598243,0.02183593734314715
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,svc,0.8320343400029715,0.8101984026598243,0.02183593734314715
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,svc,0.8320343400029715,0.8101984026598243,0.02183593734314715
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,42,svc,0.8699922688361994,0.869307279711904,0.0006849891242953765
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,123,svc,0.8699922688361994,0.869307279711904,0.0006849891242953765
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,2024,999,svc,0.8699922688361994,0.869307279711904,0.0006849891242953765
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,svc,0.8205512960438248,0.846213223342756,-0.02566192729893113
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,svc,0.8205512960438248,0.846213223342756,-0.02566192729893113
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,svc,0.8205512960438248,0.846213223342756,-0.02566192729893113
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,svc,0.8440288197886664,0.8390430111642113,0.004985808624455079
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,svc,0.8440288197886664,0.8390430111642113,0.004985808624455079
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,svc,0.8440288197886664,0.8390430111642113,0.004985808624455079
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,svc,0.8248764822134387,0.8290513833992095,-0.004174901185770796
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,svc,0.8248764822134387,0.8290513833992095,-0.004174901185770796
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,svc,0.8254446640316205,0.8290513833992095,-0.0036067193675889397
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,svc,0.8412989870726114,0.8171902532750661,0.0241087337975453
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,svc,0.8412989870726114,0.8171902532750661,0.0241087337975453
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,svc,0.8412989870726114,0.8171902532750661,0.0241087337975453
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,svc,0.8530082818495637,0.8440597359882661,0.008948545861297563
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,svc,0.8530082818495637,0.8440597359882661,0.008948545861297563
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,svc,0.8530082818495637,0.8440597359882661,0.008948545861297563
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,svc,0.76,0.742,0.018000000000000016
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,svc,0.76,0.742,0.018000000000000016
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,svc,0.76,0.742,0.018000000000000016
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,svc,0.797551184263348,0.7932958651144119,0.004255319148936176
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,svc,0.797551184263348,0.7932958651144119,0.004255319148936176
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,svc,0.797551184263348,0.7932958651144119,0.004255319148936176
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,svc,0.8249085893899544,0.8310186670087882,-0.006110077618833865
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,svc,0.8249085893899544,0.8310186670087882,-0.006110077618833865
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,svc,0.8249085893899544,0.8310186670087882,-0.006110077618833865
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,svc,0.7995711725550435,0.730094726062468,0.06947644649257556
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,svc,0.7995711725550435,0.730094726062468,0.06947644649257556
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,svc,0.7995711725550435,0.730094726062468,0.06947644649257556
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,svc,0.7798319327731092,0.7777110844337736,0.002120848339335679
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,svc,0.7778711484593837,0.7777110844337736,0.00016006402561008493
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,svc,0.7778711484593837,0.7777110844337736,0.00016006402561008493
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,42,svc,0.8634090827269782,0.848366541195483,0.015042541531495202
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,123,svc,0.8634090827269782,0.848366541195483,0.015042541531495202
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,7,999,svc,0.8634090827269782,0.848366541195483,0.015042541531495202
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,42,svc,0.8242788461538462,0.8369391025641026,-0.012660256410256476
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,123,svc,0.8242788461538462,0.8358974358974358,-0.011618589743589647
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,42,999,svc,0.8242788461538462,0.8358974358974358,-0.011618589743589647
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,42,svc,0.8297558034368405,0.8406391317455532,-0.010883328308712636
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,svc,0.8297558034368405,0.8406391317455532,-0.010883328308712636
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,999,svc,0.8297558034368405,0.8406391317455532,-0.010883328308712636
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,42,svc,0.8116711671167116,0.7813781378137814,0.030293029302930208
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,123,svc,0.8116711671167116,0.7813781378137814,0.030293029302930208
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,999,999,svc,0.8116711671167116,0.7813781378137814,0.030293029302930208
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,42,svc,0.8363844576846691,0.8352152604266769,0.0011691972579921384
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,123,svc,0.8373534499327311,0.8352152604266769,0.0021381895060541556
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,2024,999,svc,0.8373534499327311,0.8352152604266769,0.0021381895060541556
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,42,svc,0.8384967333172015,0.8190237976483834,0.019472935668818137
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,123,svc,0.8384967333172015,0.8229090020197631,0.0155877312974384
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,7,999,svc,0.8384967333172015,0.8229090020197631,0.0155877312974384
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,42,svc,0.8084655614323599,0.783316295539061,0.02514926589329891
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,123,svc,0.8084655614323599,0.783316295539061,0.02514926589329891
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,42,999,svc,0.8084655614323599,0.783316295539061,0.02514926589329891
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,42,svc,0.8303864674651191,0.8269539449314731,0.0034325225336460097
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,123,svc,0.8303864674651191,0.8269539449314731,0.0034325225336460097
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,123,999,svc,0.8303864674651191,0.8275157426842821,0.002870724780837053
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,42,svc,0.8326667194677649,0.8240485902106764,0.008618129257088492
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,123,svc,0.8326667194677649,0.8235189291937273,0.00914779027403767
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,999,999,svc,0.8326667194677649,0.8235189291937273,0.00914779027403767
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,42,svc,0.824082408240824,0.8136813681368137,0.010401040104010328
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,123,svc,0.824082408240824,0.8136813681368137,0.010401040104010328
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,2024,999,svc,0.824082408240824,0.8136813681368137,0.010401040104010328
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,42,svc,0.7363782051282051,0.8033653846153845,-0.06698717948717947
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,123,svc,0.7363782051282051,0.8033653846153845,-0.06698717948717947
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,7,999,svc,0.7363782051282051,0.8033653846153845,-0.06698717948717947
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,42,svc,0.796,0.812,-0.016000000000000014
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,123,svc,0.796,0.812,-0.016000000000000014
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,42,999,svc,0.796,0.812,-0.016000000000000014
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,42,svc,0.7502587991718427,0.7584756728778468,-0.008216873706004102
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,123,svc,0.7502587991718427,0.7584756728778468,-0.008216873706004102
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,123,999,svc,0.7502587991718427,0.7584756728778468,-0.008216873706004102
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,42,svc,0.8215091441463064,0.8133810140962255,0.00812813005008084
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,123,svc,0.8215091441463064,0.8133810140962255,0.00812813005008084
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,999,999,svc,0.8215091441463064,0.8133810140962255,0.00812813005008084
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,42,svc,0.7826908299180328,0.8288934426229508,-0.04620261270491799
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,123,svc,0.7826908299180328,0.8288934426229508,-0.04620261270491799
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,2024,999,svc,0.7826908299180328,0.8288934426229508,-0.04620261270491799
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,7,42,svc,0.8374461135727751,0.8361732531191085,0.001272860453666591
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,7,123,svc,0.8374461135727751,0.8361732531191085,0.001272860453666591
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,7,999,svc,0.8374461135727751,0.8361732531191085,0.001272860453666591
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,42,42,svc,0.7822806484133715,0.8115128578515306,-0.029232209438159074
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,42,123,svc,0.7822806484133715,0.8115128578515306,-0.029232209438159074
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,42,999,svc,0.7822806484133715,0.8115128578515306,-0.029232209438159074
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,42,svc,0.831052749503873,0.8210181806542475,0.010034568849625503
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,123,svc,0.831052749503873,0.8210181806542475,0.010034568849625503
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,123,999,svc,0.831052749503873,0.8210181806542475,0.010034568849625503
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,999,42,svc,0.8133333333333334,0.7946365914786968,0.018696741854636545
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,999,123,svc,0.812280701754386,0.7946365914786968,0.01764411027568924
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,999,999,svc,0.8133333333333334,0.7946365914786968,0.018696741854636545
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,2024,42,svc,0.8543496281701648,0.8343404976152433,0.020009130554921484
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,2024,123,svc,0.8543496281701648,0.8343404976152433,0.020009130554921484
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,2024,999,svc,0.8543496281701648,0.8343404976152433,0.020009130554921484
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,7,42,svc,0.836002966258806,0.8160919540229885,0.019911012235817482
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,7,123,svc,0.836002966258806,0.8160919540229885,0.019911012235817482
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,7,999,svc,0.836002966258806,0.8160919540229885,0.019911012235817482
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,42,42,svc,0.7461301685724128,0.750652843062084,-0.004522674489671252
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,42,123,svc,0.7461301685724128,0.750652843062084,-0.004522674489671252
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,42,999,svc,0.7472525030280806,0.750652843062084,-0.0034003400340034684
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,123,42,svc,0.7828199619285102,0.8100729889088027,-0.027253026980292527
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,123,123,svc,0.7828199619285102,0.8089597874527353,-0.026139825524225113
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,123,999,svc,0.7828199619285102,0.8100729889088027,-0.027253026980292527
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,999,42,svc,0.8078176861071598,0.8146337126600285,-0.006816026552868726
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,999,123,svc,0.8078176861071598,0.8140558321479374,-0.006238146040777659
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,999,999,svc,0.8078176861071598,0.8140558321479374,-0.006238146040777659
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,2024,42,svc,0.8177480833556618,0.8131399875783913,0.0046080957772705045
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,2024,123,svc,0.8177480833556618,0.8131399875783913,0.0046080957772705045
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,2024,999,svc,0.8171856536593738,0.8131399875783913,0.004045666080982446
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,7,42,gpc,0.6528220063689172,0.7488358323598598,-0.09601382599094266
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,7,123,gpc,0.6548462978668929,0.7488358323598598,-0.09398953449296699
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,7,999,gpc,0.6528220063689172,0.7488358323598598,-0.09601382599094266
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,42,42,gpc,0.7977715163934427,0.7952100409836065,0.0025614754098362003
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,42,123,gpc,0.7977715163934427,0.7952100409836065,0.0025614754098362003
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,42,999,gpc,0.7997246413934427,0.7952100409836065,0.0045146004098362
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,123,42,gpc,0.7363132696033691,0.7127828217322381,0.02353044787113101
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,123,123,gpc,0.7383708827720934,0.7127828217322381,0.025588061039855337
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,123,999,gpc,0.7343677443115403,0.7127828217322381,0.021584922579302224
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,999,42,gpc,0.7482500486097609,0.7524628945492255,-0.004212845939464693
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,999,123,gpc,0.75004860976084,0.7524628945492255,-0.002414284788385568
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,999,999,gpc,0.75004860976084,0.7524628945492255,-0.002414284788385568
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,42,gpc,0.7630380396433383,0.7376836230675476,0.025354416575790628
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,123,gpc,0.7630380396433383,0.7376836230675476,0.025354416575790628
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,999,gpc,0.7609371993072038,0.7376836230675476,0.023253576239656182
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,42,gpc,0.7613230908777127,0.7775255961052983,-0.016202505227585595
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,123,gpc,0.7613230908777127,0.7775255961052983,-0.016202505227585595
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,999,gpc,0.7613230908777127,0.7775255961052983,-0.016202505227585595
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,42,gpc,0.7479957113824391,0.7612016130322766,-0.013205901649837481
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,123,gpc,0.7489838536749291,0.7612016130322766,-0.01221775935734748
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,999,gpc,0.7489838536749291,0.7612016130322766,-0.01221775935734748
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,42,gpc,0.7472393425783257,0.754847200821777,-0.0076078582434513375
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,123,gpc,0.7472393425783257,0.754847200821777,-0.0076078582434513375
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,999,gpc,0.7472393425783257,0.754847200821777,-0.0076078582434513375
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,42,gpc,0.7301556794157217,0.7310045486578256,-0.0008488692421039223
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,123,gpc,0.7301556794157217,0.7310045486578256,-0.0008488692421039223
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,999,gpc,0.7301556794157217,0.7310045486578256,-0.0008488692421039223
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,42,gpc,0.7575899505212087,0.8152031192454885,-0.057613168724279795
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,123,gpc,0.7566171878752943,0.8152031192454885,-0.05858593137019419
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,999,gpc,0.7575899505212087,0.8152031192454885,-0.057613168724279795
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,42,gpc,0.743160353733656,0.7614245558233608,-0.018264202089704806
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,123,gpc,0.743160353733656,0.7608909378937982,-0.017730584160142282
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,999,gpc,0.743160353733656,0.7608909378937982,-0.017730584160142282
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42,gpc,0.7344918053026328,0.7688169387944073,-0.03432513349177446
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123,gpc,0.7344918053026328,0.7688169387944073,-0.03432513349177446
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999,gpc,0.7344918053026328,0.7688169387944073,-0.03432513349177446
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,42,gpc,0.7495255169855646,0.760406169824735,-0.01088065283917039
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,123,gpc,0.7495255169855646,0.760406169824735,-0.01088065283917039
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,999,gpc,0.7495255169855646,0.7609409291830238,-0.01141541219745923
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,42,gpc,0.7435697184394212,0.722917250601633,0.02065246783778818
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,123,gpc,0.7435697184394212,0.722917250601633,0.02065246783778818
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,999,gpc,0.7435697184394212,0.722917250601633,0.02065246783778818
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,42,gpc,0.7641389961389962,0.7654208494208494,-0.0012818532818532624
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,123,gpc,0.7641389961389962,0.7654208494208494,-0.0012818532818532624
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,999,gpc,0.7641389961389962,0.7654208494208494,-0.0012818532818532624
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,42,gpc,0.7236802099502329,0.7833928085644333,-0.05971259861420042
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,123,gpc,0.7257045014482086,0.7833928085644333,-0.057688307116224635
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,999,gpc,0.7236802099502329,0.7833928085644333,-0.05971259861420042
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,42,gpc,0.7461577868852459,0.7517930327868853,-0.00563524590163933
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,123,gpc,0.7461577868852459,0.7517930327868853,-0.00563524590163933
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,999,gpc,0.7461577868852459,0.7517930327868853,-0.00563524590163933
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,42,gpc,0.7478343020928409,0.7436069878784968,0.00422731421434408
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,123,gpc,0.7478343020928409,0.7436069878784968,0.00422731421434408
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,999,gpc,0.7478343020928409,0.7436069878784968,0.00422731421434408
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,42,gpc,0.7474722924363212,0.7425465033378702,0.004925789098450983
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,123,gpc,0.7474722924363212,0.7425465033378702,0.004925789098450983
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,999,gpc,0.7474722924363212,0.7425465033378702,0.004925789098450983
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,gpc,0.6001507473218295,0.7340753095131183,-0.1339245621912888
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,gpc,0.6001507473218295,0.7340753095131183,-0.1339245621912888
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,gpc,0.6001507473218295,0.7340753095131183,-0.1339245621912888
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,gpc,0.7564667541609975,0.7304251502052905,0.026041603955706982
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,gpc,0.7564667541609975,0.7304251502052905,0.026041603955706982
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,gpc,0.7564667541609975,0.7304251502052905,0.026041603955706982
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,gpc,0.7418028196060233,0.7647901297786881,-0.022987310172664754
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,gpc,0.7418028196060233,0.7647901297786881,-0.022987310172664754
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,gpc,0.7418028196060233,0.7647901297786881,-0.022987310172664754
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,gpc,0.7607376733436055,0.7370313302516693,0.0237063430919362
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,gpc,0.7607376733436055,0.7370313302516693,0.0237063430919362
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,gpc,0.7607376733436055,0.7370313302516693,0.0237063430919362
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,gpc,0.747245179063361,0.7438336856941508,0.0034114933692102056
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,gpc,0.747245179063361,0.7438336856941508,0.0034114933692102056
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,gpc,0.747245179063361,0.7438336856941508,0.0034114933692102056
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,gpc,0.7762045443627804,0.7857039919296729,-0.009499447566892472
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,gpc,0.7762045443627804,0.7857039919296729,-0.009499447566892472
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,gpc,0.7762045443627804,0.7857039919296729,-0.009499447566892472
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,gpc,0.7639256966403711,0.7478707840782755,0.01605491256209568
