setting,qs,seed,group,stratum,budget,quantum_ood,classical_expected_ood,delta,ms,size,dataset
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9628962696189588,0.9849759659419324,-0.022079696322973574,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9628962696189588,0.9818722244453336,-0.01897595482637482,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.8199408566886416,0.8600154350702051,-0.040074578381563475,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.8193720284747622,0.8600116808039933,-0.04063965232923106,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.8199408566886416,0.8600154350702051,-0.040074578381563475,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.8749158924658169,0.8964733522639589,-0.021557459798141942,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.8749158924658169,0.8913272261489552,-0.016411333683138296,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.8749158924658169,0.8964773746103274,-0.02156148214451048,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9791657387198788,0.981270064436625,-0.002104325716746236,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9791657387198788,0.9813022322687928,-0.002136493548913987,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9791657387198788,0.981270064436625,-0.002104325716746236,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9938086345649372,0.970040994175448,0.023767640389489197,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9938086345649372,0.9702747810235207,0.02353385354141646,123,4000,toniot
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9938086345649372,0.9701120181405894,0.023696616424347727,123,4000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,7,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9762743340163936,0.9782321657274592,-0.0019578317110655608,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9762743340163936,0.9782321657274592,-0.0019578317110655608,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9762743340163936,0.9782321657274592,-0.0019578317110655608,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9762572293692624,0.983843544433586,-0.007586315064323612,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9762572293692624,0.983843544433586,-0.007586315064323612,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9762572293692624,0.983843544433586,-0.007586315064323612,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9780263747519364,0.9540292810959605,0.02399709365597591,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9780263747519364,0.9540292810959605,0.02399709365597591,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9780263747519364,0.9540292810959605,0.02399709365597591,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9835466764927344,0.9864789647383008,-0.00293228824556635,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9835466764927344,0.9864789647383008,-0.00293228824556635,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9835466764927344,0.9864789647383008,-0.00293228824556635,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.990272373540856,0.9809165265568205,0.009355846984035465,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.990272373540856,0.9809165265568205,0.009355846984035465,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.990272373540856,0.9809165265568205,0.009355846984035465,42,1000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,7,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9646058423369348,0.9849516086434574,-0.020345766306522628,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9646058423369348,0.9849516086434574,-0.020345766306522628,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9646058423369348,0.9849516086434574,-0.020345766306522628,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9752611511856324,0.9862080519781875,-0.010946900792555114,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9752611511856324,0.9862080519781875,-0.010946900792555114,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9752611511856324,0.9862080519781875,-0.010946900792555114,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9889424173432192,0.9787818717264394,0.010160545616779815,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9889424173432192,0.9787818717264394,0.010160545616779815,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9889424173432192,0.9787818717264394,0.010160545616779815,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9878048780487804,0.9857762371167017,0.0020286409320786625,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9878048780487804,0.9857762371167017,0.0020286409320786625,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9878048780487804,0.9857762371167017,0.0020286409320786625,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9482621374369478,0.9549298606749842,-0.006667723238036438,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9482621374369478,0.9549298606749842,-0.006667723238036438,42,2000,toniot
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9482621374369478,0.9549298606749842,-0.006667723238036438,42,2000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,7,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.966014383159974,0.9796676298651193,-0.013653246705145339,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.966014383159974,0.9796676298651193,-0.013653246705145339,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.966014383159974,0.9796676298651193,-0.013653246705145339,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.958093591801457,0.916402639832078,0.041690951969379,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.958093591801457,0.9162467057661441,0.04184688603531295,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.958093591801457,0.9163248376342759,0.04176875416718118,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9478425794215268,0.951759972143196,-0.003917392721669133,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9478425794215268,0.9471788377192982,0.0006637417022286041,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9478425794215268,0.9471788377192982,0.0006637417022286041,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9497812172813654,0.9584020460875919,-0.0086208288062265,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9497812172813654,0.9534250049386618,-0.003643787657296338,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9497812172813654,0.9534210401809525,-0.0036398228995870863,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9600332839917086,0.9421126555711798,0.017920628420528772,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9600332839917086,0.9667209278036147,-0.006687643811906119,42,4000,toniot
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9600332839917086,0.9666016117303848,-0.006568327738676216,42,4000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.981060606060606,0.9537405431432974,0.027320062917308596,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9551874678993324,0.9537405431432974,0.0014469247560350285,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.981060606060606,0.9537405431432974,0.027320062917308596,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.988593155893536,0.9920292775665399,-0.003436121673003889,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.988593155893536,0.9920292775665399,-0.003436121673003889,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.988593155893536,0.9920292775665399,-0.003436121673003889,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9315394603953252,0.9389122813767452,-0.007372820981420003,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9315394603953252,0.9389122813767452,-0.007372820981420003,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9315394603953252,0.9389122813767452,-0.007372820981420003,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.989451476793249,0.9581920312525067,0.031259445540742226,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.989451476793249,0.9581920312525067,0.031259445540742226,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.989451476793249,0.9581920312525067,0.031259445540742226,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.941025641025641,0.9694841666666667,-0.02845852564102569,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.941025641025641,0.9694841666666667,-0.02845852564102569,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.941025641025641,0.9694841666666667,-0.02845852564102569,999,1000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,7,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9950801428319802,0.9551519871579319,0.03992815567404828,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9950801428319802,0.9551519871579319,0.03992815567404828,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9950801428319802,0.9551519871579319,0.03992815567404828,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9832302664252872,0.9838363551162307,-0.0006060886909434737,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9832302664252872,0.9838363551162307,-0.0006060886909434737,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9832302664252872,0.9838363551162307,-0.0006060886909434737,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9646516393442623,0.9570663165983607,0.007585322745901624,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9646516393442623,0.9570663165983607,0.007585322745901624,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9646516393442623,0.9572333087858608,0.007418330558401576,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.8708270827082708,0.9153567396739672,-0.04452965696569644,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.8708270827082708,0.9153567396739672,-0.04452965696569644,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.8708270827082708,0.9153567396739672,-0.04452965696569644,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.8249002830674215,0.9493138477869274,-0.12441356471950593,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.8249002830674215,0.9493138477869274,-0.12441356471950593,999,2000,toniot
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.8249002830674215,0.9493138477869274,-0.12441356471950593,999,2000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,7,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.8000212362458268,0.9900106512119476,-0.18998941496612087,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,7,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.8000212362458268,0.9900106512119476,-0.18998941496612087,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,7,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.8000212362458268,0.9887817131230123,-0.18876047687718556,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,42,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9677267874090478,0.9741057813982916,-0.0063789939892437975,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,42,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9677267874090478,0.9741068589844984,-0.006380071575450619,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,42,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9677267874090478,0.9741057813982916,-0.0063789939892437975,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,123,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.8585329554297252,0.9231370040788351,-0.06460404864910996,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,123,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.8585329554297252,0.9158195573777183,-0.057286601947993065,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,123,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.8585329554297252,0.9231370040788351,-0.06460404864910996,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,999,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.7883484058149943,0.9039971949751536,-0.1156487891601593,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,999,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.7883484058149943,0.904132996080126,-0.11578459026513166,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,999,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.7883484058149943,0.8964752047902713,-0.108126798975277,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,42,toniot_scanning_natural_cur,all_quantum_maps,60,0.9426108045897524,0.9713144247249951,-0.028703620135242636,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,123,toniot_scanning_natural_cur,all_quantum_maps,60,0.9426108045897524,0.9715374149794272,-0.02892661038967481,999,4000,toniot
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,2024,999,toniot_scanning_natural_cur,all_quantum_maps,60,0.9426108045897524,0.9715363208875235,-0.02892551629777107,999,4000,toniot
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.8786409320786122,0.8929368190256706,-0.014295886947058412,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.8786409320786122,0.8931791850713782,-0.01453825299276601,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.8786409320786122,0.8929368190256706,-0.014295886947058412,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9025857654889912,0.9039055939580134,-0.0013198284690222328,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9025857654889912,0.9039055939580134,-0.0013198284690222328,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9025857654889912,0.9039055939580134,-0.0013198284690222328,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.8962785114045618,0.9141367186874749,-0.017858207282913097,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.8962785114045618,0.9115125250100038,-0.015234013605441965,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.8962785114045618,0.9115125250100038,-0.015234013605441965,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9053671166403412,0.8368820406767518,0.06848507596358944,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9053671166403412,0.8368820406767518,0.06848507596358944,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9053671166403412,0.8368557261728354,0.06851139046750576,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.8827721878224974,0.894293027605779,-0.011520839783281556,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.8827721878224974,0.894293027605779,-0.011520839783281556,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.8827721878224974,0.894293027605779,-0.011520839783281556,123,1000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.90319263441355,0.9519218950940104,-0.04872926068046035,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.90319263441355,0.9519218950940104,-0.04872926068046035,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,7,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.90319263441355,0.9519218950940104,-0.04872926068046035,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9182456844640708,0.9082297109594542,0.010015973504616693,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9182456844640708,0.9082297109594542,0.010015973504616693,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,42,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9182456844640708,0.9082297109594542,0.010015973504616693,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9324510416166274,0.9343649405133625,-0.0019138988967351,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9324510416166274,0.9343649405133625,-0.0019138988967351,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,123,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9324510416166274,0.9343649405133625,-0.0019138988967351,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.925415604610526,0.9166298954776446,0.008785709132881347,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.925415604610526,0.9166298954776446,0.008785709132881347,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,999,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.925415604610526,0.9166298954776446,0.008785709132881347,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9163263998975196,0.9228490896863143,-0.006522689788794667,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9163263998975196,0.9228490896863143,-0.006522689788794667,123,2000,unsw
unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,2024,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9224431954652448,0.9228490896863143,-0.0004058942210695138,123,2000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9463736116686738,0.9486520562915385,-0.0022784446228646393,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9463736116686738,0.9486441054462732,-0.0022704937775993583,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,7,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9463736116686738,0.9486441054462732,-0.0022704937775993583,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9352187751753316,0.9413075836129905,-0.00608880843765891,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9352187751753316,0.9398206552629106,-0.004601880087579002,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,42,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9352187751753316,0.9398206552629106,-0.004601880087579002,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9328566613703116,0.9351578865691099,-0.0023012251987982735,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9328566613703116,0.9350740993418445,-0.002217437971532843,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,123,999,unsw_dos_m2_centroid,all_quantum_maps,60,0.9328566613703116,0.9351868124460642,-0.002330151075752518,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,42,unsw_dos_m2_centroid,all_quantum_maps,60,0.9282045828072384,0.9299691739495516,-0.0017645911423131988,123,4000,unsw
unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,999,123,unsw_dos_m2_centroid,all_quantum_maps,60,0.9282045828072384,0.9298338321187289,-0.0016292493114905549,123,4000,unsw
