setting,qs,seed,group,regularization,selection,reference,budget_mode,quantum_ood,classical_ood,delta,ms,size,dataset
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,7,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9959016393442623,0.9918032786885246,0.004098360655737765,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,7,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9959016393442623,0.9918032786885246,0.004098360655737765,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,7,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9959016393442623,0.9918032786885246,0.004098360655737765,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,42,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.991701244813278,0.991701244813278,0.0,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,42,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.991701244813278,0.991701244813278,0.0,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,42,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.991701244813278,0.991701244813278,0.0,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9899014147621792,0.9918699186991872,-0.0019685039370079815,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9899014147621792,0.9918699186991872,-0.0019685039370079815,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9899014147621792,0.9918699186991872,-0.0019685039370079815,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.989770742882776,0.983402489626556,0.006368253256220036,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.989770742882776,0.983402489626556,0.006368253256220036,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.989770742882776,0.983402489626556,0.006368253256220036,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9922178988326849,0.9922178988326849,0.0,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9922178988326849,0.9922178988326849,0.0,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9922178988326849,0.9922178988326849,0.0,42,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9924242424242424,0.9886363636363636,0.0037878787878787845,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9924242424242424,0.9886363636363636,0.0037878787878787845,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9924242424242424,0.9886363636363636,0.0037878787878787845,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.994296577946768,0.9847908745247148,0.009505703422053147,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.994296577946768,0.9847908745247148,0.009505703422053147,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.994296577946768,0.9847908745247148,0.009505703422053147,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9832635983263598,0.9834399397233042,-0.00017634139694444606,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9832635983263598,0.9834399397233042,-0.00017634139694444606,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9832635983263598,0.9834399397233042,-0.00017634139694444606,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9873417721518988,0.9831223628691984,0.00421940928270037,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9873417721518988,0.9831223628691984,0.00421940928270037,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9873417721518988,0.9831223628691984,0.00421940928270037,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,42,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9897435897435898,0.9854166666666666,0.004326923076923173,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,123,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9897435897435898,0.9854166666666666,0.004326923076923173,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,999,toniot_scanning_natural_cur,fixed_c1,ood_test,customary,native,0.9897435897435898,0.9854166666666666,0.004326923076923173,999,1000,toniot
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9265251904487548,0.9246847192881378,0.0018404711606170299,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9265251904487548,0.9246847192881378,0.0018404711606170299,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9265251904487548,0.9246847192881378,0.0018404711606170299,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.940284178187404,0.9362519201228878,0.0040322580645161255,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.940284178187404,0.9362519201228878,0.0040322580645161255,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.940284178187404,0.9362519201228878,0.0040322580645161255,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.945218087234894,0.941376550620248,0.003841536614645924,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.945218087234894,0.941376550620248,0.003841536614645924,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.945218087234894,0.941376550620248,0.003841536614645924,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9363957597173144,0.9335542492387358,0.0028415104785786127,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9363957597173144,0.9335542492387358,0.0028415104785786127,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9363957597173144,0.9335542492387358,0.0028415104785786127,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9111197110423116,0.9125386996904024,-0.0014189886480907576,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9111197110423116,0.9125386996904024,-0.0014189886480907576,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9111197110423116,0.9125386996904024,-0.0014189886480907576,123,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9327731092436976,0.923529411764706,0.009243697478991564,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9327731092436976,0.923529411764706,0.009243697478991564,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9327731092436976,0.923529411764706,0.009243697478991564,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9145225294418844,0.908410138248848,0.006112391193036415,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9145225294418844,0.908410138248848,0.006112391193036415,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9145225294418844,0.908410138248848,0.006112391193036415,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.943059358537093,0.9431714464139884,-0.0001120878768954281,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.943059358537093,0.9431714464139884,-0.0001120878768954281,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.943059358537093,0.9431714464139884,-0.0001120878768954281,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9262639078664844,0.928980415121348,-0.0027165072548636093,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9262639078664844,0.928980415121348,-0.0027165072548636093,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9262639078664844,0.928980415121348,-0.0027165072548636093,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9201405114487826,0.9164504745484136,0.0036900369003690647,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9201405114487826,0.9164504745484136,0.0036900369003690647,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9201405114487826,0.9164504745484136,0.0036900369003690647,42,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9484988156968184,0.9324307022597784,0.016068113437039955,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9484988156968184,0.9324307022597784,0.016068113437039955,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9484988156968184,0.9324307022597784,0.016068113437039955,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9281108497735964,0.918054688875022,0.010056160898574418,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9281108497735964,0.918054688875022,0.010056160898574418,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9281108497735964,0.918054688875022,0.010056160898574418,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9533160489085206,0.9533160489085206,0.0,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9533160489085206,0.9533160489085206,0.0,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9533160489085206,0.9533160489085206,0.0,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9315336463223788,0.9213615023474178,0.010172143974961023,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9315336463223788,0.9213615023474178,0.010172143974961023,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.9315336463223788,0.9213615023474178,0.010172143974961023,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.941304347826087,0.9233494363929148,0.017954911433172183,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.941304347826087,0.9233494363929148,0.017954911433172183,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,fixed_c1,ood_test,customary,native,0.941304347826087,0.9233494363929148,0.017954911433172183,999,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8202259778503297,0.7911145253184815,0.029111452531848214,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8202259778503297,0.7911145253184815,0.029111452531848214,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8202259778503297,0.7911145253184815,0.029111452531848214,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8489012749055033,0.8252770837337433,0.023624191171759956,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8489012749055033,0.8252770837337433,0.023624191171759956,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8489012749055033,0.8252770837337433,0.023624191171759956,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.844801651437807,0.8202221119841258,0.0245795394536813,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.844801651437807,0.8202221119841258,0.0245795394536813,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.844801651437807,0.8202221119841258,0.0245795394536813,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8488422332815926,0.8312476996687523,0.017594533612840246,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8488422332815926,0.8312476996687523,0.017594533612840246,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8488422332815926,0.8312476996687523,0.017594533612840246,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8400614409830558,0.83210931374902,0.007952127234035822,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8400614409830558,0.83210931374902,0.007952127234035822,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8400614409830558,0.83210931374902,0.007952127234035822,123,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.7957617652296385,0.7721584562335077,0.023603308996130834,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.7957617652296385,0.7721584562335077,0.023603308996130834,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.7957617652296385,0.7721584562335077,0.023603308996130834,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8407051282051282,0.8280448717948719,0.012660256410256365,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8407051282051282,0.8280448717948719,0.012660256410256365,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,unsw_dos_natural_cur,fixed_c1,ood_test,customary,native,0.8407051282051282,0.8280448717948719,0.012660256410256365,42,1000,unsw
