run,group,dataset,shots,projection_condition,n_measurement_replicates,selected_c_median,selected_c_q025,selected_c_q975,id_val_bacc_median,id_val_bacc_q025,id_val_bacc_q975,id_test_bacc_median,id_test_bacc_q025,id_test_bacc_q975,ood_test_bacc_median,ood_test_bacc_q025,ood_test_bacc_q975,ood_difference_from_exact_median,ood_difference_from_exact_q025,ood_difference_from_exact_q975,absolute_ood_difference_median,absolute_ood_difference_q025,absolute_ood_difference_q975,train_effective_rank_ratio_median,train_effective_rank_ratio_q025,train_effective_rank_ratio_q975,kta_ood_difference_median,kta_ood_difference_q025,kta_ood_difference_q975,train_min_eig_before_psd_median,train_min_eig_before_psd_q025,train_min_eig_before_psd_q975,train_frac_negative_eig_median,train_frac_negative_eig_q025,train_frac_negative_eig_q975,train_fro_change_sampling_median,train_fro_change_sampling_q025,train_fro_change_sampling_q975,train_fro_change_projection_median,train_fro_change_projection_q025,train_fro_change_projection_q975,ood_fro_change_sampling_median,ood_fro_change_sampling_q025,ood_fro_change_sampling_q975,ood_fro_change_projection_median,ood_fro_change_projection_q025,ood_fro_change_projection_q975,condition_train_fro_change_from_sampled_median,condition_train_fro_change_from_sampled_q025,condition_train_fro_change_from_sampled_q975,condition_id_val_fro_change_from_sampled_median,condition_id_val_fro_change_from_sampled_q025,condition_id_val_fro_change_from_sampled_q975,condition_id_test_fro_change_from_sampled_median,condition_id_test_fro_change_from_sampled_q025,condition_id_test_fro_change_from_sampled_q975,condition_ood_test_fro_change_from_sampled_median,condition_ood_test_fro_change_from_sampled_q025,condition_ood_test_fro_change_from_sampled_q975,condition_ood_square_fro_change_from_sampled_median,condition_ood_square_fro_change_from_sampled_q025,condition_ood_square_fro_change_from_sampled_q975
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,8192,nystrom_psd,30,10.0,10.0,100.0,0.98002921005842,0.975996951993904,0.983966217932436,0.9838366240805264,0.97977158343012,0.9838366240805264,0.9762572293692624,0.9727737147342956,0.9783319181659432,0.0,-0.0034835146349668795,0.0020746887966806,0.0,0.0,0.0035880501129464297,1.0924015024099614,1.0918397501162427,1.0932812080981293,-0.01323216888813765,-0.18569951120366457,-0.009128651758426462,-0.08974442650588495,-0.09376312729955635,-0.0870349104888712,0.427,0.425,0.429,1.1345012718708194,1.1240292124885345,1.1413819812834634,0.7246427101480933,0.7191241471853071,0.7316923680274906,0.935098746952433,0.9281960807848108,0.9419127914624665,0.6085772274384263,0.6028298839057858,0.6143644021459145,0.7246427101480932,0.7191241471853073,0.7316923680274906,0.4070154457339229,0.4030793272236654,0.41192659051948866,0.4020791585301243,0.3977028530933651,0.40659840635497824,0.5042466203248048,0.4955101808178643,0.5165207451155774,25.322424300874893,20.728962405679017,207.6778731412882
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,8192,pre_psd,30,10.0,10.0,10.0,0.98002921005842,0.975996951993904,0.98002921005842,0.97977158343012,0.97977158343012,0.9838366240805264,0.9762572293692624,0.9743267274387606,0.9781877312997644,0.0,-0.0019305019305019,0.0019305019305019,0.0,0.0,0.0019305019305019,1.0924015024099614,1.0918397501162427,1.0932812080981293,-1.0505767957635914e-05,-3.581512457646596e-05,1.2116534888323428e-05,-0.08974442650588495,-0.09376312729955635,-0.0870349104888712,0.427,0.425,0.429,1.1345012718708194,1.1240292124885345,1.1413819812834634,0.7246427101480933,0.7191241471853071,0.7316923680274906,0.935098746952433,0.9281960807848108,0.9419127914624665,0.6085772274384263,0.6028298839057858,0.6143644021459145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,128,independent_square_psd,30,1.0,1.0,3.474999999999987,0.8648726666239015,0.8269877798447623,0.883779427801655,0.88777342998268,0.8393185900314325,0.9085709474629546,0.9034658218125959,0.8589133704557091,0.909010976702509,0.003024193548387,-0.04152825780849974,0.008569348438300041,0.00404825908858165,3.2002048131030136e-05,0.04152825780849961,2.7402578177523074,2.7339073810941836,2.7478739273667707,-0.00039413722389304996,-0.0007727638361679749,-8.409555011976788e-05,-1.5383516204021457,-1.5613599159573266,-1.5125169603826636,0.45,0.448,0.45127500000000004,22.364810003547074,22.304449069353954,22.44532495433401,14.768746344030033,14.7306746380065,14.83118741985915,10.051226720430652,9.993924157608266,10.12074951104091,6.328246752137609,6.274154356175664,6.368518403636035,14.768746344030033,14.7306746380065,14.83118741985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.328246752137609,6.274154356175664,6.368518403636035
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,128,nystrom_psd,30,1.0,1.0,3.474999999999987,0.8612483161203413,0.8381895888126243,0.8744988453396626,0.8919751106549489,0.8755861504907306,0.9077330168708705,0.898489503328213,0.879583493343574,0.9075404825908858,-0.0019521249359959,-0.02085813492063487,0.007098854326676892,0.0039522529441884,3.2002048131030136e-05,0.020858134920634826,2.7402578177523074,2.7339073810941836,2.7478739273667707,-0.11972452158834596,-0.25575679078665897,-0.06214001755340026,-1.5383516204021457,-1.5613599159573266,-1.5125169603826636,0.45,0.448,0.45127500000000004,22.364810003547074,22.304449069353954,22.44532495433401,14.768746344030033,14.7306746380065,14.83118741985915,10.051226720430652,9.993924157608266,10.12074951104091,6.328246752137609,6.274154356175664,6.368518403636035,14.768746344030033,14.7306746380065,14.83118741985915,7.761059669191374,7.720216985712386,7.808833027750889,7.928957557438047,7.898763012830424,7.982443068088315,11.09775777847507,11.071670418887702,11.124594900777124,197.3723625941347,120.32460421344881,7426.939356233651
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,128,pre_psd,30,1.0,0.1,1.0,0.8631567130669062,0.8477860991724934,0.8805247289755597,0.8912053370966708,0.8764617679132722,0.9009373596766951,0.8915770609318997,0.8565332181259601,0.9050107206861239,-0.0088645673323092,-0.0439084101382489,0.0045690924219149425,0.0088645673323092,7.84050179211848e-05,0.0439084101382489,2.7402578177523074,2.7339073810941836,2.7478739273667707,-0.00083609585100835,-0.0012165024219056874,-0.0005113537574694979,-1.5383516204021457,-1.5613599159573266,-1.5125169603826636,0.45,0.448,0.45127500000000004,22.364810003547074,22.304449069353954,22.44532495433401,14.768746344030033,14.7306746380065,14.83118741985915,10.051226720430652,9.993924157608266,10.12074951104091,6.328246752137609,6.274154356175664,6.368518403636035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,512,independent_square_psd,30,1.0,1.0,10.0,0.8635415998460453,0.7722280133427417,0.8698441208544487,0.8923599974340881,0.7837802296491115,0.9039162229777409,0.9045058883768562,0.8079413082437276,0.9130112327188942,0.00406426011264715,-0.0925003200204813,0.012569604454685069,0.008048515104966701,0.001432891705069125,0.09250032002048128,1.8448397890315429,1.841925737669116,1.8470693129209432,-6.240377003294273e-05,-0.00025776326556895,0.0001617232550384274,-0.7605338600215024,-0.7780283927437271,-0.752047983431404,0.437,0.436,0.438,11.17544517992382,11.154354476607711,11.200399290776966,7.24454804368429,7.218690170212315,7.264757157708188,5.0303325057487385,5.0034297822659495,5.05534666199031,3.066923386495362,3.0452854922958585,3.085838394060189,7.24454804368429,7.218690170212315,7.264757157708188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066923386495362,3.0452854922958585,3.085838394060189
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,512,nystrom_psd,30,1.0,1.0,10.0,0.8637340432356149,0.8465937520046186,0.8825910898710629,0.8959843479376484,0.8467052088010777,0.9041952658926168,0.9005056323604711,0.8767905145929339,0.90847414234511,6.40040962621713e-05,-0.023651113671275,0.0080325140809012,0.0060323860727086506,5.520353302610748e-05,0.02365111367127497,1.8448397890315429,1.841925737669116,1.8470693129209432,-0.0743683620527304,-0.2597301646645593,-0.02275711326109123,-0.7605338600215024,-0.7780283927437271,-0.752047983431404,0.437,0.436,0.438,11.17544517992382,11.154354476607711,11.200399290776966,7.24454804368429,7.218690170212315,7.264757157708188,5.0303325057487385,5.0034297822659495,5.05534666199031,3.066923386495362,3.0452854922958585,3.085838394060189,7.24454804368429,7.218690170212315,7.264757157708187,3.872412127610647,3.848931238812332,3.9013916859291733,3.961233969617772,3.9326496935096027,3.9775770221094224,5.556390625457892,5.523979442068395,5.580688495169077,126.1619993679731,61.35603477516052,1641.5829772950715
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,512,pre_psd,30,1.0,0.7525000000000001,3.474999999999987,0.8614407595099108,0.8541535698248766,0.8748837321188018,0.8959843479376484,0.8824074668035153,0.9051390403489642,0.8985535074244753,0.8753384216589861,0.9075580837173579,-0.0018881208397337,-0.02510320660522278,0.0071164554531489696,0.0020481310803891,6.40040962621713e-05,0.025103206605222746,1.8448397890315429,1.841925737669116,1.8470693129209432,-0.00019172200724135,-0.00038229724193772997,3.60249245455065e-05,-0.7605338600215024,-0.7780283927437271,-0.752047983431404,0.437,0.436,0.438,11.17544517992382,11.154354476607711,11.200399290776966,7.24454804368429,7.218690170212315,7.264757157708188,5.0303325057487385,5.0034297822659495,5.05534666199031,3.066923386495362,3.0452854922958585,3.085838394060189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,2048,independent_square_psd,30,1.0,1.0,10.0,0.8656424401821797,0.8564981717877991,0.8770559368785682,0.896561678106357,0.8530766886907435,0.9041952658926168,0.9045058883768562,0.8759880632360472,0.9085061443932412,0.0040642601126472,-0.02445356502816174,0.0080645161290322,0.0060803891449052,0.0019865271377367873,0.024453565028161726,1.4170956987315915,1.4156595562206513,1.4183885465410297,-1.3761028585385082e-05,-0.000109563895641685,8.72794219574999e-05,-0.3787256814488589,-0.38798121137403385,-0.37369286531446133,0.423,0.421,0.424275,5.588810031661453,5.571950488278167,5.608181675303625,3.540965043978308,3.5289961970393824,3.5493478089321515,2.5184136520690106,2.501971950448412,2.5305864600709884,1.483407441660066,1.4708821794367368,1.4937035678839437,3.540965043978308,3.5289961970393824,3.5493478089321515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483407441660066,1.4708821794367368,1.4937035678839437
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,2048,nystrom_psd,30,1.0,1.0,10.0,0.8656424401821797,0.8567098595163256,0.8847632946308294,0.8967380845467958,0.8750288665084355,0.9128840849316826,0.9045058883768562,0.8883912570404506,0.9101166474654377,0.0040642601126472,-0.012050371223758304,0.00967501920122881,0.0040802611367127,0.0015024961597541945,0.01259840629800306,1.4170956987315915,1.4156595562206513,1.4183885465410297,-0.0211538279254607,-0.19472734128095226,-0.006978366812109678,-0.3787256814488589,-0.38798121137403385,-0.37369286531446133,0.423,0.421,0.424275,5.588810031661453,5.571950488278167,5.608181675303625,3.540965043978308,3.5289961970393824,3.5493478089321515,2.5184136520690106,2.501971950448412,2.5305864600709884,1.483407441660066,1.4708821794367368,1.4937035678839437,3.540965043978308,3.5289961970393824,3.5493478089321515,1.9348336722103054,1.9257876040308586,1.9422969452610694,1.9750345895890216,1.96527858581585,1.9841017635394596,2.7802602046838376,2.7638042734416968,2.7920679642858564,56.4211864051822,30.39299460169772,443.19873327464535
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,2048,pre_psd,30,1.0,1.0,10.0,0.8660112900121881,0.8525081788440567,0.8913753287574572,0.8982776316633523,0.8675019244338957,0.9041952658926168,0.9025217613927292,0.8892753136200717,0.909019777265745,0.0020801331285202,-0.01116631464413718,0.008578149001536094,0.0039202508960573,6.960445468515153e-05,0.011166314644137174,1.4170956987315915,1.4156595562206513,1.4183885465410297,-5.326902590718774e-05,-0.000147792862944545,4.951569645878087e-05,-0.3787256814488589,-0.38798121137403385,-0.37369286531446133,0.423,0.421,0.424275,5.588810031661453,5.571950488278167,5.608181675303625,3.540965043978308,3.5289961970393824,3.5493478089321515,2.5184136520690106,2.501971950448412,2.5305864600709884,1.483407441660066,1.4708821794367368,1.4937035678839437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,8192,independent_square_psd,30,1.0,1.0,10.0,0.8698441208544487,0.8609115401885945,0.8881591186092758,0.9003784719994868,0.881435627686189,0.9055535954839952,0.9064420122887866,0.9004152265745008,0.9095534114183308,0.00600038402457755,-2.640168970816091e-05,0.009111783154121809,0.00600038402457755,6.960445468515153e-05,0.009111783154121809,1.2097658846585349,1.2089004294484604,1.2104781444504409,5.375848476874001e-06,-4.54477757177843e-05,3.859763681050704e-05,-0.18723991404281692,-0.19209930623661492,-0.18492926136773727,0.408,0.406725,0.409,2.7938568553322787,2.7846057433793616,2.8040878346786324,1.7273380152807318,1.7188284013101953,1.7348792578674257,1.2579882861038594,1.2514741269849994,1.2670222232862185,0.7140667581042033,0.7106085708899774,0.7213703192714391,1.7273380152807318,1.7188284013101953,1.7348792578674257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140667581042033,0.7106085708899774,0.7213703192714391
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,8192,nystrom_psd,30,1.0,1.0,10.0,0.8698441208544487,0.8598619218679838,0.8832927063955353,0.9003784719994868,0.8820322021938547,0.905250497145423,0.9045218894009217,0.9017929147465439,0.9129704301075268,0.0040802611367127,0.0013512864823348354,0.012528801843317918,0.0040802611367127,0.00138648873527903,0.012528801843317918,1.2097658846585349,1.2089004294484604,1.2104781444504409,-0.01401588956007075,-0.22450444602919575,-0.0020442548337975463,-0.18723991404281692,-0.19209930623661492,-0.18492926136773727,0.408,0.406725,0.409,2.7938568553322787,2.7846057433793616,2.8040878346786324,1.7273380152807318,1.7188284013101953,1.7348792578674257,1.2579882861038594,1.2514741269849994,1.2670222232862185,0.7140667581042033,0.7106085708899774,0.7213703192714391,1.7273380152807318,1.7188284013101953,1.7348792578674257,0.9680206922910626,0.9605245723985932,0.9726261296089843,0.9868574131316623,0.9823028523768734,0.9916293893579773,1.3966552621395278,1.3907815450655976,1.400711662185149,44.23334416273636,14.924117316362075,676.8902819217383
unsw_dos__m2_centroid__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_m2_centroid,unsw,8192,pre_psd,30,1.0,1.0,10.0,0.8698441208544487,0.8610173840528578,0.8742206042722432,0.9003784719994868,0.8805600102636474,0.9041952658926168,0.9045058883768562,0.8999511968766001,0.9129008256528417,0.0040642601126472,-0.0004904313876087982,0.012459197388632774,0.0040642601126472,8.720558115724863e-05,0.012459197388632774,1.2097658846585349,1.2089004294484604,1.2104781444504409,-7.336625288706378e-06,-5.8086207125471186e-05,2.4124067204153715e-05,-0.18723991404281692,-0.19209930623661492,-0.18492926136773727,0.408,0.406725,0.409,2.7938568553322787,2.7846057433793616,2.8040878346786324,1.7273380152807318,1.7188284013101953,1.7348792578674257,1.2579882861038594,1.2514741269849994,1.2670222232862185,0.7140667581042033,0.7106085708899774,0.7213703192714391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,128,independent_square_psd,30,1.0,0.1,1.0,0.8764153944020356,0.8548401717557251,0.8933516221374046,0.9116192630898514,0.891076276664512,0.9229678409825469,0.831650641025641,0.7747475961538461,0.8427163461538462,-0.0040865384615384505,-0.060989583333333285,0.00697916666666662,0.007051282051282,0.0004366987179486175,0.06098958333333328,2.8944212186823175,2.8911247881108024,2.899871669176636,-0.0005088595984606,-0.0008875050980602825,-0.00013184122234294993,-1.4981862532294512,-1.516111949017734,-1.4803983908477563,0.463,0.461725,0.464,24.03119471195841,23.992973382068268,24.07331530010261,15.695886672069493,15.66624732654019,15.730113491498802,12.179809580337697,12.125799762231948,12.234208140126453,7.679984214762538,7.6374920053263216,7.721995168005863,15.695886672069493,15.66624732654019,15.730113491498802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.679984214762538,7.6374920053263216,7.721995168005863
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,128,nystrom_psd,30,1.0,0.1,1.0,0.8732824427480916,0.8552162849872773,0.8922057888040712,0.916321913380737,0.9066233031674209,0.9237144473173885,0.8279647435897436,0.7741746794871796,0.8424078525641026,-0.007772435897435851,-0.06156249999999994,0.0066706730769230515,0.00801282051282055,0.0010616987179486227,0.06156249999999994,2.8944212186823175,2.8911247881108024,2.899871669176636,-0.20809898046983005,-0.3365458054218973,-0.08853319955164929,-1.4981862532294512,-1.516111949017734,-1.4803983908477563,0.463,0.461725,0.464,24.03119471195841,23.992973382068268,24.07331530010261,15.695886672069493,15.66624732654019,15.730113491498802,12.179809580337697,12.125799762231948,12.234208140126453,7.679984214762538,7.6374920053263216,7.721995168005863,15.695886672069493,15.66624732654019,15.730113491498802,8.576657275640992,8.52844239103283,8.604301619773821,8.456438395849052,8.411638217995351,8.514313379850211,11.768028196619083,11.71950498128584,11.807897264554482,293.9047876401238,117.01038279393161,2833.1758068750423
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,128,pre_psd,30,0.1,0.1,1.0,0.859382951653944,0.85,0.8928093193384223,0.916677440206852,0.895695701357466,0.9216790562378799,0.7794871794871795,0.7732371794871795,0.8397235576923077,-0.05625,-0.0625,0.0039863782051281,0.05625,0.00107772435897429,0.0625,2.8944212186823175,2.8911247881108024,2.899871669176636,-0.0015846528833124,-0.0020004116953560723,-0.0011851646349764877,-1.4981862532294512,-1.516111949017734,-1.4803983908477563,0.463,0.461725,0.464,24.03119471195841,23.992973382068268,24.07331530010261,15.695886672069493,15.66624732654019,15.730113491498802,12.179809580337697,12.125799762231948,12.234208140126453,7.679984214762538,7.6374920053263216,7.721995168005863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,512,independent_square_psd,30,1.0,0.1,3.474999999999987,0.8791825699745547,0.8454580152671756,0.8932585877862596,0.9184550743374272,0.8823852617970265,0.9247721396250809,0.8300480769230769,0.7571634615384616,0.8425120192307692,-0.00568910256410255,-0.0785737179487179,0.00677483974358971,0.0059294871794870994,0.0004366987179486175,0.07857371794871781,1.9324973166211037,1.9303033074765632,1.9353277622441902,-6.192964085988129e-05,-0.00020366176403043497,0.0001908305457106099,-0.7419486846792405,-0.7532631195665835,-0.7343993537804663,0.455,0.453,0.45627500000000004,12.025807793772309,11.993541112219345,12.045305914985816,7.701243888614995,7.683569832903642,7.726931795534927,6.0796613610891965,6.047912613095779,6.108732265954232,3.72736674410178,3.7036874295338356,3.7468595240233027,7.701243888614995,7.683569832903642,7.726931795534927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72736674410178,3.7036874295338356,3.7468595240233027
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,512,nystrom_psd,30,1.0,0.1,3.474999999999987,0.8772741730279898,0.8552162849872773,0.8857824427480916,0.9184550743374272,0.9006302521008404,0.9234566903684551,0.8290064102564103,0.7756690705128205,0.8402684294871795,-0.0067307692307692,-0.06006810897435893,0.004531249999999883,0.0067307692307692,0.0004807692307691,0.06006810897435893,1.9324973166211037,1.9303033074765632,1.9353277622441902,-0.14779158144473445,-0.34091546471636747,-0.043928403859668216,-0.7419486846792405,-0.7532631195665835,-0.7343993537804663,0.455,0.453,0.45627500000000004,12.025807793772309,11.993541112219345,12.045305914985816,7.701243888614995,7.683569832903642,7.726931795534927,6.0796613610891965,6.047912613095779,6.108732265954232,3.72736674410178,3.7036874295338356,3.7468595240233027,7.701243888614995,7.683569832903642,7.726931795534927,4.2905768413915055,4.271340946551861,4.3176780923434945,4.227580975734735,4.217308659166845,4.249064893795959,5.889148701701043,5.869230208571788,5.9166865067153775,186.3290030637407,70.70618413969532,2163.8255402931795
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,512,pre_psd,30,1.0,0.1,1.0,0.8751908396946565,0.8552162849872773,0.8908062977099236,0.9184550743374272,0.9092517776341305,0.9236166774402069,0.8278044871794872,0.7777684294871795,0.8409134615384615,-0.00793269230769225,-0.05796875,0.005176282051281872,0.00793269230769225,0.0003205128205128,0.05796874999999999,1.9324973166211037,1.9303033074765632,1.9353277622441902,-0.00042652147695665,-0.0005928561853434775,-0.00018249902781067263,-0.7419486846792405,-0.7532631195665835,-0.7343993537804663,0.455,0.453,0.45627500000000004,12.025807793772309,11.993541112219345,12.045305914985816,7.701243888614995,7.683569832903642,7.726931795534927,6.0796613610891965,6.047912613095779,6.108732265954232,3.72736674410178,3.7036874295338356,3.7468595240233027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,2048,independent_square_psd,30,1.0,0.1,10.0,0.8732824427480916,0.8524610368956743,0.886578403307888,0.9184550743374272,0.8598537491919845,0.9223989980607629,0.8301282051282051,0.7789142628205128,0.8383453525641026,-0.0056089743589744,-0.05682291666666666,0.002608173076922982,0.0056089743589744,0.001177884615384585,0.056822916666666654,1.4655350497363437,1.464120332324027,1.4664815016798862,2.3467230464535582e-05,-0.00011228609430791021,0.000110174552746255,-0.3669544057709163,-0.37308913600418897,-0.3631396204222306,0.445,0.444,0.447,6.010580518777785,5.992974976562673,6.020968433656411,3.771135932265,3.7600582322778378,3.78098632493621,3.03861294549199,3.025576043695282,3.0570825182117543,1.80519783106464,1.7955924831741223,1.8174965689369773,3.771135932265,3.7600582322778378,3.78098632493621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80519783106464,1.7955924831741223,1.8174965689369773
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,2048,nystrom_psd,30,1.0,0.1,10.0,0.8732824427480916,0.8552162849872773,0.8882053117048345,0.920523594053006,0.8916919844861021,0.9223012281835812,0.8301282051282051,0.7794871794871795,0.8377003205128205,-0.0056089743589744,-0.05625,0.0019631410256409757,0.0056089743589744,0.00133814102564094,0.05625,1.4655350497363437,1.464120332324027,1.4664815016798862,-0.037026601007013,-0.31614346411456573,-0.01083860168696125,-0.3669544057709163,-0.37308913600418897,-0.3631396204222306,0.445,0.444,0.447,6.010580518777785,5.992974976562673,6.020968433656411,3.771135932265,3.7600582322778378,3.78098632493621,3.03861294549199,3.025576043695282,3.0570825182117543,1.80519783106464,1.7955924831741223,1.8174965689369773,3.7711359322650004,3.760058232277837,3.78098632493621,2.156634483652293,2.1491808946390822,2.167376600125737,2.122128973376708,2.1149767158222743,2.132570584056063,2.9541275025307563,2.944024050710196,2.96815019490518,64.9411580484765,34.282153517492695,1557.3074887003097
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,2048,pre_psd,30,1.0,0.1,10.0,0.8745069974554708,0.8582371183206107,0.8864821882951653,0.9194893341952166,0.8952803813833226,0.9226567550096962,0.8260416666666667,0.7774038461538462,0.8399919871794872,-0.0096955128205128,-0.0583333333333333,0.004254807692307619,0.0096955128205128,0.0029527243589743428,0.0583333333333333,1.4655350497363437,1.464120332324027,1.4664815016798862,-0.00011053640318145,-0.0002383107998445475,-1.529689457866747e-05,-0.3669544057709163,-0.37308913600418897,-0.3631396204222306,0.445,0.444,0.447,6.010580518777785,5.992974976562673,6.020968433656411,3.771135932265,3.7600582322778378,3.78098632493621,3.03861294549199,3.025576043695282,3.0570825182117543,1.80519783106464,1.7955924831741223,1.8174965689369773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,8192,independent_square_psd,30,1.0,0.1,10.0,0.8732824427480916,0.859382951653944,0.9115784033078881,0.9184550743374272,0.8740917905623788,0.9223012281835812,0.8299679487179488,0.7794871794871795,0.8372035256410255,-0.0057692307692307,-0.05625,0.00146634615384611,0.00673076923076915,0.0029527243589743428,0.05625,1.2372446105147583,1.2365355459040435,1.2378916343673416,3.333204021216396e-05,-2.3634737551228578e-05,8.793872913868997e-05,-0.18056876141738284,-0.18480964817600312,-0.17961781024283766,0.436,0.435,0.438,3.00560811916357,2.9976456262846662,3.011352609584825,1.8467548841328911,1.8410022006465359,1.852037273439791,1.5216497249047185,1.5160003059439437,1.5286527327015196,0.876517556559351,0.8703065697727557,0.8803424000447809,1.8467548841328911,1.8410022006465359,1.852037273439791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876517556559351,0.8703065697727557,0.8803424000447809
unsw_dos__natural_cur__ms42__q1000_id500_ood500__qs42__s42,unsw_dos_natural_cur,unsw,8192,nystrom_psd,30,1.0,0.1,10.0,0.8732824427480916,0.859382951653944,0.9105287849872774,0.920523594053006,0.8942226890756303,0.9223012281835812,0.8301282051282051,0.7794871794871795,0.8479166666666667,-0.0056089743589744,-0.05625,0.012179487179487076,0.00625,0.00167467948717948,0.05625,1.2372446105147583,1.2365355459040435,1.2378916343673416,-0.01575251356086295,-0.2609465947454568,-0.0030374890437017688,-0.18056876141738284,-0.18480964817600312,-0.17961781024283766,0.436,0.435,0.438,3.00560811916357,2.9976456262846662,3.011352609584825,1.8467548841328911,1.8410022006465359,1.852037273439791,1.5216497249047185,1.5160003059439437,1.5286527327015196,0.876517556559351,0.8703065697727557,0.8803424000447809,1.8467548841328911,1.8410022006465359,1.8520372734397912,1.087174222192479,1.0802766549718659,1.0932632800745152,1.0674988353967394,1.0618495293086312,1.0727233222908739,1.487157601480774,1.4818419948579815,1.4930824283661062,40.88218134045948,15.267373172057773,457.88173240892655
