group,setting,model,scheme,budget,delta_median,delta_p2.5,delta_p97.5,frac_lt0
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,svc,uniform,60,-0.00897730847680056,-0.012697786554829893,-0.004049096302839884,1.0
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,svc,uniform,60,-0.012626603800858116,-0.015250505414064475,-0.009218748565580286,1.0
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,svc,uniform,60,-0.011371133406065326,-0.0139613640614904,-0.00732214165812052,1.0
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,svc,uniform,60,-0.017321614671408136,-0.021410235666503907,-0.00990516470177871,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,svc,uniform,60,-0.004616764863787148,-0.007038497722684611,0.0001297487048983856,0.972
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,svc,uniform,60,-0.005450308492152056,-0.008073339652197475,-0.0014463879482711913,0.9958
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,svc,uniform,60,-0.02066728571716636,-0.024447327088826576,-0.01598988512743873,1.0
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,svc,uniform,60,-0.009856916369152091,-0.013781979246348497,-0.0031540954051848535,0.9992
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.0073018992205809985,-0.00915218836664855,-0.004169043912935377,1.0
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.009083817268362715,-0.012697786554829893,-0.004169643392865256,0.9998
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.012725114392302839,-0.015250505414064475,-0.00933312460992743,1.0
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.011467420047738042,-0.0139613640614904,-0.007550625492665132,1.0
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,svc,kernel_stratified,60,-0.017321614671408136,-0.021410235666503907,-0.009974814776108176,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.00472879263552517,-0.007038497722684611,8.180900708412544e-06,0.9746
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.005477714056546068,-0.008064684587439142,-0.001627009860170721,0.9988
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,svc,kernel_stratified,60,-0.020842229140754287,-0.024447327088826576,-0.01624729053318009,1.0
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.009909723973447138,-0.013781979246348497,-0.0032591602463625594,0.9998
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.007369541075579189,-0.00915218836664855,-0.004318413699060164,1.0
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,svc,kernel_blocked,60,-0.008568783131032154,-0.012697786554829893,-0.003378419949677826,0.9994
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.01249519007177935,-0.014878137668815405,-0.008972868513836496,1.0
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.011089182209586879,-0.013559933915075484,-0.005711659166556405,1.0
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,svc,kernel_blocked,60,-0.01749295447407162,-0.021410235666503907,-0.01094167485922759,1.0
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.004619684532611412,-0.007038497722684611,0.00031464030981611643,0.968
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.00519742551925606,-0.008073339652197475,-0.0010336855911795592,0.9932
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.020663993351007548,-0.024004063258834973,-0.012536830825825351,1.0
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.009850886968253536,-0.013781979246348497,-0.0031121102277783972,0.9986
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.0072011273076649784,-0.00915218836664855,-0.003621223546201424,1.0
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,svc,uniform,60,-0.003578827734868284,-0.00502856793629225,-0.0009520611241755011,0.9964
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,svc,uniform,60,-0.009533822485524035,-0.010694116698479195,-0.0036182837366930017,1.0
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,svc,uniform,60,-0.008779573912410799,-0.012083653045913745,-0.0026844055656555232,0.9994
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,svc,uniform,60,-0.006423026984665237,-0.00869452719705921,-0.0032282374160654353,1.0
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,svc,uniform,60,-0.009561974448370814,-0.010714518066759715,-0.004749063205256572,0.9994
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,svc,uniform,60,-0.0096563288436049,-0.011662682241015299,-0.001087148161620033,0.9862
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,svc,uniform,60,-0.003273703443835485,-0.005598242378261675,0.0006765115771607418,0.9462
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,svc,uniform,60,-0.005897058211456252,-0.007513631305840707,-0.0008702808552508028,0.986
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.015104768122433776,-0.015104768122433776,-0.00028475090865405815,0.9798
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.00366976133585728,-0.00502856793629225,-0.0009600918841293771,0.9974
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.009533822485524035,-0.010694116698479195,-0.004400753301587401,1.0
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.008779573912410799,-0.012083653045913745,-0.0032867154651617806,1.0
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,svc,kernel_stratified,60,-0.006507061560484972,-0.00869452719705921,-0.0033475056583254607,0.9996
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.00951485462173629,-0.010714518066759715,-0.006186664786480334,1.0
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.0096563288436049,-0.011662682241015299,-0.0019077474074913336,0.9926
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,svc,kernel_stratified,60,-0.003273703443835485,-0.005598242378261675,0.00047856557299402687,0.9544
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.005734858147849575,-0.007468690371069342,-0.0018931862583929412,0.9978
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.015104768122433776,-0.015104768122433776,-0.000726876722543901,0.9826
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,svc,kernel_blocked,60,-0.0034066950897049253,-0.00487487941170206,-0.00010047223374098913,0.978
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.009890139896926331,-0.010694116698479195,0.0012398983636113952,0.9396
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.011458147745830205,-0.012083653045913745,0.000710427903325761,0.9642
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,svc,kernel_blocked,60,-0.006005967877538265,-0.008675316131485533,-0.0005039013492681432,0.989
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.010483284769165047,-0.010714518066759715,0.003821617132934607,0.8078
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.00960348232481767,-0.011662682241015299,0.0035560635992570866,0.9006
ember_m2,m2_hist_byteent__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.0033227597902515393,-0.005598242378261675,0.003229281282130181,0.8824
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.007226937731620642,-0.007513631305840707,0.004631559567839116,0.7736
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.015104768122433776,-0.015104768122433776,0.004733513174569159,0.8754
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,svc,uniform,60,-0.0020461008615385023,-0.003996939486308415,0.00022069944773604782,0.9594
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,svc,uniform,60,0.0036125473308247225,0.003260209198583053,0.0042963292366499095,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,svc,uniform,60,0.003007842852789544,0.002626557746791214,0.0042902675740427885,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,svc,uniform,60,0.0005871555290303254,-0.00026390830075695426,0.005112620372646148,0.11
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,svc,uniform,60,0.001709441074760898,0.0010791345092026061,0.0032255232070106388,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,svc,uniform,60,0.0012801890840832275,0.0005330259515988756,0.002774099436634203,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,svc,uniform,60,0.0023730295980244343,0.0004254278590507532,0.005098225843406448,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,svc,uniform,60,0.0007069907027160705,8.580763499022037e-05,0.0015255528647318461,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,svc,uniform,60,0.0029017958518942066,0.0022469887138690803,0.004483712376100814,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.0020412388269396287,-0.003996939486308415,0.00012827803798531878,0.9624
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,0.0036121033450392526,0.003260209198583053,0.0042259744326813165,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,0.0029930892675186227,0.002626557746791214,0.0041526441326735775,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_stratified,60,0.0005809432550467619,-0.00026390830075695426,0.004735261882079849,0.0808
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,0.0016341861098073673,0.0010791345092026061,0.002927469457982168,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,0.0012667468688061234,0.0005464681668760907,0.00258776900543245,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,svc,kernel_stratified,60,0.0023490715052192357,0.0004254278590507532,0.004608402434696969,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,0.0007222987160582228,8.580763499022037e-05,0.0014737240033479981,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,0.002867626050387928,0.0022746035392985364,0.004312976417309042,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_blocked,60,-0.0020541629473384004,-0.003996939486308415,0.0009395885799295955,0.8976
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,0.003731599259184315,0.003260209198583053,0.005148467351801522,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,0.003688399039842416,0.002626557746791214,0.005775359153269766,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_blocked,60,0.0009680530387931041,-0.00026390830075695426,0.006779864920269607,0.1952
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,0.0018405749379427627,0.0010791345092026061,0.004452470214967086,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,0.0010970808035484225,0.0005330259515988756,0.003500762361349663,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q1000_id500_ood500,svc,kernel_blocked,60,0.002209071455573919,0.0004254278590507532,0.007045081860870384,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,0.0006317942859981329,8.580763499022037e-05,0.0020304837830493554,0.0
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,0.002851036101232385,0.0022469887138690803,0.005263490233114787,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,uniform,60,-0.0003937616959672763,-0.0003937616959672763,1.7760937777389074e-05,0.8468
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,uniform,60,6.494909157361839e-05,4.8119404004842714e-05,0.00046021990285516345,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,uniform,60,0.0003145506897427319,9.704059486148608e-05,0.0007614227573551346,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,uniform,60,-0.001180198539796229,-0.002003306364439572,-0.00037330911838340253,0.9966
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,uniform,60,0.0006045432538115403,0.00040129122129106687,0.0010050339451088686,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,uniform,60,-0.0005080250004552145,-0.0006244489493029137,0.0003318878430984551,0.9446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,uniform,60,-0.0012118073230297233,-0.0016337482512998047,0.0008044762018746265,0.882
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,uniform,60,-0.0022156719625350263,-0.0026071571595007725,-0.0005997029840176115,0.9986
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.0007700055606052469,-0.0008206831295427541,-0.00045147474853829455,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.0003937616959672763,-0.0003937616959672763,1.7760937777389074e-05,0.8798
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,6.494909157361839e-05,4.8119404004842714e-05,0.0004315554819545042,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,0.0003145506897427319,9.704059486148608e-05,0.0006491132757857621,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,kernel_stratified,60,-0.0011819476651211414,-0.002003306364439572,-0.00037330911838340253,0.997
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_stratified,60,0.0006029707504787707,0.00040129122129106687,0.0008133963841467917,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.0005080250004552145,-0.0006244489493029137,-0.00021155740429623648,0.9998
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,kernel_stratified,60,-0.0012118073230297233,-0.0016337482512998047,0.0007403736377719072,0.8992
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.0022156719625350263,-0.0026071571595007725,-0.0007843682369421678,0.9996
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.0007700055606052469,-0.0008206831295427541,-0.00047366182060837314,0.9992
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,kernel_blocked,60,-0.0003937616959672763,-0.0003937616959672763,0.0007798113930459483,0.7108
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,kernel_blocked,60,0.00024229416128651593,4.8119404004842714e-05,0.0020421989778098837,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,kernel_blocked,60,0.0003161154654381937,9.704059486148608e-05,0.0016315292456086095,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,kernel_blocked,60,-0.0011785325395297086,-0.002003306364439572,-0.0003682074246210698,0.9954
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,kernel_blocked,60,0.0006045432538115403,0.00040129122129106687,0.0012238524432905962,0.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.0004035710480698729,-0.0006244489493029137,0.0005603246644262738,0.5164
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,kernel_blocked,60,-0.000831579186147624,-0.0016337482512998047,0.0011847043387568368,0.7852
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,kernel_blocked,60,-0.0022275398022716386,-0.0026071571595007725,0.0003890090991904849,0.955
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,kernel_blocked,60,-0.0007769258389982436,-0.0008206831295427541,-0.00030768182036799985,0.9914
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,svc,uniform,60,-0.0030498567456380687,-0.0041099274170161015,-0.00043343084043476947,0.9872
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,svc,uniform,60,-0.0038810215614430987,-0.004720144469177678,-0.0023172366820324608,1.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,svc,uniform,60,-0.001697868661272195,-0.0022494958256013,-0.0005651450164002592,0.998
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,svc,uniform,60,-0.004230846202234573,-0.006081260617695428,-0.001064734682184043,0.9908
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,svc,uniform,60,-0.0036674941850550757,-0.004394852542289218,-0.0023322686951132553,1.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,svc,uniform,60,-0.004440731492527217,-0.005147763107486214,-0.002971765212374292,1.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,svc,uniform,60,-0.009768481170904897,-0.01301673133764536,-0.00409964461662482,1.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,svc,uniform,60,-0.0026966770501420934,-0.004376393948190227,-0.0006977213832799872,0.9964
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,svc,uniform,60,-0.0004907996502966361,-0.0013634403371564074,0.0008202621109783476,0.7788
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,svc,kernel_stratified,60,-0.003113860841900018,-0.0041099274170161015,-0.00038711572363535205,0.987
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,svc,kernel_stratified,60,-0.003950095173128942,-0.004720144469177678,-0.0023807264099922065,0.9998
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,svc,kernel_stratified,60,-0.0016721864583322255,-0.0022494958256013,-0.0006064390809829021,0.9984
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,svc,kernel_stratified,60,-0.004358855569102982,-0.006081260617695428,-0.0014707577808232787,0.9928
