group,setting,qs,seed,model,p1_ood_quantum,p1_ood_classical,delta
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,42,gpc,0.7771665918275708,0.7772147026749632,-4.8110847392424105e-05
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,123,gpc,0.7771665918275708,0.7772147026749632,-4.8110847392424105e-05
ember_m1,m1_hist_byteent__ms123__q1000_id500_ood500,2024,999,gpc,0.7771665918275708,0.7772147026749632,-4.8110847392424105e-05
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,42,gpc,0.7919360729494018,0.7969830509835085,-0.005046978034106697
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,123,gpc,0.7919360729494018,0.7969830509835085,-0.005046978034106697
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,7,999,gpc,0.7919360729494018,0.7969830509835085,-0.005046978034106697
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,42,gpc,0.7912499399913587,0.781056472131987,0.010193467859371697
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,123,gpc,0.7912499399913587,0.781056472131987,0.010193467859371697
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,42,999,gpc,0.7912499399913587,0.781056472131987,0.010193467859371697
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,42,gpc,0.7681368772470467,0.7728396250642013,-0.004702747817154629
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,123,gpc,0.7681368772470467,0.7728396250642013,-0.004702747817154629
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,123,999,gpc,0.7681368772470467,0.7728396250642013,-0.004702747817154629
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,42,gpc,0.7658722531872637,0.7788615542315331,-0.01298930104426943
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,123,gpc,0.7658722531872637,0.7788615542315331,-0.01298930104426943
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,999,999,gpc,0.7658722531872637,0.7788615542315331,-0.01298930104426943
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,42,gpc,0.8189820819522506,0.8206273718595378,-0.001645289907287184
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,123,gpc,0.8189820819522506,0.8206273718595378,-0.001645289907287184
ember_m1,m1_hist_byteent__ms123__q2000_id1000_ood1000,2024,999,gpc,0.8189820819522506,0.8206273718595378,-0.001645289907287184
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,42,gpc,0.7550662786858282,0.7715935946061925,-0.01652731592036427
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,123,gpc,0.7550662786858282,0.7715935946061925,-0.01652731592036427
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,7,999,gpc,0.7550662786858282,0.7715935946061925,-0.01652731592036427
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,42,gpc,0.7881076576437545,0.7839871600975339,0.0041204975462205695
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,123,gpc,0.7881076576437545,0.7839871600975339,0.0041204975462205695
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,42,999,gpc,0.7881076576437545,0.7839871600975339,0.0041204975462205695
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,42,gpc,0.7780965039720564,0.7816512627121264,-0.003554758740069941
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,123,gpc,0.7780965039720564,0.7816512627121264,-0.003554758740069941
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,123,999,gpc,0.7780965039720564,0.7828506074000804,-0.004754103428023959
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,42,gpc,0.7435697184394212,0.7475906894733657,-0.004020971033944498
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,123,gpc,0.7435697184394212,0.7475906894733657,-0.004020971033944498
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,999,999,gpc,0.7435697184394212,0.7475906894733657,-0.004020971033944498
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,42,gpc,0.7879691119691119,0.7929884169884169,-0.0050193050193050315
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,123,gpc,0.7879691119691119,0.7929884169884169,-0.0050193050193050315
ember_m1,m1_hist_byteent__ms123__q4000_id1800_ood1800,2024,999,gpc,0.7879691119691119,0.7929884169884169,-0.0050193050193050315
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,42,gpc,0.7909618985133859,0.7874893984733802,0.003472500040005766
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,123,gpc,0.7909618985133859,0.7874893984733802,0.003472500040005766
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,7,999,gpc,0.7909618985133859,0.7874893984733802,0.003472500040005766
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,42,gpc,0.7799052254098361,0.7789126536885246,0.0009925717213115082
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,123,gpc,0.7799052254098361,0.7789126536885246,0.0009925717213115082
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,42,999,gpc,0.7799052254098361,0.7789126536885246,0.0009925717213115082
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,42,gpc,0.7769451249779827,0.7738386895325935,0.003106435445389244
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,123,gpc,0.7769451249779827,0.7738386895325935,0.003106435445389244
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,123,999,gpc,0.7769451249779827,0.7738386895325935,0.003106435445389244
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,42,gpc,0.7853230928770497,0.7988366063905632,-0.013513513513513487
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,123,gpc,0.7853230928770497,0.7988366063905632,-0.013513513513513487
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,999,999,gpc,0.7853230928770497,0.7988366063905632,-0.013513513513513487
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,42,gpc,0.7722592853935467,0.7663256142151518,0.005933671178394939
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,123,gpc,0.7722592853935467,0.7663256142151518,0.005933671178394939
ember_m1,m1_hist_byteent__ms42__q1000_id500_ood500,2024,999,gpc,0.7722592853935467,0.7663256142151518,0.005933671178394939
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,42,gpc,0.7701226927383719,0.7666630545153897,0.00345963822298212
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,123,gpc,0.7701226927383719,0.7666630545153897,0.00345963822298212
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,7,999,gpc,0.7701226927383719,0.7666630545153897,0.00345963822298212
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,42,gpc,0.7743115008561233,0.7647901297786881,0.009521371077435226
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,123,gpc,0.7743115008561233,0.7647901297786881,0.009521371077435226
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,42,999,gpc,0.7743115008561233,0.7647901297786881,0.009521371077435226
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,42,gpc,0.7628081664098614,0.7651354648176683,-0.002327298407806877
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,123,gpc,0.7628081664098614,0.7651354648176683,-0.002327298407806877
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,123,999,gpc,0.7628081664098614,0.7651354648176683,-0.002327298407806877
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,42,gpc,0.7677862130821962,0.781103850342751,-0.013317637260554793
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,123,gpc,0.7677862130821962,0.781103850342751,-0.013317637260554793
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,999,999,gpc,0.7677862130821962,0.781103850342751,-0.013317637260554793
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,gpc,0.8077212534627147,0.8091223519239084,-0.0014010984611936284
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,gpc,0.8077212534627147,0.8091223519239084,-0.0014010984611936284
ember_m1,m1_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,gpc,0.8077212534627147,0.8091223519239084,-0.0014010984611936284
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,42,gpc,0.7712745368406604,0.7598849166059674,0.011389620234693032
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,123,gpc,0.7712745368406604,0.7604185345355298,0.010856002305130619
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,7,999,gpc,0.7712745368406604,0.7598849166059674,0.011389620234693032
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,42,42,gpc,0.7755578875891231,0.7774314022037717,-0.0018735146146485748
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,42,123,gpc,0.7755578875891231,0.7774314022037717,-0.0018735146146485748
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,42,999,gpc,0.7755578875891231,0.7774314022037717,-0.0018735146146485748
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,123,42,gpc,0.777255726252666,0.7679638960155791,0.009291830237086907
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,123,123,gpc,0.777255726252666,0.7679638960155791,0.009291830237086907
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,123,999,gpc,0.777255726252666,0.7679638960155791,0.009291830237086907
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,999,42,gpc,0.7715769886612691,0.7675529307464448,0.004024057914824297
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,999,123,gpc,0.7715769886612691,0.7675529307464448,0.004024057914824297
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,999,999,gpc,0.7715769886612691,0.7648086936443592,0.006768295016909898
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,42,gpc,0.7795521235521236,0.7944092664092665,-0.014857142857142902
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,123,gpc,0.7795521235521236,0.7932972972972973,-0.0137451737451737
ember_m1,m1_hist_byteent__ms42__q4000_id1800_ood1800,2024,999,gpc,0.7795521235521236,0.7944401544401545,-0.014888030888030923
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,7,42,gpc,0.7757277047894897,0.8032036613272311,-0.027475956537741375
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,7,123,gpc,0.7757277047894897,0.8032036613272311,-0.027475956537741375
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,7,999,gpc,0.7757277047894897,0.8032036613272311,-0.027475956537741375
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,42,42,gpc,0.7873014856557377,0.794249487704918,-0.006948002049180335
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,42,123,gpc,0.7873014856557377,0.794249487704918,-0.006948002049180335
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,42,999,gpc,0.7873014856557377,0.794249487704918,-0.006948002049180335
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,123,42,gpc,0.7739507774094891,0.7731661622712206,0.0007846151382685518
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,123,123,gpc,0.7739507774094891,0.7731661622712206,0.0007846151382685518
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,123,999,gpc,0.7739507774094891,0.7731661622712206,0.0007846151382685518
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,999,42,gpc,0.7325977056192884,0.7393868688832718,-0.006789163263983378
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,999,123,gpc,0.7307991444682093,0.7393868688832718,-0.008587724415062503
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,999,999,gpc,0.7325977056192884,0.7393868688832718,-0.006789163263983378
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,2024,42,gpc,0.7897876707935083,0.776044005388415,0.013743665405093308
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,2024,123,gpc,0.7897876707935083,0.776044005388415,0.013743665405093308
ember_m1,m1_hist_byteent__ms999__q1000_id500_ood500,2024,999,gpc,0.7897876707935083,0.776044005388415,0.013743665405093308
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,7,42,gpc,0.7871961277738311,0.7751415762625472,0.012054551511283873
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,7,123,gpc,0.7871961277738311,0.7751415762625472,0.012054551511283873
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,7,999,gpc,0.7871961277738311,0.7751415762625472,0.012054551511283873
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,42,42,gpc,0.7832727912819446,0.7722111984125715,0.011061592869373138
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,42,123,gpc,0.7832727912819446,0.7722111984125715,0.011061592869373138
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,42,999,gpc,0.7832727912819446,0.7722111984125715,0.011061592869373138
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,123,42,gpc,0.772919876733436,0.7677998202362609,0.005120056497175063
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,123,123,gpc,0.772919876733436,0.7677998202362609,0.005120056497175063
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,123,999,gpc,0.772919876733436,0.7677998202362609,0.005120056497175063
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,999,42,gpc,0.7876225254660773,0.8035908770581075,-0.01596835159203025
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,999,123,gpc,0.7876225254660773,0.8035908770581075,-0.01596835159203025
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,999,999,gpc,0.7876225254660773,0.8035908770581075,-0.01596835159203025
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,2024,42,gpc,0.7844870378376647,0.7779779347008053,0.006509103136859373
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,2024,123,gpc,0.7844870378376647,0.7779779347008053,0.006509103136859373
ember_m1,m1_hist_byteent__ms999__q2000_id1000_ood1000,2024,999,gpc,0.7844870378376647,0.7779779347008053,0.006509103136859373
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,7,42,gpc,0.7667607351189851,0.7701912244274582,-0.003430489308473117
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,7,123,gpc,0.7667607351189851,0.7701912244274582,-0.003430489308473117
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,7,999,gpc,0.7667607351189851,0.7701912244274582,-0.003430489308473117
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,42,gpc,0.7878483903824192,0.780851260841384,0.006997129541035152
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,123,gpc,0.7878483903824192,0.7803049476835705,0.007543442698848657
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,42,999,gpc,0.7878483903824192,0.7803049476835705,0.007543442698848657
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,42,gpc,0.770696423603598,0.7722852462056814,-0.001588822602083373
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,123,gpc,0.770696423603598,0.7715341102284319,-0.0008376866248338555
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,123,999,gpc,0.770696423603598,0.773354764922259,-0.0026583413186609395
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,42,gpc,0.76114641816864,0.7605321288735725,0.0006142892950675716
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,123,gpc,0.76114641816864,0.7605321288735725,0.0006142892950675716
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,999,999,gpc,0.76114641816864,0.7605321288735725,0.0006142892950675716
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,42,gpc,0.7816216216216216,0.7781930501930503,0.0034285714285713365
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,123,gpc,0.7816216216216216,0.7781930501930503,0.0034285714285713365
ember_m1,m1_hist_byteent__ms999__q4000_id1800_ood1800,2024,999,gpc,0.7816216216216216,0.7781930501930503,0.0034285714285713365
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,7,42,gpc,0.7543726296586708,0.742466915235794,0.0119057144228768
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,7,123,gpc,0.7543726296586708,0.742466915235794,0.0119057144228768
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,7,999,gpc,0.7543726296586708,0.742466915235794,0.0119057144228768
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,42,42,gpc,0.7878457991803278,0.7937051741803278,-0.005859375
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,42,123,gpc,0.7878457991803278,0.7937051741803278,-0.005859375
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,42,999,gpc,0.7878457991803278,0.7937051741803278,-0.005859375
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,123,42,gpc,0.7783702422699397,0.7966645850346672,-0.018294342764727523
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,123,123,gpc,0.7783702422699397,0.7966645850346672,-0.018294342764727523
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,123,999,gpc,0.7783702422699397,0.7966645850346672,-0.018294342764727523
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,999,42,gpc,0.8037785987426276,0.7889202151792081,0.014858383563419508
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,999,123,gpc,0.8037785987426276,0.7889202151792081,0.014858383563419508
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,999,999,gpc,0.8037785987426276,0.7889202151792081,0.014858383563419508
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,2024,42,gpc,0.773574315222272,0.7623163769324524,0.011257938289819691
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,2024,123,gpc,0.7749053820001284,0.7623163769324524,0.012589005067676018
ember_m2,m2_hist_byteent__ms123__q1000_id500_ood500,2024,999,gpc,0.773574315222272,0.7623163769324524,0.011257938289819691
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,7,42,gpc,0.7619973591160665,0.761024085022014,0.0009732740940524565
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,7,123,gpc,0.7619973591160665,0.761024085022014,0.0009732740940524565
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,7,999,gpc,0.7619973591160665,0.761024085022014,0.0009732740940524565
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,42,42,gpc,0.794138355923253,0.7744955273559393,0.019642828567313697
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,42,123,gpc,0.794138355923253,0.7744955273559393,0.019642828567313697
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,42,999,gpc,0.794138355923253,0.7744955273559393,0.019642828567313697
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,123,42,gpc,0.8012808166409862,0.7999646892655368,0.001316127375449394
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,123,123,gpc,0.8012808166409862,0.7999646892655368,0.001316127375449394
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,123,999,gpc,0.8012808166409862,0.7999646892655368,0.001316127375449394
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,999,42,gpc,0.7782128899993593,0.7694359023640207,0.008776987635338629
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,999,123,gpc,0.7782128899993593,0.7694359023640207,0.008776987635338629
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,999,999,gpc,0.7782128899993593,0.7694359023640207,0.008776987635338629
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,2024,42,gpc,0.8109718018926839,0.8057717250324254,0.0052000768602584735
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,2024,123,gpc,0.8109718018926839,0.8057717250324254,0.0052000768602584735
ember_m2,m2_hist_byteent__ms123__q2000_id1000_ood1000,2024,999,gpc,0.8109718018926839,0.8057717250324254,0.0052000768602584735
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,7,42,gpc,0.8050742551299666,0.7895832586185788,0.015490996511387745
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,7,123,gpc,0.8050742551299666,0.7895832586185788,0.015490996511387745
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,7,999,gpc,0.8050742551299666,0.7895832586185788,0.015490996511387745
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,42,42,gpc,0.8022716750516992,0.7968023704435322,0.005469304608166969
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,42,123,gpc,0.8022716750516992,0.7968023704435322,0.005469304608166969
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,42,999,gpc,0.8022716750516992,0.7968023704435322,0.005469304608166969
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,123,42,gpc,0.8112732218478563,0.7944483941763778,0.016824827671478526
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,123,123,gpc,0.8112732218478563,0.7944483941763778,0.016824827671478526
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,123,999,gpc,0.8112732218478563,0.7944483941763778,0.016824827671478526
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,999,42,gpc,0.8110285610566517,0.7970573381949649,0.013971222861686727
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,999,123,gpc,0.8110285610566517,0.7970573381949649,0.013971222861686727
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,999,999,gpc,0.8110285610566517,0.7970573381949649,0.013971222861686727
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,2024,42,gpc,0.781019305019305,0.7851583011583012,-0.004138996138996154
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,2024,123,gpc,0.7815907335907335,0.7856988416988417,-0.004108108108108244
ember_m2,m2_hist_byteent__ms123__q4000_id1800_ood1800,2024,999,gpc,0.7815907335907335,0.7856988416988417,-0.004108108108108244
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,7,42,gpc,0.7900417660143061,0.7880174745163304,0.002024291497975672
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,7,123,gpc,0.7900417660143061,0.7880174745163304,0.002024291497975672
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,7,999,gpc,0.7900417660143061,0.7880174745163304,0.002024291497975672
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,42,42,gpc,0.762391137295082,0.7663934426229508,-0.004002305327868827
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,42,123,gpc,0.762391137295082,0.7663934426229508,-0.004002305327868827
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,42,999,gpc,0.762391137295082,0.7663934426229508,-0.004002305327868827
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,123,42,gpc,0.784054698883925,0.7912763606667628,-0.007221661782837785
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,123,123,gpc,0.784054698883925,0.7912763606667628,-0.007221661782837785
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,123,999,gpc,0.784054698883925,0.7912763606667628,-0.007221661782837785
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,999,42,gpc,0.7561248298658371,0.7574696999157431,-0.0013448700499060218
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,999,123,gpc,0.7561248298658371,0.7574696999157431,-0.0013448700499060218
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,999,999,gpc,0.7561248298658371,0.7574696999157431,-0.0013448700499060218
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,2024,42,gpc,0.7718583616652768,0.7625088203220219,0.00934954134325483
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,2024,123,gpc,0.7718583616652768,0.7625088203220219,0.00934954134325483
ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500,2024,999,gpc,0.7718583616652768,0.7625088203220219,0.00934954134325483
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,7,42,gpc,0.7874008163461885,0.7691955739106354,0.018205242435553104
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,7,123,gpc,0.7874008163461885,0.7691955739106354,0.018205242435553104
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,7,999,gpc,0.7874008163461885,0.7691955739106354,0.018205242435553104
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,42,42,gpc,0.8071042230081131,0.7894376790257798,0.01766654398233336
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,42,123,gpc,0.8071042230081131,0.7894376790257798,0.01766654398233336
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,42,999,gpc,0.8071042230081131,0.7894376790257798,0.01766654398233336
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,123,42,gpc,0.7861774524910118,0.7682492295839753,0.01792822290703644
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,123,123,gpc,0.7861774524910118,0.7682492295839753,0.01792822290703644
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,123,999,gpc,0.7861774524910118,0.7682492295839753,0.01792822290703644
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,999,42,gpc,0.7922993144980459,0.7884313537061951,0.0038679607918508108
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,999,123,gpc,0.7922993144980459,0.7884313537061951,0.0038679607918508108
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,999,999,gpc,0.7922993144980459,0.7884313537061951,0.0038679607918508108
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,2024,42,gpc,0.7860202398680565,0.787029030760116,-0.001008790892059519
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,2024,123,gpc,0.7860202398680565,0.787029030760116,-0.001008790892059519
ember_m2,m2_hist_byteent__ms42__q2000_id1000_ood1000,2024,999,gpc,0.7860202398680565,0.787029030760116,-0.001008790892059519
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,7,42,gpc,0.7998598866479272,0.7829813598538765,0.016878526794050663
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,7,123,gpc,0.7998598866479272,0.7840943520592211,0.01576553458870611
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,7,999,gpc,0.7998598866479272,0.7830728725463159,0.01678701410161132
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,42,42,gpc,0.80330874409704,0.7862557486342171,0.017052995462822906
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,42,123,gpc,0.80330874409704,0.7862557486342171,0.017052995462822906
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,42,999,gpc,0.80330874409704,0.7862557486342171,0.017052995462822906
ember_m2,m2_hist_byteent__ms42__q4000_id1800_ood1800,123,42,gpc,0.8062563753825229,0.7969181787270873,0.009338196655435671
