group,setting,model,scheme,budget,delta_median,delta_p2.5,delta_p97.5,frac_lt0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.011960861787107313,-0.014510249407864162,-0.009258766581799693,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.01366861891790272,-0.01403134448874388,-0.013134971348619628,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,-0.004494597046324711,-0.005263827815555455,0.004102671098247468,0.9254
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.003174923855816414,-0.003376314358159771,0.0052235187630320645,0.9082
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.01214562815538478,-0.01240779190930652,-0.007985938887401622,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0049833075326768395,-0.00692976920100119,-0.003666470259145682,0.9862
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.005135219334486241,-0.005736169625232268,-0.00032039324022647975,0.9818
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.009046397970434605,-0.010117123365181668,-0.004349532812752854,1.0
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.00033794203904458087,-0.00046422702610771083,0.006742936654073439,0.3778
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.011198606341296657,-0.013349892949997888,-0.006523620557732812,0.9982
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.013371249425177645,-0.014269800803659138,-0.00758075393501878,1.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,uniform,20,0.07907367245592067,0.06689874886107372,0.12541748731737934,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,uniform,20,0.017149229728728344,-0.011744623051851866,0.03366889366080661,0.1994
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,uniform,20,-0.0007463459341898737,-0.0009816040014163363,0.02243751324921006,0.5168
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,uniform,20,0.0026853459127373913,-0.018470117659557417,0.028182610854035395,0.3562
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,uniform,20,0.02536627765254873,-0.0038876783984477248,0.03845455165063538,0.086
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,uniform,20,-0.023455257929633988,-0.029653446930776872,-0.004977054882629339,0.9846
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,uniform,20,0.07774223089040788,0.032846806834078826,0.1020119252594347,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,uniform,20,0.04539640472801332,0.006053324126838344,0.05884459962051147,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,uniform,20,-0.014410979529557055,-0.020253797149419883,0.016481237067377457,0.6962
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_stratified,20,0.07826722084301752,0.06735675840202837,0.12093718549816879,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.017149229728728344,-0.011270058652937287,0.032862688200725354,0.1562
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,20,-0.0007463459341898737,-0.0009816040014163363,0.02243751324921006,0.5218
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_stratified,20,0.0026853459127373913,-0.013269521291978226,0.01716212208848107,0.3844
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.024380179042687744,-0.0022732251983706986,0.03845455165063538,0.0752
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,20,-0.023455257929633988,-0.029653446930776872,-0.006765666334116571,1.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,20,0.07331920079108634,0.03164080242545264,0.08710936356646315,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.04539640472801332,0.006053324126838344,0.058836596419231,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,20,-0.014410979529557055,-0.020253797149419883,0.017245234106969876,0.7006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,20,0.08201071824197703,0.04259484255957924,0.16691670567594497,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.017024975555627986,-0.011744623051851866,0.0408233141880594,0.2942
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,20,0.0017310302464249583,-0.0009816040014163363,0.05159074352067439,0.4636
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,20,0.0026853459127373913,-0.018470117659557417,0.04519281596092961,0.4678
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.02536627765254873,-0.0038876783984477248,0.040285723331429324,0.122
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,20,-0.023455257929633988,-0.023455257929633988,0.02409979670274609,0.7556
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,20,0.08667458095776748,0.04285345511670202,0.14919761133790232,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.04539640472801332,0.006053324126838344,0.10299144497365498,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,20,-0.014410979529557055,-0.014410979529557055,0.012103945445552822,0.72
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,0.011061591025661732,-0.002677221101743621,0.0186387984426184,0.0468
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.01105091865031227,-0.01811082353565574,0.001827062816267988,0.9582
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,-0.008970605318165736,-0.01609914870354412,0.006554823529884953,0.8344
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,-0.01323571696538639,-0.01801907506732192,-0.004418404849902857,0.9982
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,-0.014357004879371527,-0.019382385793084378,0.0006943425203674858,0.965
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,-0.001053503535871969,-0.0053649843339356185,0.009496610722073862,0.5684
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,-0.012942982054794938,-0.0202047648416801,-0.004497554439178926,0.9978
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.009878393783162576,-0.013948096115802833,-0.0015532501172558222,0.9878
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,-0.006058062269227893,-0.010936676796575395,0.004933285588613471,0.8984
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.012735000549675413,0.0017375922417025569,0.018702834516806766,0.013
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.011011018519598181,-0.017918515843348026,0.00021063699658785406,0.9734
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.008970605318165736,-0.01609914870354412,0.005970975620578356,0.839
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.013377645869856791,-0.018308493601460696,-0.005349826007603883,0.9992
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.014357004879371527,-0.019382385793084378,0.0005128162828232918,0.9704
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.001053503535871969,-0.0053649843339356185,0.007503020630270862,0.5716
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,-0.012508853899728112,-0.019307671368374857,-0.005388404573630989,0.9988
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.009878393783162576,-0.013720920590559182,-0.0015493856588564927,0.9884
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,-0.006058062269227893,-0.010936676796575395,0.003683695136413201,0.9172
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.008198931790779573,-0.005906073992366534,0.018664424683889402,0.1384
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.013051331596878657,-0.01811082353565574,0.009121611788117101,0.9064
unsw_dos_natural_cur,unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.009413083194272032,-0.01609914870354412,0.012701622070820928,0.8554
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.01217311612248817,-0.01454637235103906,0.012012089774175894,0.9464
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.015777456015612534,-0.019382385793084378,0.004109822870347371,0.9076
unsw_dos_natural_cur,unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.001053503535871969,-0.00447434123019963,0.011512415738949566,0.6342
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,-0.014601537382663787,-0.023406609103975295,0.0072441478724889485,0.9526
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.011021966835807806,-0.014304522752165427,-0.0008208340894367838,0.9846
unsw_dos_natural_cur,unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,-0.006058062269227893,-0.009641279453049267,0.011388766604988443,0.7846
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,uniform,20,0.009015714555985044,0.0008791923865187901,0.03261750920544129,0.0154
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,uniform,20,-0.0027431830783203326,-0.005076145462465709,0.008955294383713563,0.6716
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,uniform,20,-0.021989279236238723,-0.025082673673659683,0.021611756959863615,0.8914
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,uniform,20,0.011790610536748347,0.008596147683835431,0.022144506027335087,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,uniform,20,0.008900102085693362,0.004053118325132887,0.01735413445111933,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,uniform,20,0.0011439074423469364,-0.010549988810074407,0.01800017108899077,0.3982
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,uniform,20,0.015041885412312772,0.007825004818351688,0.04140079710886535,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,uniform,20,-0.020772554434826396,-0.022480480772223532,0.055533539423337386,0.782
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,uniform,20,-0.01378482403421799,-0.013795109168701747,0.007215839570031468,0.8474
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_stratified,20,0.008695708824994042,-0.0004983760842560692,0.022006773396047286,0.049
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,20,-0.0027431830783203326,-0.005076145462465709,0.008882985795048648,0.6504
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,20,-0.021989279236238723,-0.025082673673659683,0.021391505695641078,0.9108
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_stratified,20,0.011999327327941733,0.008596147683835431,0.02127172524107046,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,20,0.008900102085693362,0.004053118325132887,0.01735413445111933,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,20,0.0011439074423469364,-0.010549988810074407,0.018699794577217845,0.415
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_stratified,20,0.015041885412312772,0.007825004818351688,0.04024641351485603,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,20,-0.020772554434826396,-0.022480480772223532,0.013808602833157435,0.8086
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,20,-0.01378482403421799,-0.013795109168701747,0.007044904334326363,0.8684
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q1000_id500_ood500,gpc,kernel_blocked,20,0.005792974905007631,0.0025185366488139627,0.04304296377151984,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,20,-0.0027431830783203326,-0.005076145462465709,0.03633844637243999,0.7214
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,20,-0.021989279236238723,-0.022430769438514297,0.022968991256343108,0.7148
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q1000_id500_ood500,gpc,kernel_blocked,20,0.010679881119594836,0.007892704602581069,0.07121506026412083,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,20,0.008900102085693362,0.005847792814945074,0.021517052254561908,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,20,0.0011439074423469364,-0.0019953330430730887,0.015495633105978568,0.2814
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q1000_id500_ood500,gpc,kernel_blocked,20,0.012564451189151504,0.01185386928018306,0.07838604014988093,0.0
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,20,-0.020772554434826396,-0.020772554434826396,0.09568857148661325,0.5974
unsw_recon_m2_centroid,unsw_recon__m2_centroid__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,20,-0.01378482403421799,-0.01378482403421799,0.08043796073976117,0.8558
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,uniform,60,0.012216362325961905,-0.0004604894890583345,0.02392074720877002,0.0288
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,uniform,60,-0.012093280452607935,-0.019254279293891563,0.00015761561880206192,0.972
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,uniform,60,0.0032518764022668734,-0.0013624908376552725,0.014214699538414572,0.231
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,uniform,60,-0.0012729586777607826,-0.007887655535737559,0.011974553115950876,0.6814
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,uniform,60,0.008666572670537165,0.0025849205491350613,0.01392101793461864,0.0004
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,uniform,60,0.0039759227684454945,0.0006772896306168317,0.013487195140494712,0.0184
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,uniform,60,0.006485743744057859,-0.006527191878109186,0.014496977645363951,0.305
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,uniform,60,-0.002225034417203342,-0.009954146811315859,0.004702469791147967,0.77
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,uniform,60,0.0022988651177219266,-0.00035211335550555667,0.012055838061068691,0.0666
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_stratified,60,0.012952891989882254,0.0007014016898980735,0.023466726759414414,0.0196
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.011490239083754128,-0.018952844169845773,0.0012885935461406357,0.9624
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0032518764022668734,-0.0013624908376552725,0.014266343534867665,0.2282
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_stratified,60,-0.0018406055838516844,-0.007887655535737559,0.011610624569139527,0.7222
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_stratified,60,0.008812279909117593,0.0025849205491350613,0.014545125920991553,0.0006
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0039759227684454945,0.00040157794207618114,0.013137561884335236,0.0138
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_stratified,60,0.006599879416382515,-0.00651778474240261,0.014176464824851132,0.2852
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_stratified,60,-0.002225034417203342,-0.01005652937926671,0.004943714564843327,0.7656
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_stratified,60,0.0022988651177219266,-0.00035211335550555667,0.010389117928992775,0.053
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,kernel_blocked,60,0.011687091124081173,-0.005416023007891235,0.025104094596038684,0.0534
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.011998440923789655,-0.018952844169845773,-0.003893469946767425,0.985
unsw_recon_natural_cur,unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0032518764022668734,-0.0013624908376552725,0.013194164901331074,0.2428
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,kernel_blocked,60,-0.0005917708217513251,-0.007668844607110814,0.006645958090147341,0.5952
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,kernel_blocked,60,0.009220060695492416,0.0025849205491350613,0.024246600024090403,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.0039759227684454945,0.0029553972427359687,0.02068886424262384,0.0
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,kernel_blocked,60,0.007001485842085264,-0.006271070264123657,0.01689908443342336,0.3248
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,kernel_blocked,60,-0.002172999241424556,-0.009708293972131576,0.005124165692662941,0.7762
unsw_recon_natural_cur,unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,kernel_blocked,60,0.002430206970072013,-3.403211637176273e-05,0.01589137862456691,0.1374
