variant,master_seed,size_tag,model,n_runs,ood_best_classical_orig_cfg,ood_best_classical_orig_bacc,ood_best_classical_orig_std,ood_best_classical_ext_cfg,ood_best_classical_ext_bacc,ood_best_classical_ext_std,ood_best_quantum_cfg,ood_best_quantum_bacc,ood_best_quantum_std,ood_delta_q_vs_orig,ood_effect_q_vs_orig,ood_delta_q_vs_ext,ood_effect_q_vs_ext,gpc_ece_id_classical_orig,gpc_ece_ood_classical_orig,gpc_entropy_id_classical_orig,gpc_entropy_ood_classical_orig,gpc_ece_id_classical_ext,gpc_ece_ood_classical_ext,gpc_entropy_id_classical_ext,gpc_entropy_ood_classical_ext,gpc_ece_id_quantum,gpc_ece_ood_quantum,gpc_entropy_id_quantum,gpc_entropy_ood_quantum,id_best_classical_orig_cfg,id_best_classical_orig_bacc,id_best_classical_orig_std,id_best_classical_ext_cfg,id_best_classical_ext_bacc,id_best_classical_ext_std,id_best_quantum_cfg,id_best_quantum_bacc,id_best_quantum_std,id_delta_q_vs_orig,id_effect_q_vs_orig,id_delta_q_vs_ext,id_effect_q_vs_ext
m1_hist_byteent,42,size_q1000_id500_ood500,gpc,1,linear__gpc__d12,0.735047387295082,0.0,matern15_med__gpc__d4,0.7789126536885246,0.0,zmap_r2__gpc__d12,0.7799052254098361,0.0,0.04485783811475408,,0.0009925717213115082,,0.1434933601994306,0.1487115068962104,0.6677018308459434,0.6628582149305091,0.1224833160768369,0.1562112531714786,0.6029872418291263,0.6411605106881496,0.1218928136186588,0.1457727265875144,0.5803888701602304,0.6294481741980041,rbf_gscale__gpc__d12,0.7853321801524762,0.0,laplacian_med__gpc__d12,0.8196873598564931,0.0,zz_r1_full__as0.5__gpc__d12,0.8421583701710551,0.0,0.056826190018578915,,0.022471010314562,
m1_hist_byteent,42,size_q1000_id500_ood500,svc,1,linear__svc__d12,0.7387295081967213,0.0,rbf_gscale_x10__svc__d12,0.7678983094262295,0.0,zmap_r2__svc__d12,0.7697553790983607,0.0,0.03102587090163933,,0.001857069672131173,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7509770004484593,0.0,laplacian_med__svc__d12,0.8353193670318406,0.0,zz_r1_full__as0.5__svc__d12,0.8377698763533858,0.0,0.08679287590492657,,0.0024505093215452245,
m1_hist_byteent,42,size_q2000_id1000_ood1000,gpc,1,rbf_gscale__gpc__d12,0.7466155126338192,0.0,laplacian_med__gpc__d10,0.7572450432862332,0.0,zz_r1_full__as0.5__gpc__d12,0.7743115008561233,0.0,0.027695988222304124,,0.017066457569890114,,0.0594737319209027,0.1050578105135866,0.5909225061941294,0.62349070772053,0.0773726290296017,0.0944086388989344,0.5558936379733471,0.5954900879339796,0.0571951608862948,0.1459407650288005,0.5431841968519063,0.5933107224434823,rbf_gscale__gpc__d10,0.726864167110016,0.0,laplacian_med__gpc__d12,0.7688296778684032,0.0,zz_r2_full__as2__gpc__d12,0.7961006596237464,0.0,0.06923649251373043,,0.02727098175534326,
m1_hist_byteent,42,size_q2000_id1000_ood1000,svc,1,rbf_gscale__svc__d6,0.720943815909491,0.0,laplacian_med__svc__d12,0.7778520106895392,0.0,zz_r1_full__as0.5__svc__d12,0.7721191851626634,0.0,0.051175369253172454,,-0.005732825526875818,,,,,,,,,,,,,,rbf_gscale__svc__d10,0.7049593785376274,0.0,laplacian_med__svc__d10,0.7797640715065742,0.0,zz_r1_full__as2__svc__d12,0.7969746910888792,0.0,0.09201531255125184,,0.017210619582304965,
m1_hist_byteent,42,size_q4000_id1800_ood1800,gpc,1,rbf_gscale__gpc__d10,0.7774314022037717,0.0,rbf_gscale__gpc__d10,0.7774314022037717,0.0,pauli_xz_r1_full__as0.5__gpc__d12,0.7755578875891231,0.0,-0.0018735146146485748,,-0.0018735146146485748,,0.0553542132147505,0.1278577958444799,0.5777877536195728,0.6034120803318788,0.0553542132147505,0.1278577958444799,0.5777877536195728,0.6034120803318788,0.0645871610724918,0.1184361086917198,0.5639658130274972,0.5885195432425723,rbf_gscale__gpc__d12,0.7415897750673215,0.0,laplacian_med__gpc__d12,0.7861258514177095,0.0,zz_r2_full__as2__gpc__d8,0.8050599952479012,0.0,0.06347022018057968,,0.018934143830191652,
m1_hist_byteent,42,size_q4000_id1800_ood1800,svc,1,rbf_gscale__svc__d12,0.7818698107966295,0.0,rbf_gscale__svc__d12,0.7818698107966295,0.0,pauli_xz_r1_full__as0.5__svc__d12,0.7771968270625637,0.0,-0.004672983734065883,,-0.004672983734065883,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7198984238872168,0.0,laplacian_med__svc__d12,0.7940014652304768,0.0,zz_r2_full__as2__svc__d6,0.8074360446697291,0.0,0.08753762078251226,,0.013434579439252303,
m1_hist_byteent,123,size_q1000_id500_ood500,gpc,1,rbf_gscale__gpc__d12,0.7633837090163935,0.0,laplacian_med__gpc__d12,0.7932569159836065,0.0,zz_r1_full__as0.5__gpc__d12,0.7977715163934427,0.0,0.03438780737704916,,0.0045146004098362,,0.1015788558757549,0.158295020988806,0.6134570053593861,0.6389507840717858,0.0970128292197151,0.1593676459034367,0.5999377661426454,0.6414254380372606,0.1048840433075271,0.1570044574648487,0.5884299567097392,0.6470334019214757,rbf_gscale__gpc__d12,0.7588684328693309,0.0,laplacian_med__gpc__d12,0.7781448457245494,0.0,zz_r1_full__as0.5__gpc__d12,0.7945666816344858,0.0,0.03569824876515493,,0.0164218359099364,
m1_hist_byteent,123,size_q1000_id500_ood500,svc,1,rbf_gscale__svc__d12,0.7617827868852459,0.0,laplacian_med__svc__d12,0.7962986680327868,0.0,zz_r1_full__as0.5__svc__d12,0.8015817110655737,0.0,0.03979892418032782,,0.005283043032786927,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.7347969722240041,0.0,laplacian_med__svc__d12,0.7714574379370069,0.0,zz_r1_full__as0.5__svc__d12,0.7901725575726474,0.0,0.055375585348643286,,0.01871511963564043,
m1_hist_byteent,123,size_q2000_id1000_ood1000,gpc,1,rbf_gscale__gpc__d10,0.7499639948152534,0.0,laplacian_med__gpc__d12,0.7802643580675617,0.0,zz_r1_full__as2__gpc__d4,0.7912499399913587,0.0,0.04128594517610529,,0.010985581923797061,,0.0673630121467953,0.1429115065353869,0.5935367493163133,0.6285977028334535,0.072222727900977,0.1233426010552518,0.5542414593658548,0.5926113508570797,0.0614482694547636,0.1294990786123932,0.5623207710549957,0.5850640684005008,rbf_gscale__gpc__d12,0.7314813333119969,0.0,laplacian_med__gpc__d12,0.7865732665503833,0.0,zz_r1_full__as2__gpc__d12,0.8119729241010705,0.0,0.08049159078907353,,0.025399657550687182,
m1_hist_byteent,123,size_q2000_id1000_ood1000,svc,1,rbf_gscale__svc__d10,0.7230401177769599,0.0,laplacian_med__svc__d4,0.7653422092781361,0.0,zmap_r2__as0.5__svc__d10,0.7593413451537021,0.0,0.03630122737674224,,-0.006000864124434013,,,,,,,,,,,,,,rbf_gscale__svc__d12,0.710226272583252,0.0,laplacian_med__svc__d12,0.7916579987518203,0.0,zz_r1_full__as2__svc__d12,0.8121409482965547,0.0,0.1019146757133027,,0.020482949544734397,
