group,run,qs,seed,model,p1_ood_quantum,p1_ood_classical,setting,delta
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.7678539975340668,0.764411298457991,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.0034426990760757503
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.7645233863348866,0.7734463819634594,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.008922995628572794
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.7678539975340668,0.764411298457991,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.0034426990760757503
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.7645233863348866,0.7734463819634594,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.008922995628572794
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.7678539975340668,0.764411298457991,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.0034426990760757503
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.7863532348658206,0.8056080075530876,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.01925477268726694
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.8239026419804452,0.7915819878062441,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.03232065417420105
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.7863532348658206,0.8135371493495063,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.027183914483685623
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.8239026419804452,0.7915819878062441,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.03232065417420105
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.7863532348658206,0.8135371493495063,m2_hist_byteent__ms999__q2000_id1000_ood1000,-0.027183914483685623
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.8248907842729353,0.7915819878062441,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.03330879646669116
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.7550178801488207,0.7377578172973884,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.017260062851432223
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.7510184259850137,0.748750797683407,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.00226762830160665
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.7540727005646997,0.7377578172973884,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.01631488326731123
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.7510184259850137,0.748750797683407,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.00226762830160665
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.7540727005646997,0.7377578172973884,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.01631488326731123
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.7510184259850137,0.748750797683407,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.00226762830160665
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.7886155423153309,0.765183547953104,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.023431994362226982
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.793460503555641,0.7834022038567494,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.010058299698891604
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.7886155423153309,0.765183547953104,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.023431994362226982
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.793460503555641,0.7834022038567494,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.010058299698891604
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.7886155423153309,0.765183547953104,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.023431994362226982
ember_m2,m2_hist_byteent__ms999__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.793460503555641,0.7834022038567494,m2_hist_byteent__ms999__q2000_id1000_ood1000,0.010058299698891604
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.8030756390837996,0.7886804117337949,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.014395227350004758
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.8034094772959104,0.79473586597014,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.00867361132577038
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.8030756390837996,0.7886804117337949,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.014395227350004758
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.8034094772959104,0.79473586597014,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.00867361132577038
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.8030756390837996,0.7886804117337949,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.014395227350004758
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.8034094772959104,0.79473586597014,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.00867361132577038
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.7907335907335907,0.7890965250965251,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.001637065637065671
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.8080308880308881,0.7720154440154441,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.03601544401544399
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.7907335907335907,0.7890965250965251,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.001637065637065671
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.8080308880308881,0.7720154440154441,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.03601544401544399
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.7907335907335907,0.7890965250965251,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.001637065637065671
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,gpc,0.8080308880308881,0.7720154440154441,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.03601544401544399
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s123,42,123,svc,0.8007747152689898,0.7748757677706102,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.02589894749837962
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s123,42,123,gpc,0.7895891848513843,0.7708849038550573,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.01870428099632704
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s42,42,42,svc,0.8007747152689898,0.7748757677706102,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.02589894749837962
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s42,42,42,gpc,0.7895891848513843,0.7708849038550573,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.01870428099632704
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s999,42,999,svc,0.8007747152689898,0.7748757677706102,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.02589894749837962
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs42__s999,42,999,gpc,0.7895891848513843,0.7708849038550573,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.01870428099632704
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s123,7,123,svc,0.7985632507287008,0.7743822584095836,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.02418099231911719
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s123,7,123,gpc,0.778270311180254,0.7644568412539218,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.013813469926332256
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s42,7,42,svc,0.7918852974966333,0.7743822584095836,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.017503039087049643
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s42,7,42,gpc,0.778270311180254,0.7644568412539218,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.013813469926332256
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s999,7,999,svc,0.7990968686582631,0.7743822584095836,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.02471461024867949
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs7__s999,7,999,gpc,0.778270311180254,0.7644568412539218,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.013813469926332256
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s123,999,123,svc,0.8134412671522536,0.7942723542652668,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.019168912886986855
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s123,999,123,gpc,0.8082435771269535,0.7848740367388214,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.023369540388132104
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s42,999,42,svc,0.8134412671522536,0.7937235068448496,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.01971776030740402
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s42,999,42,gpc,0.8082435771269535,0.7848740367388214,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.023369540388132104
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s999,999,999,svc,0.8134412671522536,0.7942723542652668,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.019168912886986855
ember_m2,m2_hist_byteent__ms999__q4000_id1800_ood1800__qs999__s999,999,999,gpc,0.8082435771269535,0.7848740367388214,m2_hist_byteent__ms999__q4000_id1800_ood1800,0.023369540388132104
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s123,123,123,svc,0.9336310095384418,0.9274054157864412,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.006225593752000602
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s123,123,123,gpc,0.9559247167274822,0.9387203123999744,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.017204404327507805
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,123,42,svc,0.9336310095384418,0.9274054157864412,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.006225593752000602
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,123,42,gpc,0.9559247167274822,0.9387203123999744,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.017204404327507805
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s999,123,999,svc,0.9336310095384418,0.9274054157864412,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.006225593752000602
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs123__s999,123,999,gpc,0.9559247167274822,0.9387203123999744,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.017204404327507805
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s123,2024,123,svc,0.9719288137763268,0.9678637731259204,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.00406504065040636
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s123,2024,123,gpc,0.9463382625952244,0.952243774406248,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.0059055118110236116
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,2024,42,svc,0.9719288137763268,0.9678637731259204,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.00406504065040636
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,2024,42,gpc,0.9463382625952244,0.952243774406248,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.0059055118110236116
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s999,2024,999,svc,0.9719288137763268,0.9678637731259204,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.00406504065040636
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs2024__s999,2024,999,gpc,0.9463382625952244,0.952243774406248,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.0059055118110236116
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s123,42,123,svc,0.9539272628362054,0.9478391654266468,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.006088097409558624
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s123,42,123,gpc,0.9439031024496392,0.6580825293204691,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.2858205731291701
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,42,42,svc,0.9539272628362054,0.9478391654266468,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.006088097409558624
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,42,42,gpc,0.9419110705771292,0.6580825293204691,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.2838285412566601
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s999,42,999,svc,0.9539272628362054,0.9478391654266468,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.006088097409558624
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs42__s999,42,999,gpc,0.9439031024496392,0.6580825293204691,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.2858205731291701
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s123,7,123,svc,0.9431984084965748,0.944890985224046,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.001692576727471251
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s123,7,123,gpc,0.9478349456931544,0.9298904237057002,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.01794452198745422
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,7,42,svc,0.9431984084965748,0.944890985224046,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.001692576727471251
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,7,42,gpc,0.9537469317033258,0.9298904237057002,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.02385650799762562
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s999,7,999,svc,0.9431984084965748,0.944890985224046,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.001692576727471251
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs7__s999,7,999,gpc,0.9497360863775648,0.9298904237057002,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.019845662671864606
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s123,999,123,svc,0.9591037493579866,0.965010272213662,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.005906522855675389
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s123,999,123,gpc,0.9654596815613764,0.9319144838212634,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.033545197740113
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,999,42,svc,0.9591037493579866,0.965010272213662,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.005906522855675389
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,999,42,gpc,0.9654596815613764,0.9319144838212634,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.033545197740113
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s999,999,999,svc,0.9591037493579866,0.965010272213662,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,-0.005906522855675389
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500__qs999__s999,999,999,gpc,0.9654596815613764,0.9319144838212634,toniot_scanning__m2_centroid__ms123__q1000_id500_ood500,0.033545197740113
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.956366569210606,0.9583728198407098,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.002006250630103734
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.9517794132473032,0.9458917229559431,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.005887690291360048
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.956366569210606,0.9583728198407098,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.002006250630103734
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.9517794132473032,0.9458917229559431,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.005887690291360048
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s999,123,999,svc,0.956366569210606,0.9583728198407098,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.002006250630103734
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s999,123,999,gpc,0.9517794132473032,0.9458917229559431,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.005887690291360048
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s123,2024,123,svc,0.970421932237206,0.9652744962621012,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.005147435975104808
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.9531581306871192,0.944723120852669,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.008435009834450224
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.970421932237206,0.9652744962621012,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.005147435975104808
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.9531581306871192,0.944723120852669,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.008435009834450224
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.970421932237206,0.9652744962621012,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.005147435975104808
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.9531581306871192,0.944723120852669,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.008435009834450224
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.9502016917119012,0.9677615645312732,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.01755987281937199
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.9668407542181978,0.9372559449689906,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.029584809249207256
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.9502016917119012,0.9677615645312732,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.01755987281937199
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.9668407542181978,0.9372559449689906,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.029584809249207256
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.9502016917119012,0.9677615645312732,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.01755987281937199
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.9668407542181978,0.9372559449689906,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.029584809249207256
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.9704300750911994,0.9587722367685444,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.01165783832265499
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.952552175714211,0.9361282382325616,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.016423937481649387
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.9704300750911994,0.9587722367685444,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.01165783832265499
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.952552175714211,0.9361282382325616,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.016423937481649387
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.9704300750911994,0.9587722367685444,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.01165783832265499
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.952552175714211,0.9361282382325616,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.016423937481649387
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.958379600572909,0.9416751154669368,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.016704485105972222
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.9367225092132156,0.9385329664140072,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.0018104572007915376
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.958379600572909,0.9416751154669368,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.016704485105972222
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.9367225092132156,0.9385329664140072,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.0018104572007915376
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.958379600572909,0.9416751154669368,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,0.016704485105972222
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.9367225092132156,0.9385329664140072,toniot_scanning__m2_centroid__ms123__q2000_id1000_ood1000,-0.0018104572007915376
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.9678448091193772,0.9624739505620984,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.0053708585572788126
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.9544111619751882,0.9474819805373706,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.006929181437817511
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.9678448091193772,0.9624739505620984,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.0053708585572788126
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.9544111619751882,0.9474819805373706,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.006929181437817511
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.9678448091193772,0.9624739505620984,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.0053708585572788126
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.9544111619751882,0.9474819805373706,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.006929181437817511
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.964568560898836,0.9653750938154608,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,-0.0008065329166248025
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.9587548027915,0.9307277839387932,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.028027018852706864
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.964568560898836,0.9653750938154608,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,-0.0008065329166248025
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.9587548027915,0.9307277839387932,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,0.028027018852706864
toniot_scanning_m2_centroid,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.964568560898836,0.9653750938154608,toniot_scanning__m2_centroid__ms123__q4000_id1800_ood1800,-0.0008065329166248025
