group,run,qs,seed,model,p1_ood_quantum,p1_ood_classical,setting,delta
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.9950801428319802,0.925289426910698,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.06979071592128216
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.9869617780339788,0.9950801428319802,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.008118364798001432
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.9950801428319802,0.925289426910698,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,0.06979071592128216
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.9869617780339788,0.9950801428319802,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.008118364798001432
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.8708270827082708,0.887998799879988,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.01717171717171717
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.9547854785478548,0.9871287128712872,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.032343234323432446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.8708270827082708,0.887998799879988,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.01717171717171717
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.9547854785478548,0.9871287128712872,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.032343234323432446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.8708270827082708,0.887998799879988,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.01717171717171717
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.9547854785478548,0.9871287128712872,toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,-0.032343234323432446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.8585329554297252,0.9212829340891404,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.06274997865941523
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.9924837842485454,0.9901047729918512,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.0023790112566942634
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.8585329554297252,0.9207515844610852,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.062218629031359995
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.9924837842485454,0.9901047729918512,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.0023790112566942634
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.8585329554297252,0.9207515844610852,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.062218629031359995
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.9924837842485454,0.9901047729918512,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.0023790112566942634
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.9426108045897524,0.9499644358387956,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.007353631249043202
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.972624239939541,0.9934354485776804,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.020811208638139456
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.9426108045897524,0.9499644358387956,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.007353631249043202
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.972624239939541,0.9934354485776804,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.020811208638139456
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.9426108045897524,0.9499644358387956,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.007353631249043202
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs2024__s999,2024,999,gpc,0.972624239939541,0.9934354485776804,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.020811208638139456
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s123,42,123,svc,0.9677267874090478,0.9632780370136032,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.004448750395444678
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s123,42,123,gpc,0.9658681983549507,0.9886013128756722,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.022733114520721465
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s42,42,42,svc,0.9677267874090478,0.9632780370136032,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.004448750395444678
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s42,42,42,gpc,0.9658681983549507,0.9886013128756722,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.022733114520721465
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s999,42,999,svc,0.9677267874090478,0.9632780370136032,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,0.004448750395444678
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs42__s999,42,999,gpc,0.9658681983549507,0.9886013128756722,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.022733114520721465
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s123,7,123,svc,0.8000212362458268,0.9916215602220422,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.1916003239762154
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s123,7,123,gpc,0.9784057011912052,0.992152466367713,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.013746765176507858
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s42,7,42,svc,0.8000212362458268,0.9916215602220422,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.1916003239762154
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s42,7,42,gpc,0.9784057011912052,0.992152466367713,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.013746765176507858
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s999,7,999,svc,0.8000212362458268,0.9861347069398076,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.18611347069398088
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs7__s999,7,999,gpc,0.9784057011912052,0.992152466367713,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.013746765176507858
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s123,999,123,svc,0.7883484058149943,0.8983055032562733,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.10995709744127902
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s123,999,123,gpc,0.9712089879317264,0.9916448038519708,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.02043581592024446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s42,999,42,svc,0.7883484058149943,0.8983055032562733,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.10995709744127902
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s42,999,42,gpc,0.9712089879317264,0.9916448038519708,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.02043581592024446
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s999,999,999,svc,0.7883484058149943,0.8983055032562733,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.10995709744127902
toniot_scanning_natural_cur,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800__qs999__s999,999,999,gpc,0.9712089879317264,0.9916448038519708,toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,-0.02043581592024446
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s123,123,123,svc,0.8962785114045618,0.8980792316926771,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0018007202881152873
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s123,123,123,gpc,0.8106442577030812,0.9105242096838736,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.09987995198079236
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,123,42,svc,0.8962785114045618,0.9236494597839136,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.027370948379351723
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s42,123,42,gpc,0.8106442577030812,0.9105242096838736,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.09987995198079236
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s999,123,999,svc,0.8962785114045618,0.8980792316926771,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0018007202881152873
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs123__s999,123,999,gpc,0.8106442577030812,0.9105242096838736,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.09987995198079236
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s123,2024,123,svc,0.8827721878224974,0.8971233230134159,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s123,2024,123,gpc,0.8440724974200207,0.8750644994840042,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.03099200206398356
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,2024,42,svc,0.8827721878224974,0.8971233230134159,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s42,2024,42,gpc,0.8440724974200207,0.8750644994840042,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.03099200206398356
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s999,2024,999,svc,0.8827721878224974,0.8971233230134159,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.014351135190918463
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs2024__s999,2024,999,gpc,0.8440724974200207,0.8750644994840042,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.03099200206398356
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s123,42,123,svc,0.9025857654889912,0.9025857654889912,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s123,42,123,gpc,0.9045378904249872,0.9006656426011265,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0038722478238607527
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,42,42,svc,0.9025857654889912,0.9025857654889912,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s42,42,42,gpc,0.9045378904249872,0.9006656426011265,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0038722478238607527
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s999,42,999,svc,0.9025857654889912,0.9025857654889912,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs42__s999,42,999,gpc,0.9045378904249872,0.9006656426011265,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.0038722478238607527
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s123,7,123,svc,0.8786409320786122,0.8830900710581908,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s123,7,123,gpc,0.8322130465399142,0.6916650662569618,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.14054798028295246
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,7,42,svc,0.8786409320786122,0.8830900710581908,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s42,7,42,gpc,0.8322130465399142,0.6916650662569618,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.14054798028295246
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s999,7,999,svc,0.8786409320786122,0.8830900710581908,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,-0.0044491389795786596
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs7__s999,7,999,gpc,0.8322130465399142,0.6916650662569618,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.14054798028295246
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s123,999,123,svc,0.9053671166403412,0.7666460406116168,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.1387210760287244
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s123,999,123,gpc,0.8253244532738435,0.7469834394489587,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.07834101382488479
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,999,42,svc,0.9053671166403412,0.7666460406116168,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.1387210760287244
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s42,999,42,gpc,0.8253244532738435,0.7469834394489587,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.07834101382488479
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s999,999,999,svc,0.9053671166403412,0.7666460406116168,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.1387210760287244
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q1000_id500_ood500__qs999__s999,999,999,gpc,0.8253244532738435,0.7469834394489587,unsw_dos__m2_centroid__ms123__q1000_id500_ood500,0.07834101382488479
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s123,123,123,svc,0.9324510416166274,0.932787305247314,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.00033626363068661735
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s123,123,123,gpc,0.9231717666650654,0.9178395862356088,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.005332180429456601
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s42,123,42,svc,0.9324510416166274,0.932787305247314,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.00033626363068661735
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s42,123,42,gpc,0.9231717666650654,0.9178395862356088,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.005332180429456601
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s999,123,999,svc,0.9324510416166274,0.932787305247314,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.00033626363068661735
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs123__s999,123,999,gpc,0.9231717666650654,0.9178395862356088,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.005332180429456601
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s123,2024,123,svc,0.9163263998975196,0.9217506525115692,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.005424252614049552
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s123,2024,123,gpc,0.8998815071015677,0.9140606235288466,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.014179116427278982
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s42,2024,42,svc,0.9163263998975196,0.9217506525115692,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.005424252614049552
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s42,2024,42,gpc,0.8998815071015677,0.9140606235288466,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.014179116427278982
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s999,2024,999,svc,0.9224431954652448,0.9217506525115692,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.0006925429536756011
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs2024__s999,2024,999,gpc,0.8998815071015677,0.9140606235288466,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.014179116427278982
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s123,42,123,svc,0.9182456844640708,0.9017462866318748,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.016499397832196006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s123,42,123,gpc,0.9008028904054596,0.9078883982336412,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.007085507828181625
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s42,42,42,svc,0.9182456844640708,0.9017462866318748,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.016499397832196006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s42,42,42,gpc,0.9008028904054596,0.9078883982336412,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.007085507828181625
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s999,42,999,svc,0.9182456844640708,0.9017462866318748,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.016499397832196006
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs42__s999,42,999,gpc,0.9008028904054596,0.9078883982336412,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.007085507828181625
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s123,7,123,svc,0.90319263441355,0.9550394327762196,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.05184679836266959
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s123,7,123,gpc,0.9023183511457712,0.9494696281595236,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.047151277013752435
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s42,7,42,svc,0.90319263441355,0.9550394327762196,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.05184679836266959
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s42,7,42,gpc,0.9023183511457712,0.9494696281595236,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.047151277013752435
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s999,7,999,svc,0.90319263441355,0.9550394327762196,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.05184679836266959
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs7__s999,7,999,gpc,0.9023183511457712,0.9494696281595236,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.047151277013752435
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s123,999,123,svc,0.925415604610526,0.9122701550201188,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.013145449590407199
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s123,999,123,gpc,0.8930248961990414,0.9242052613860434,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.031180365187002068
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s42,999,42,svc,0.925415604610526,0.9122701550201188,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.013145449590407199
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s42,999,42,gpc,0.8930248961990414,0.9242052613860434,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.031180365187002068
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s999,999,999,svc,0.925415604610526,0.9122701550201188,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,0.013145449590407199
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000__qs999__s999,999,999,gpc,0.8930248961990414,0.9242052613860434,unsw_dos__m2_centroid__ms123__q2000_id1000_ood1000,-0.031180365187002068
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s123,123,123,svc,0.9328566613703116,0.9368178164942572,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.00396115512394557
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s123,123,123,gpc,0.9244917536120772,0.9379104212269024,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.01341866761482513
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s42,123,42,svc,0.9328566613703116,0.9368178164942572,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.00396115512394557
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s42,123,42,gpc,0.9244917536120772,0.9379104212269024,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.01341866761482513
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s999,123,999,svc,0.9328566613703116,0.9368178164942572,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.00396115512394557
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs123__s999,123,999,gpc,0.9244917536120772,0.9379104212269024,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.01341866761482513
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s123,2024,123,svc,0.9314804091874156,0.937463810075275,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.005983400887859425
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s123,2024,123,gpc,0.9444456817068282,0.9027734473594348,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,0.04167223434739342
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s42,2024,42,svc,0.9314804091874156,0.937463810075275,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.005983400887859425
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s42,2024,42,gpc,0.9444456817068282,0.9027734473594348,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,0.04167223434739342
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s999,2024,999,svc,0.9314804091874156,0.937463810075275,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.005983400887859425
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs2024__s999,2024,999,gpc,0.9444456817068282,0.9027734473594348,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,0.04167223434739342
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs42__s123,42,123,svc,0.9352187751753316,0.941858884698835,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.006640109523503468
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs42__s123,42,123,gpc,0.9411706560042702,0.9418391151133538,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.0006684591090836411
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs42__s42,42,42,svc,0.9352187751753316,0.9446871710217416,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.009468395846410016
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs42__s42,42,42,gpc,0.9411706560042702,0.9418391151133538,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.0006684591090836411
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs42__s999,42,999,svc,0.9352187751753316,0.941858884698835,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.006640109523503468
unsw_dos_m2_centroid,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800__qs42__s999,42,999,gpc,0.9411706560042702,0.9418391151133538,unsw_dos__m2_centroid__ms123__q4000_id1800_ood1800,-0.0006684591090836411
