run,group,dataset,kernel,dim,shots,replicate,projection_condition,selected_c,c_cv_score,id_val_bacc,id_test_bacc,ood_test_bacc,exact_c,exact_c_cv_score,exact_id_val_bacc,exact_id_test_bacc,exact_ood_test_bacc,ood_difference_from_exact,absolute_ood_difference,train_effective_rank,exact_train_effective_rank,train_effective_rank_ratio,kta_ood,exact_kta_ood,kta_ood_difference,train_min_eig_before_psd,train_min_eig_after_psd,train_frac_negative_eig,train_fro_change_sampling,train_fro_change_projection,ood_min_eig_before_psd,ood_min_eig_after_psd,ood_frac_negative_eig,ood_fro_change_sampling,ood_fro_change_projection,stable_seed_train
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,21,post_psd,10.0,0.9749353103690759,0.9760922021844044,0.971835075493612,0.9679584741825406,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.008298755186721962,0.008298755186721962,58.2347668538591,35.43513889195029,1.6434186142582934,0.5029744770615747,0.5035271618849513,-0.0005526848233765591,-0.7420037644598885,0.0,0.444,9.03522875523221,5.955747618545128,-0.9413926903396806,0.0,0.444,7.440709195143362,4.974592966267287,12100636397098886316
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,22,pre_psd,10.0,0.969187388842266,0.975996951993904,0.9838366240805265,0.9857655521555937,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.00950832278633118,0.00950832278633118,58.28752619381706,35.43513889195029,1.6449075131763655,0.5028184459437189,0.5035271618849513,-0.0007087159412323407,-0.7055609517780577,0.0,0.444,9.089346776260482,5.98409783486489,-0.9659078072860176,0.0,0.448,7.507540206000272,5.011077085133339,1338472830345425920
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,22,post_psd,10.0,0.9800992848692027,0.9719646939293879,0.9719318621757647,0.9778993575674073,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0016421281981447988,0.0016421281981447988,58.28752619381706,35.43513889195029,1.6449075131763655,0.5032005740695145,0.5035271618849513,-0.0003265878154368185,-0.7055609517780577,0.0,0.444,9.089346776260482,5.98409783486489,-0.9659078072860176,0.0,0.448,7.507540206000272,5.011077085133339,1338472830345425920
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,23,pre_psd,10.0,0.9707994566905087,0.9720599441198883,0.9638985675571041,0.9778993575674073,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0016421281981447988,0.0016421281981447988,58.14010112727737,35.43513889195029,1.6407470930073005,0.5026951669079998,0.5035271618849513,-0.0008319949769515222,-0.7565330619714395,0.0,0.446,9.052810561662287,5.9518309887601015,-0.9316849928430148,0.0,0.448,7.502915877164153,5.011241781505075,15594179632288944929
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,23,post_psd,10.0,0.9789281747803793,0.9640906781813563,0.9677700348432056,0.973894166840225,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0023630625290375074,0.0023630625290375074,58.14010112727737,35.43513889195029,1.6407470930073005,0.5030774062300136,0.5035271618849513,-0.0004497556549376558,-0.7565330619714395,0.0,0.446,9.052810561662287,5.9518309887601015,-0.9316849928430148,0.0,0.448,7.502915877164153,5.011241781505075,15594179632288944929
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,24,pre_psd,10.0,0.9710518152234447,0.9760922021844044,0.9838366240805265,0.9820487351607683,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.00579150579150578,0.00579150579150578,58.123464618313186,35.43513889195029,1.640277601155867,0.5027346471999581,0.5035271618849513,-0.0007925146849931952,-0.7012223762270425,0.0,0.444,9.038060060624979,5.945286927622702,-0.9022714320049801,0.0,0.448,7.516737799222616,5.002091693181815,5018721667706961579
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,24,post_psd,10.0,0.9810608233307413,0.9682181864363728,0.975803329461866,0.980262420096445,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.004005190727182528,0.004005190727182528,58.123464618313186,35.43513889195029,1.640277601155867,0.5031146869153448,0.5035271618849513,-0.0004124749696065022,-0.7012223762270425,0.0,0.444,9.038060060624979,5.945286927622702,-0.9022714320049801,0.0,0.448,7.516737799222616,5.002091693181815,5018721667706961579
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,25,pre_psd,10.0,0.9668559074962338,0.9720599441198883,0.97977158343012,0.9859097390217721,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.009652509652509633,0.009652509652509633,58.17528073810496,35.43513889195029,1.6417398818583575,0.5026597180565053,0.5035271618849513,-0.0008674438284459463,-0.7066351099910189,0.0,0.445,9.01668626956898,5.945577708617617,-0.9091311144096484,0.0,0.448,7.436812374015536,4.956598518459397,11052352641751833533
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,25,post_psd,10.0,0.9770065013640481,0.9682181864363728,0.971835075493612,0.976113042503084,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0001441868661785639,0.0001441868661785639,58.17528073810496,35.43513889195029,1.6417398818583575,0.503033342055231,0.5035271618849513,-0.0004938198297202989,-0.7066351099910189,0.0,0.445,9.01668626956898,5.945577708617617,-0.9091311144096484,0.0,0.448,7.436812374015536,4.956598518459397,11052352641751833533
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,26,pre_psd,10.0,0.9720212855031066,0.9721551943103885,0.9838366240805265,0.9861981127541294,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.009940883384866872,0.009940883384866872,58.371324552416716,35.43513889195029,1.6472723510525533,0.5028495024882997,0.5035271618849513,-0.0006776593966515421,-0.7119595327902954,0.0,0.445,9.123652054268671,6.01677204277195,-0.9443330636000329,0.0,0.446,7.4743162565524806,4.972299812757153,12866855649827429511
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,26,post_psd,10.0,0.976095681626284,0.9681229362458725,0.9759001161440186,0.982192922026947,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.005935692657684455,0.005935692657684455,58.371324552416716,35.43513889195029,1.6472723510525533,0.5032265517058491,0.5035271618849513,-0.000300610179102212,-0.7119595327902954,0.0,0.445,9.123652054268671,6.01677204277195,-0.9443330636000329,0.0,0.446,7.4743162565524806,4.972299812757153,12866855649827429511
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,27,pre_psd,10.0,0.9721600642501329,0.9760922021844044,0.97977158343012,0.9799740463640878,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0037168169948252894,0.0037168169948252894,58.269846112336865,35.43513889195029,1.644408571108321,0.5026858290785912,0.5035271618849513,-0.0008413328063601178,-0.7167741872738398,0.0,0.445,9.065351727450523,5.969686673021742,-0.9282943082454557,0.0,0.442,7.500759388629401,4.990199118005829,825974358213599050
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,27,post_psd,10.0,0.9760849427946692,0.9720599441198883,0.9677700348432056,0.9778993575674073,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0016421281981447988,0.0016421281981447988,58.269846112336865,35.43513889195029,1.644408571108321,0.5030644217869138,0.5035271618849513,-0.00046274009803748406,-0.7167741872738398,0.0,0.445,9.065351727450523,5.969686673021742,-0.9282943082454557,0.0,0.442,7.500759388629401,4.990199118005829,825974358213599050
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,28,pre_psd,10.0,0.9718811032493347,0.9760922021844044,0.9798683701122726,0.9801182332302665,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0038610038610039643,0.0038610038610039643,58.441403796326384,35.43513889195029,1.6492500276216604,0.5026949075263711,0.5035271618849513,-0.0008322543585801423,-0.7257036854845788,0.0,0.444,9.167564751729724,6.031528486809753,-0.9174199316872308,0.0,0.444,7.497298799747726,5.01080783972446,13106163174521955610
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,28,post_psd,10.0,0.974864517488817,0.9482473964947931,0.975803329461866,0.973894166840225,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0023630625290375074,0.0023630625290375074,58.441403796326384,35.43513889195029,1.6492500276216604,0.5030770242209138,0.5035271618849513,-0.00045013766403745326,-0.7257036854845788,0.0,0.444,9.167564751729724,6.031528486809753,-0.9174199316872308,0.0,0.444,7.497298799747726,5.01080783972446,13106163174521955610
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,29,pre_psd,10.0,0.9741539340534686,0.9720599441198883,0.9798683701122726,0.9838350502250917,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.007577820855829143,0.007577820855829143,58.09281702265691,35.43513889195029,1.6394127083795262,0.5028617981935315,0.5035271618849513,-0.0006653636914197847,-0.705688401953464,0.0,0.446,9.002337247245558,5.917829846660868,-0.8921387267320569,0.0,0.442,7.463957188507125,4.996598825712496,12273520272421608415
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,128,29,post_psd,10.0,0.9758954453238685,0.9680276860553721,0.9559620596205962,0.9783319181659431,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0020746887966806016,0.0020746887966806016,58.09281702265691,35.43513889195029,1.6394127083795262,0.5032415719523481,0.5035271618849513,-0.0002855899326031919,-0.705688401953464,0.0,0.446,9.002337247245558,5.917829846660868,-0.8921387267320569,0.0,0.442,7.463957188507125,4.996598825712496,12273520272421608415
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,0,pre_psd,10.0,0.9810500844991262,0.9800292100584201,0.9838366240805265,0.980262420096445,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.004005190727182528,0.004005190727182528,47.240419510517164,35.43513889195029,1.333151808846124,0.5032901985979199,0.5035271618849513,-0.0002369632870313776,-0.36716459157914716,0.0,0.439,4.530659231525664,2.9566184143209466,-0.47911576660422756,0.0,0.438,3.737261047013296,2.474594777277604,6658475352581059342
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,0,post_psd,10.0,0.9800792107127183,0.9800292100584201,0.9838366240805265,0.9743267274387606,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0019305019305019266,0.0019305019305019266,47.240419510517164,35.43513889195029,1.333151808846124,0.5033836088242865,0.5035271618849513,-0.00014355306066482498,-0.36716459157914716,0.0,0.439,4.530659231525664,2.9566184143209466,-0.47911576660422756,0.0,0.438,3.737261047013296,2.474594777277604,6658475352581059342
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,1,pre_psd,10.0,0.9802100576416212,0.975996951993904,0.97977158343012,0.9798298594979094,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0035726301286468365,0.0035726301286468365,47.30740615503766,35.43513889195029,1.3350422104817647,0.5033338592282746,0.5035271618849513,-0.0001933026566767193,-0.3748289536526133,0.0,0.44,4.548538354335349,2.9724665334597677,-0.4483791628269599,0.0,0.44,3.725351456758975,2.4682115333547396,6439454064387581120
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,1,post_psd,10.0,0.9811208773793851,0.975996951993904,0.975803329461866,0.9762572293692625,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0,0.0,47.30740615503766,35.43513889195029,1.3350422104817647,0.5034268751902755,0.5035271618849513,-0.00010028669467576634,-0.3748289536526133,0.0,0.44,4.548538354335349,2.9724665334597677,-0.4483791628269599,0.0,0.44,3.725351456758975,2.4682115333547396,6439454064387581120
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,2,pre_psd,10.0,0.979059021709282,0.975996951993904,0.9838366240805265,0.9839792370912703,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.007722007722007818,0.007722007722007818,47.21788589780529,35.43513889195029,1.33251589733522,0.5033451991467942,0.5035271618849513,-0.00018196273815707098,-0.38087936059218336,0.0,0.439,4.519998812477146,2.9546492957111385,-0.45280653140270094,0.0,0.44,3.7376385974865833,2.4619522501196855,6821513200767914990
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,2,post_psd,10.0,0.9811208773793851,0.9720599441198883,0.9838366240805265,0.9801182332302665,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0038610038610039643,0.0038610038610039643,47.21788589780529,35.43513889195029,1.33251589733522,0.5034376229063787,0.5035271618849513,-8.953897857255644e-05,-0.38087936059218336,0.0,0.439,4.519998812477146,2.9546492957111385,-0.45280653140270094,0.0,0.44,3.7376385974865833,2.4619522501196855,6821513200767914990
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,3,pre_psd,10.0,0.9781482019715181,0.975996951993904,0.9838366240805265,0.9841234239574489,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.007866194588186382,0.007866194588186382,47.285433067658225,35.43513889195029,1.3344221173181274,0.503296970092825,0.5035271618849513,-0.0002301917921262442,-0.3778270898589688,0.0,0.439,4.54988046885725,2.9742773472809882,-0.4810248338436027,0.0,0.44,3.740999448219917,2.4767358022890735,633222710291608388
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,3,post_psd,10.0,0.9800899495443336,0.975996951993904,0.9838366240805265,0.9781877312997644,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0019305019305019266,0.0019305019305019266,47.285433067658225,35.43513889195029,1.3344221173181274,0.5033906523420314,0.5035271618849513,-0.0001365095429198826,-0.3778270898589688,0.0,0.439,4.54988046885725,2.9742773472809882,-0.4810248338436027,0.0,0.44,3.740999448219917,2.4767358022890735,633222710291608388
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,4,pre_psd,10.0,0.9811208773793851,0.975996951993904,0.9838366240805265,0.982192922026947,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.005935692657684455,0.005935692657684455,47.1729463004712,35.43513889195029,1.3312476760515073,0.5032858500813507,0.5035271618849513,-0.00024131180360054127,-0.3630955649464501,0.0,0.439,4.513679289096433,2.9341274683628495,-0.47444690514824917,0.0,0.438,3.783128876108516,2.506644849292946,12254814088607400645
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,4,post_psd,10.0,0.9821518052144367,0.9800292100584201,0.9798683701122726,0.9762572293692625,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0,0.0,47.1729463004712,35.43513889195029,1.3312476760515073,0.5033818551837206,0.5035271618849513,-0.00014530670123069633,-0.3630955649464501,0.0,0.439,4.513679289096433,2.9341274683628495,-0.47444690514824917,0.0,0.438,3.783128876108516,2.506644849292946,12254814088607400645
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,5,pre_psd,10.0,0.9800792107127185,0.975996951993904,0.97977158343012,0.9801182332302665,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0038610038610039643,0.0038610038610039643,47.22429546298133,35.43513889195029,1.33269677895094,0.5032532887109699,0.5035271618849513,-0.0002738731739814204,-0.3631632216035294,0.0,0.441,4.531017825299405,2.9520440954514786,-0.4571497892359346,0.0,0.442,3.7119412978818866,2.44594675010954,3954460066744351350
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,5,post_psd,10.0,0.979048282877667,0.975996951993904,0.975803329461866,0.982192922026947,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.005935692657684455,0.005935692657684455,47.22429546298133,35.43513889195029,1.33269677895094,0.5033445047770849,0.5035271618849513,-0.00018265710786635747,-0.3631632216035294,0.0,0.441,4.531017825299405,2.9520440954514786,-0.4571497892359346,0.0,0.442,3.7119412978818866,2.44594675010954,3954460066744351350
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,6,pre_psd,10.0,0.9780066162110002,0.975996951993904,0.9838366240805265,0.980262420096445,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.004005190727182528,0.004005190727182528,47.2754242817486,35.43513889195029,1.3341396636232188,0.5032861601624277,0.5035271618849513,-0.00024100172252361496,-0.3736334572698878,0.0,0.44,4.549011437420212,2.9641564276928727,-0.46460154931627085,0.0,0.438,3.721923667204826,2.460638649254082,9160719943415969752
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,6,post_psd,10.0,0.9831226790008444,0.975996951993904,0.9798683701122726,0.9743267274387606,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0019305019305019266,0.0019305019305019266,47.2754242817486,35.43513889195029,1.3341396636232188,0.503378561834307,0.5035271618849513,-0.0001486000506443208,-0.3736334572698878,0.0,0.44,4.549011437420212,2.9641564276928727,-0.46460154931627085,0.0,0.438,3.721923667204826,2.460638649254082,9160719943415969752
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,7,pre_psd,10.0,0.9831827330494882,0.9800292100584201,0.9838366240805265,0.9723962255082587,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0038610038610038533,0.0038610038610038533,47.27641438734697,35.43513889195029,1.3341676049726627,0.5032865226802359,0.5035271618849513,-0.00024063920471539824,-0.36239117235437107,0.0,0.438,4.545592461373635,2.9589874400234932,-0.4429602594756387,0.0,0.442,3.7063292419819303,2.443539914316072,10085435423322310554
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,7,post_psd,10.0,0.9841536068358959,0.9800292100584201,0.9838366240805265,0.9743267274387606,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0019305019305019266,0.0019305019305019266,47.27641438734697,35.43513889195029,1.3341676049726627,0.503377605737261,0.5035271618849513,-0.00014955614769029957,-0.36239117235437107,0.0,0.438,4.545592461373635,2.9589874400234932,-0.4429602594756387,0.0,0.442,3.7063292419819303,2.443539914316072,10085435423322310554
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,8,pre_psd,10.0,0.9760756074697998,0.975996951993904,0.9838366240805265,0.9839792370912703,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.007722007722007818,0.007722007722007818,47.30088213349249,35.43513889195029,1.3348580988414784,0.503306972135576,0.5035271618849513,-0.00022018974937532132,-0.3689653054210531,0.0,0.437,4.544199268222963,2.9516041276542184,-0.46795735572916614,0.0,0.442,3.7090769273400275,2.450784013406661,15873625228003476572
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,8,post_psd,10.0,0.9811208773793851,0.9800292100584201,0.9838366240805265,0.9801182332302665,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0038610038610039643,0.0038610038610039643,47.30088213349249,35.43513889195029,1.3348580988414784,0.5033986322080581,0.5035271618849513,-0.000128529676893141,-0.3689653054210531,0.0,0.437,4.544199268222963,2.9516041276542184,-0.46795735572916614,0.0,0.442,3.7090769273400275,2.450784013406661,15873625228003476572
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,9,pre_psd,10.0,0.9821611405393058,0.975996951993904,0.9838366240805265,0.9839792370912703,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.007722007722007818,0.007722007722007818,47.28398647976511,35.43513889195029,1.3343812937757809,0.5032468881770549,0.5035271618849513,-0.0002802737078964057,-0.3655091442045675,0.0,0.439,4.538419464838224,2.959355488321111,-0.46248768238814864,0.0,0.444,3.717212922755242,2.4470132943289844,13875903782885904322
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,9,post_psd,10.0,0.9811208773793851,0.9800292100584201,0.97977158343012,0.9781877312997644,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0019305019305019266,0.0019305019305019266,47.28398647976511,35.43513889195029,1.3343812937757809,0.5033383248995773,0.5035271618849513,-0.00018883698537397464,-0.3655091442045675,0.0,0.439,4.538419464838224,2.959355488321111,-0.46248768238814864,0.0,0.444,3.717212922755242,2.4470132943289844,13875903782885904322
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,10,pre_psd,10.0,0.9800899495443336,0.9800292100584201,0.9838366240805265,0.9801182332302665,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0038610038610039643,0.0038610038610039643,47.24348220983208,35.43513889195029,1.333238239982298,0.5033608916129628,0.5035271618849513,-0.00016627027198845568,-0.37434805751588096,0.0,0.438,4.540302735474368,2.9704888522280983,-0.4585556224352179,0.0,0.44,3.730060748846121,2.46621674890377,5356671166213337897
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,10,post_psd,10.0,0.979059021709282,0.9800292100584201,0.9798683701122726,0.9801182332302665,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0038610038610039643,0.0038610038610039643,47.24348220983208,35.43513889195029,1.333238239982298,0.5034536817816927,0.5035271618849513,-7.348010325858301e-05,-0.37434805751588096,0.0,0.438,4.540302735474368,2.9704888522280983,-0.4585556224352179,0.0,0.44,3.730060748846121,2.46621674890377,5356671166213337897
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,11,pre_psd,10.0,0.9800792107127185,0.9800292100584201,0.9838366240805265,0.9820487351607683,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.00579150579150578,0.00579150579150578,47.295269505423526,35.43513889195029,1.3346997072492772,0.5033255795282532,0.5035271618849513,-0.00020158235669809343,-0.353443616460843,0.0,0.44,4.549162308216921,2.967664278108597,-0.47221737976500633,0.0,0.444,3.7308508659418016,2.4688503295080797,3285394997298185402
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,11,post_psd,10.0,0.9810608233307413,0.9800292100584201,0.9838366240805265,0.9820487351607683,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.00579150579150578,0.00579150579150578,47.295269505423526,35.43513889195029,1.3346997072492772,0.5034186776079136,0.5035271618849513,-0.00010848427703769037,-0.353443616460843,0.0,0.44,4.549162308216921,2.967664278108597,-0.47221737976500633,0.0,0.444,3.7308508659418016,2.4688503295080797,3285394997298185402
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,12,pre_psd,10.0,0.9790482828776668,0.9800292100584201,0.9838366240805265,0.9723962255082587,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0038610038610038533,0.0038610038610038533,47.27147164750578,35.43513889195029,1.3340281180115345,0.5033432046717857,0.5035271618849513,-0.00018395721316555314,-0.35893476630523663,0.0,0.44,4.558133557171428,2.9713713143849856,-0.46192704331549,0.0,0.44,3.7438632302278085,2.4750653173095736,13009990806269488116
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,12,post_psd,10.0,0.9809900304504824,0.9800292100584201,0.9838366240805265,0.9743267274387606,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,-0.0019305019305019266,0.0019305019305019266,47.27147164750578,35.43513889195029,1.3340281180115345,0.5034367221567675,0.5035271618849513,-9.043972818378876e-05,-0.35893476630523663,0.0,0.44,4.558133557171428,2.9713713143849856,-0.46192704331549,0.0,0.44,3.7438632302278085,2.4750653173095736,13009990806269488116
toniot_scanning__natural_cur__ms42__q1000_id500_ood500__qs42__s42,toniot_scanning_natural_cur,toniot,pauli_xz_r1_full__as2,12,512,13,pre_psd,10.0,0.9771172741364665,0.975996951993904,0.97977158343012,0.9762572293692625,10.0,0.9820917511657928,0.9800292100584201,0.9838366240805265,0.9762572293692625,0.0,0.0,47.30303876787711,35.43513889195029,1.3349189603041975,0.5033868793495461,0.5035271618849513,-0.00014028253540521174,-0.36990875257281525,0.0,0.44,4.54888739338264,2.967399849767789,-0.473620832055872,0.0,0.44,3.7488267412145846,2.4857940624266903,11976209114206818375
