task,stratum,seed,family,kernel,dim,candidate_id,model,regularization,c_selected,c_cv_score,split,accuracy,balanced_accuracy,f1_macro,f1_pos,roc_auc,pr_auc,log_loss,brier,ece,mean_predictive_entropy,fit_seconds,kernel_backend
college_scorecard,q1000,42,classical_ext,laplacian_med_x3,12,laplacian_med_x3__d12,svc,train_cv,0.1,0.8585892952272841,ood_test,0.504,0.5731908693540554,0.5011184602262669,0.4632034632034632,0.6569402622632347,0.5088961926804596,,,,,0.0044836997985839,analytic_cpu
college_scorecard,q1000,42,classical_ext,laplacian_med_x10,12,laplacian_med_x10__d12,svc,train_cv,0.1,0.8612473336932268,validation,0.836,0.823489010989011,0.7038513767299412,0.5060240963855421,0.9114010989010988,0.671303647168441,,,,,0.004000186920166,analytic_cpu
college_scorecard,q1000,42,classical_ext,laplacian_med_x10,12,laplacian_med_x10__d12,svc,train_cv,0.1,0.8612473336932268,id_test,0.808,0.8222222222222222,0.6747967479674797,0.4666666666666667,0.923377777777778,0.5957489640620778,,,,,0.004000186920166,analytic_cpu
college_scorecard,q1000,42,classical_ext,laplacian_med_x10,12,laplacian_med_x10__d12,svc,train_cv,0.1,0.8612473336932268,ood_test,0.558,0.5887809616318601,0.5442002054192739,0.4648910411622276,0.6408159300631374,0.4949945198823096,,,,,0.004000186920166,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.1,12,matern15_med_x0.1__d12,svc,train_cv,1.0,0.7146421939001586,validation,0.9,0.7062156593406593,0.7171817729309018,0.4897959183673469,0.8839285714285714,0.52059471547326,,,,,0.007136583328247,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.1,12,matern15_med_x0.1__d12,svc,train_cv,1.0,0.7146421939001586,id_test,0.896,0.7288888888888889,0.7209821428571428,0.5,0.8794666666666666,0.4959028768849442,,,,,0.007136583328247,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.1,12,matern15_med_x0.1__d12,svc,train_cv,1.0,0.7146421939001586,ood_test,0.706,0.5073822243807674,0.4446585216583176,0.0636942675159235,0.4999320058280718,0.3143663889390878,,,,,0.007136583328247,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.3,12,matern15_med_x0.3__d12,svc,train_cv,0.1,0.8329401175415423,validation,0.84,0.791723901098901,0.6961963786608336,0.4871794871794871,0.90625,0.5292301207947414,,,,,0.0049996376037597,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.3,12,matern15_med_x0.3__d12,svc,train_cv,0.1,0.8329401175415423,id_test,0.832,0.8177777777777778,0.6936632045746295,0.4878048780487805,0.9123555555555556,0.5284972128171107,,,,,0.0049996376037597,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x0.3,12,matern15_med_x0.3__d12,svc,train_cv,0.1,0.8329401175415423,ood_test,0.666,0.5261291889266634,0.5180959306519844,0.2511210762331838,0.619718309859155,0.3475575959450152,,,,,0.0049996376037597,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x3,12,matern15_med_x3__d12,svc,train_cv,0.1,0.8642592379216925,validation,0.82,0.7975618131868132,0.6810772501771793,0.4705882352941176,0.9217032967032966,0.6907167521709238,,,,,0.0059685707092285,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x3,12,matern15_med_x3__d12,svc,train_cv,0.1,0.8642592379216925,id_test,0.808,0.8400000000000001,0.6803069053708439,0.4782608695652174,0.9221333333333334,0.6272769990004138,,,,,0.0059685707092285,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x3,12,matern15_med_x3__d12,svc,train_cv,0.1,0.8642592379216925,ood_test,0.556,0.5669742593491987,0.5351057948434437,0.4365482233502538,0.6374162214667314,0.4379744995757991,,,,,0.0059685707092285,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x10,12,matern15_med_x10__d12,svc,train_cv,1.0,0.8625251338754498,validation,0.824,0.8167925824175823,0.6910459498932704,0.4883720930232558,0.9192994505494504,0.6946545171386053,,,,,0.0039975643157958,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x10,12,matern15_med_x10__d12,svc,train_cv,1.0,0.8625251338754498,id_test,0.804,0.8377777777777777,0.6763625795883861,0.4731182795698925,0.9232,0.6303126154440192,,,,,0.0039975643157958,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern15_med_x10,12,matern15_med_x10__d12,svc,train_cv,1.0,0.8625251338754498,ood_test,0.562,0.5875182127246236,0.5463039307895969,0.4619164619164619,0.64547838756678,0.4799821436243568,,,,,0.0039975643157958,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.1,12,matern25_med_x0.1__d12,svc,train_cv,1.0,0.7171864675729442,validation,0.892,0.7017513736263736,0.7052273025022926,0.4705882352941176,0.8803228021978022,0.5143643289246501,,,,,0.0081562995910644,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.1,12,matern25_med_x0.1__d12,svc,train_cv,1.0,0.7171864675729442,id_test,0.896,0.7288888888888889,0.7209821428571428,0.5,0.8759111111111111,0.4685868772694337,,,,,0.0081562995910644,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.1,12,matern25_med_x0.1__d12,svc,train_cv,1.0,0.7171864675729442,ood_test,0.71,0.516318601262749,0.4632770452846112,0.0993788819875776,0.4963574550752793,0.3117706569563305,,,,,0.0081562995910644,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.3,12,matern25_med_x0.3__d12,svc,train_cv,0.1,0.8298144485199197,validation,0.84,0.791723901098901,0.6961963786608336,0.4871794871794871,0.9047046703296704,0.5210368772098328,,,,,0.004000186920166,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.3,12,matern25_med_x0.3__d12,svc,train_cv,0.1,0.8298144485199197,id_test,0.832,0.8177777777777778,0.6936632045746295,0.4878048780487805,0.912177777777778,0.5274265395918003,,,,,0.004000186920166,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x0.3,12,matern25_med_x0.3__d12,svc,train_cv,0.1,0.8298144485199197,ood_test,0.668,0.5254978144730451,0.5163170163170163,0.2454545454545454,0.6178533268576979,0.3458798795530767,,,,,0.004000186920166,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x3,12,matern25_med_x3__d12,svc,train_cv,0.1,0.8605555342179889,validation,0.82,0.7975618131868132,0.6810772501771793,0.4705882352941176,0.9220467032967034,0.6988684111331762,,,,,0.0039999485015869,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x3,12,matern25_med_x3__d12,svc,train_cv,0.1,0.8605555342179889,id_test,0.808,0.8400000000000001,0.6803069053708439,0.4782608695652174,0.9230222222222222,0.6237650155560817,,,,,0.0039999485015869,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x3,12,matern25_med_x3__d12,svc,train_cv,0.1,0.8605555342179889,ood_test,0.55,0.5607090820786789,0.529239460194581,0.430379746835443,0.6400000000000001,0.4627676195990834,,,,,0.0039999485015869,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x10,12,matern25_med_x10__d12,svc,train_cv,1.0,0.8619403778598562,validation,0.824,0.8167925824175823,0.6910459498932704,0.4883720930232558,0.9220467032967032,0.6978506571535781,,,,,0.0045945644378662,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x10,12,matern25_med_x10__d12,svc,train_cv,1.0,0.8619403778598562,id_test,0.8,0.8355555555555556,0.6724661985116864,0.4680851063829787,0.9224888888888888,0.6171194167562606,,,,,0.0045945644378662,analytic_cpu
college_scorecard,q1000,42,classical_ext,matern25_med_x10,12,matern25_med_x10__d12,svc,train_cv,1.0,0.8619403778598562,ood_test,0.556,0.5730937348227294,0.5375,0.445,0.6447401651287032,0.4915572847326939,,,,,0.0045945644378662,analytic_cpu
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,12,zz_r1_full__as0.5__d12,svc,train_cv,1.0,0.6994886629951826,validation,0.9,0.6722184065934066,0.6947496947496947,0.4444444444444444,0.9005837912087912,0.5371360495405237,,,,,0.0070002079010009,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,12,zz_r1_full__as0.5__d12,svc,train_cv,1.0,0.6994886629951826,id_test,0.884,0.6511111111111111,0.6594805316800526,0.3829787234042553,0.901688888888889,0.5416099346369412,,,,,0.0070002079010009,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,12,zz_r1_full__as0.5__d12,svc,train_cv,1.0,0.6994886629951826,ood_test,0.71,0.5081593006313745,0.4405475688898149,0.0522875816993464,0.6063720252549781,0.3649708727704968,,,,,0.0070002079010009,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,12,zz_r1_full__as0.5__d12,svc,fixed_c1,1.0,,validation,0.9,0.6722184065934066,0.6947496947496947,0.4444444444444444,0.9005837912087912,0.5371360495405237,,,,,0.0070021152496337,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,12,zz_r1_full__as0.5__d12,svc,fixed_c1,1.0,,id_test,0.884,0.6511111111111111,0.6594805316800526,0.3829787234042553,0.901688888888889,0.5416099346369412,,,,,0.0070021152496337,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as0.5,12,zz_r1_full__as0.5__d12,svc,fixed_c1,1.0,,ood_test,0.71,0.5081593006313745,0.4405475688898149,0.0522875816993464,0.6063720252549781,0.3649708727704968,,,,,0.0070021152496337,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,12,zz_r2_full__as0.5__d12,svc,train_cv,1.0,0.5727465929240362,validation,0.892,0.4977678571428571,0.4714587737843552,0.0,0.883756868131868,0.442624208411217,,,,,0.0085911750793457,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,12,zz_r2_full__as0.5__d12,svc,train_cv,1.0,0.5727465929240362,id_test,0.916,0.58,0.6156380408521853,0.2758620689655172,0.8584888888888889,0.4758471123823474,,,,,0.0085911750793457,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,12,zz_r2_full__as0.5__d12,svc,train_cv,1.0,0.5727465929240362,ood_test,0.708,0.5006313744536183,0.4210760055830478,0.0135135135135135,0.5202331228751821,0.3206617577871341,,,,,0.0085911750793457,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,12,zz_r2_full__as0.5__d12,svc,fixed_c1,1.0,,validation,0.892,0.4977678571428571,0.4714587737843552,0.0,0.883756868131868,0.442624208411217,,,,,0.0086078643798828,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,12,zz_r2_full__as0.5__d12,svc,fixed_c1,1.0,,id_test,0.916,0.58,0.6156380408521853,0.2758620689655172,0.8584888888888889,0.4758471123823474,,,,,0.0086078643798828,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as0.5,12,zz_r2_full__as0.5__d12,svc,fixed_c1,1.0,,ood_test,0.708,0.5006313744536183,0.4210760055830478,0.0135135135135135,0.5202331228751821,0.3206617577871341,,,,,0.0086078643798828,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,12,pauli_xz_r1_full__as0.5__d12,svc,train_cv,0.1,0.8452831708477628,validation,0.82,0.7975618131868132,0.6810772501771793,0.4705882352941176,0.9050480769230768,0.558581858728571,,,,,0.0036239624023437,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,12,pauli_xz_r1_full__as0.5__d12,svc,train_cv,0.1,0.8452831708477628,id_test,0.808,0.8044444444444445,0.6690203000882613,0.4545454545454545,0.9180444444444446,0.5680536108406451,,,,,0.0036239624023437,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,12,pauli_xz_r1_full__as0.5__d12,svc,train_cv,0.1,0.8452831708477628,ood_test,0.65,0.5597377367654202,0.561128526645768,0.3636363636363636,0.6166877124817872,0.3578020737353072,,,,,0.0036239624023437,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,12,pauli_xz_r1_full__as0.5__d12,svc,fixed_c1,1.0,,validation,0.828,0.8360233516483516,0.7008154518382456,0.5057471264367817,0.902300824175824,0.5923927889939491,,,,,0.0030000209808349,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,12,pauli_xz_r1_full__as0.5__d12,svc,fixed_c1,1.0,,id_test,0.832,0.8355555555555556,0.6995192307692308,0.5,0.9152,0.641474542775395,,,,,0.0030000209808349,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as0.5,12,pauli_xz_r1_full__as0.5__d12,svc,fixed_c1,1.0,,ood_test,0.602,0.5442933462846041,0.5404390539048824,0.3722397476340694,0.5781058766391453,0.3421636805283782,,,,,0.0030000209808349,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,12,zmap_r2__as0.5__d12,svc,train_cv,0.1,0.8345537354611157,validation,0.828,0.7850274725274725,0.68325525206989,0.4691358024691358,0.9031593406593406,0.5051756341194215,,,,,0.0040066242218017,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,12,zmap_r2__as0.5__d12,svc,train_cv,0.1,0.8345537354611157,id_test,0.824,0.7955555555555556,0.6790757381258024,0.4634146341463415,0.9128888888888887,0.5527844308480457,,,,,0.0040066242218017,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,12,zmap_r2__as0.5__d12,svc,train_cv,0.1,0.8345537354611157,ood_test,0.65,0.4924235065565808,0.4707202438921116,0.1626794258373205,0.5662360369111219,0.3095445191720183,,,,,0.0040066242218017,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,12,zmap_r2__as0.5__d12,svc,fixed_c1,1.0,,validation,0.832,0.8382554945054945,0.7050893158072127,0.5116279069767442,0.8911401098901099,0.5723357249904139,,,,,0.0040078163146972,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,12,zmap_r2__as0.5__d12,svc,fixed_c1,1.0,,id_test,0.828,0.8155555555555556,0.6894051024240848,0.4819277108433735,0.9159111111111112,0.6457173432657395,,,,,0.0040078163146972,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as0.5,12,zmap_r2__as0.5__d12,svc,fixed_c1,1.0,,ood_test,0.596,0.5033511413307431,0.5033047446691321,0.2887323943661972,0.5291306459446333,0.3310468679185505,,,,,0.0040078163146972,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,12,zz_r1_full__d12,svc,train_cv,0.1,0.6794832894846338,validation,0.888,0.5975274725274725,0.6195652173913043,0.3,0.9017857142857142,0.4703834296044443,,,,,0.0058701038360595,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,12,zz_r1_full__d12,svc,train_cv,0.1,0.6794832894846338,id_test,0.892,0.62,0.6413199426111909,0.3414634146341463,0.8952888888888889,0.5378085686986924,,,,,0.0058701038360595,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,12,zz_r1_full__d12,svc,train_cv,0.1,0.6794832894846338,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.6064303059737737,0.3583756812746069,,,,,0.0058701038360595,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,12,zz_r1_full__d12,svc,fixed_c1,1.0,,validation,0.892,0.5657623626373627,0.5852534562211982,0.2285714285714285,0.9005837912087912,0.4944584771554121,,,,,0.0089972019195556,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,12,zz_r1_full__d12,svc,fixed_c1,1.0,,id_test,0.896,0.6044444444444445,0.6297562087035771,0.3157894736842105,0.8944,0.5370262397330375,,,,,0.0089972019195556,cuda
college_scorecard,q1000,42,quantum,zz_r1_full,12,zz_r1_full__d12,svc,fixed_c1,1.0,,ood_test,0.708,0.5006313744536183,0.4210760055830478,0.0135135135135135,0.5936279747450218,0.3582655548919738,,,,,0.0089972019195556,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,12,zz_r2_full__d12,svc,train_cv,1.0,0.5129450749695406,validation,0.896,0.5,0.4725738396624472,0.0,0.8152472527472527,0.3559418765657977,,,,,0.0085065364837646,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,12,zz_r2_full__d12,svc,train_cv,1.0,0.5129450749695406,id_test,0.908,0.54,0.5497611776681544,0.1481481481481481,0.8465777777777778,0.4682842102748463,,,,,0.0085065364837646,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,12,zz_r2_full__d12,svc,train_cv,1.0,0.5129450749695406,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.5505002428363283,0.335107306988495,,,,,0.0085065364837646,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,12,zz_r2_full__d12,svc,fixed_c1,1.0,,validation,0.896,0.5,0.4725738396624472,0.0,0.8152472527472527,0.3559418765657977,,,,,0.0089998245239257,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,12,zz_r2_full__d12,svc,fixed_c1,1.0,,id_test,0.908,0.54,0.5497611776681544,0.1481481481481481,0.8465777777777778,0.4682842102748463,,,,,0.0089998245239257,cuda
college_scorecard,q1000,42,quantum,zz_r2_full,12,zz_r2_full__d12,svc,fixed_c1,1.0,,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.5505002428363283,0.335107306988495,,,,,0.0089998245239257,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,12,pauli_xz_r1_full__d12,svc,train_cv,1.0,0.814318378544081,validation,0.852,0.8154189560439561,0.7160050351539713,0.5194805194805194,0.8834134615384616,0.4649251638205379,,,,,0.0063123703002929,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,12,pauli_xz_r1_full__d12,svc,train_cv,1.0,0.814318378544081,id_test,0.828,0.7977777777777778,0.68325525206989,0.4691358024691358,0.8949333333333334,0.5351780124704495,,,,,0.0063123703002929,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,12,pauli_xz_r1_full__d12,svc,train_cv,1.0,0.814318378544081,ood_test,0.596,0.5053909664885867,0.5053965642200936,0.2937062937062937,0.5217095677513356,0.3280486357125138,,,,,0.0063123703002929,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,12,pauli_xz_r1_full__d12,svc,fixed_c1,1.0,,validation,0.852,0.8154189560439561,0.7160050351539713,0.5194805194805194,0.8834134615384616,0.4649251638205379,,,,,0.0060033798217773,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,12,pauli_xz_r1_full__d12,svc,fixed_c1,1.0,,id_test,0.828,0.7977777777777778,0.68325525206989,0.4691358024691358,0.8949333333333334,0.5351780124704495,,,,,0.0060033798217773,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full,12,pauli_xz_r1_full__d12,svc,fixed_c1,1.0,,ood_test,0.596,0.5053909664885867,0.5053965642200936,0.2937062937062937,0.5217095677513356,0.3280486357125138,,,,,0.0060033798217773,cuda
college_scorecard,q1000,42,quantum,zmap_r2,12,zmap_r2__d12,svc,train_cv,0.1,0.8218786873982464,validation,0.864,0.8221153846153846,0.7303641669838853,0.5405405405405406,0.9060782967032968,0.5177436847116139,,,,,0.0039994716644287,cuda
college_scorecard,q1000,42,quantum,zmap_r2,12,zmap_r2__d12,svc,train_cv,0.1,0.8218786873982464,id_test,0.844,0.8244444444444445,0.706846267175802,0.5063291139240507,0.9107555555555557,0.4998677157765059,,,,,0.0039994716644287,cuda
college_scorecard,q1000,42,quantum,zmap_r2,12,zmap_r2__d12,svc,train_cv,0.1,0.8218786873982464,ood_test,0.586,0.6207382224380766,0.5724536205123121,0.4963503649635036,0.6495774647887322,0.4317814935789977,,,,,0.0039994716644287,cuda
college_scorecard,q1000,42,quantum,zmap_r2,12,zmap_r2__d12,svc,fixed_c1,1.0,,validation,0.868,0.807348901098901,0.7291440953412784,0.5352112676056338,0.8844436813186813,0.4317875610812893,,,,,0.0039992332458496,cuda
college_scorecard,q1000,42,quantum,zmap_r2,12,zmap_r2__d12,svc,fixed_c1,1.0,,id_test,0.852,0.8288888888888889,0.7160050351539713,0.5194805194805194,0.9052444444444444,0.5447999848398429,,,,,0.0039992332458496,cuda
college_scorecard,q1000,42,quantum,zmap_r2,12,zmap_r2__d12,svc,fixed_c1,1.0,,ood_test,0.598,0.5985915492957746,0.5712,0.464,0.6592132102962602,0.474633252946307,,,,,0.0039992332458496,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,12,zz_r1_full__as2__d12,svc,train_cv,1.0,0.532722883331164,validation,0.9,0.5192307692307693,0.5106099757262548,0.074074074074074,0.9014423076923076,0.4833746068487066,,,,,0.0079927444458007,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,12,zz_r1_full__as2__d12,svc,train_cv,1.0,0.532722883331164,id_test,0.916,0.5977777777777777,0.6389022628791526,0.3225806451612903,0.8821333333333334,0.5020045459440994,,,,,0.0079927444458007,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,12,zz_r1_full__as2__d12,svc,train_cv,1.0,0.532722883331164,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.5628751821272462,0.3422487535764173,,,,,0.0079927444458007,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,12,zz_r1_full__as2__d12,svc,fixed_c1,1.0,,validation,0.9,0.5192307692307693,0.5106099757262548,0.074074074074074,0.9014423076923076,0.4833746068487066,,,,,0.0083489418029785,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,12,zz_r1_full__as2__d12,svc,fixed_c1,1.0,,id_test,0.916,0.5977777777777777,0.6389022628791526,0.3225806451612903,0.8821333333333334,0.5020045459440994,,,,,0.0083489418029785,cuda
college_scorecard,q1000,42,quantum,zz_r1_full__as2,12,zz_r1_full__as2__d12,svc,fixed_c1,1.0,,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.5628751821272462,0.3422487535764173,,,,,0.0083489418029785,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,12,zz_r2_full__as2__d12,svc,train_cv,1.0,0.5068260120585701,validation,0.896,0.5,0.4725738396624472,0.0,0.8313873626373627,0.3016389757814,,,,,0.0083074569702148,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,12,zz_r2_full__as2__d12,svc,train_cv,1.0,0.5068260120585701,id_test,0.9,0.5,0.4736842105263157,0.0,0.7976888888888888,0.466818060296876,,,,,0.0083074569702148,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,12,zz_r2_full__as2__d12,svc,train_cv,1.0,0.5068260120585701,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.552326372025255,0.3308942389764626,,,,,0.0083074569702148,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,12,zz_r2_full__as2__d12,svc,fixed_c1,1.0,,validation,0.896,0.5,0.4725738396624472,0.0,0.8313873626373627,0.3016389757814,,,,,0.008026123046875,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,12,zz_r2_full__as2__d12,svc,fixed_c1,1.0,,id_test,0.9,0.5,0.4736842105263157,0.0,0.7976888888888888,0.466818060296876,,,,,0.008026123046875,cuda
college_scorecard,q1000,42,quantum,zz_r2_full__as2,12,zz_r2_full__as2__d12,svc,fixed_c1,1.0,,ood_test,0.708,0.4985915492957746,0.414519906323185,0.0,0.552326372025255,0.3308942389764626,,,,,0.008026123046875,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,12,pauli_xz_r1_full__as2__d12,svc,train_cv,1.0,0.7560924976404207,validation,0.884,0.7312843406593407,0.71288265811255,0.4912280701754385,0.8715659340659341,0.4649663988731098,,,,,0.0059971809387207,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,12,pauli_xz_r1_full__as2__d12,svc,train_cv,1.0,0.7560924976404207,id_test,0.892,0.78,0.7405741957800069,0.5423728813559322,0.8835555555555555,0.4740461174704671,,,,,0.0059971809387207,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,12,pauli_xz_r1_full__as2__d12,svc,train_cv,1.0,0.7560924976404207,ood_test,0.684,0.5510441962117533,0.5483752944135739,0.3008849557522124,0.5963477416221467,0.3875023026807733,,,,,0.0059971809387207,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,12,pauli_xz_r1_full__as2__d12,svc,fixed_c1,1.0,,validation,0.884,0.7312843406593407,0.71288265811255,0.4912280701754385,0.8715659340659341,0.4649663988731098,,,,,0.0066184997558593,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,12,pauli_xz_r1_full__as2__d12,svc,fixed_c1,1.0,,id_test,0.892,0.78,0.7405741957800069,0.5423728813559322,0.8835555555555555,0.4740461174704671,,,,,0.0066184997558593,cuda
college_scorecard,q1000,42,quantum,pauli_xz_r1_full__as2,12,pauli_xz_r1_full__as2__d12,svc,fixed_c1,1.0,,ood_test,0.684,0.5510441962117533,0.5483752944135739,0.3008849557522124,0.5963477416221467,0.3875023026807733,,,,,0.0066184997558593,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,12,zmap_r2__as2__d12,svc,train_cv,1.0,0.7462056472004045,validation,0.896,0.7209821428571428,0.7209821428571428,0.5,0.9132898351648352,0.5520810227044783,,,,,0.0063636302947998,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,12,zmap_r2__as2__d12,svc,train_cv,1.0,0.7462056472004045,id_test,0.888,0.7244444444444444,0.7093506062115927,0.4814814814814814,0.8771555555555556,0.500530052557084,,,,,0.0063636302947998,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,12,zmap_r2__as2__d12,svc,train_cv,1.0,0.7462056472004045,ood_test,0.704,0.5508499271491015,0.5409315367626988,0.2673267326732673,0.6346187469645459,0.4357576954163996,,,,,0.0063636302947998,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,12,zmap_r2__as2__d12,svc,fixed_c1,1.0,,validation,0.896,0.7209821428571428,0.7209821428571428,0.5,0.9132898351648352,0.5520810227044783,,,,,0.0068006515502929,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,12,zmap_r2__as2__d12,svc,fixed_c1,1.0,,id_test,0.888,0.7244444444444444,0.7093506062115927,0.4814814814814814,0.8771555555555556,0.500530052557084,,,,,0.0068006515502929,cuda
college_scorecard,q1000,42,quantum,zmap_r2__as2,12,zmap_r2__as2__d12,svc,fixed_c1,1.0,,ood_test,0.704,0.5508499271491015,0.5409315367626988,0.2673267326732673,0.6346187469645459,0.4357576954163996,,,,,0.0068006515502929,cuda
college_scorecard,q1000,42,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,validation,0.924,0.7366071428571428,0.768009768009768,0.5777777777777777,0.9050480769230768,0.6974313432622715,0.2073077925094128,0.0582189873090343,0.0395228452344352,0.2392197067769015,0.386275053024292,analytic_cpu
college_scorecard,q1000,42,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,id_test,0.936,0.7511111111111111,0.7920565606155126,0.6190476190476191,0.9226666666666667,0.6677143133039795,0.1957878769955936,0.0557465001164474,0.0598323659897356,0.2602658267776669,0.386275053024292,analytic_cpu
college_scorecard,q1000,42,classical_ext,linear,4,linear__d4,gpc,not_applicable,,,ood_test,0.714,0.5089363768819816,0.4361154267778137,0.0402684563758389,0.607459932005828,0.3974024446634407,0.8679085802852087,0.241792831961753,0.2049006829983537,0.2382873416191674,0.386275053024292,analytic_cpu
college_scorecard,q1000,42,classical_ext,rbf_gscale,4,rbf_gscale__d4,gpc,not_applicable,,,validation,0.928,0.7728365384615384,0.7925884955752213,0.625,0.9206730769230768,0.6936605714722723,0.1965891923540663,0.0560312063083512,0.0468866740527466,0.2512891083841401,0.3801641464233398,analytic_cpu
